k,mode,L,prompt_id,novel,n_target_tokens,n_queries,spend_total,spend_max_query,budget_K_per_query,max_query_Z_over_K,invariant_violations,delta_init_mean,tokens_generated,nv_recall,lcs_word
-1.0,oracle,50,bookmia.01.46,a_game_of_thrones,266,6,0.0,0.0,-50.0,,0,13.404,300,0.6566,50
-1.0,oracle,50,bookmia.01.49,a_game_of_thrones,282,6,0.0,0.0,-50.0,,0,14.561,300,0.761,86
-1.0,oracle,50,bookmia.01.51,a_game_of_thrones,265,6,0.0,0.0,-50.0,,0,12.81,300,0.9481,146
-1.0,oracle,50,bookmia.01.52,a_game_of_thrones,288,6,0.0,0.0,-50.0,,0,12.847,300,0.913,100
-1.0,oracle,50,bookmia.01.58,a_game_of_thrones,255,6,0.0,0.0,-50.0,,0,13.173,300,0.8105,154
-1.0,oracle,50,bookmia.01.59,a_game_of_thrones,275,6,0.0,0.0,-50.0,,0,13.736,300,0.9014,149
-1.0,oracle,50,bookmia.01.60,a_game_of_thrones,273,6,0.0,0.0,-50.0,,0,13.55,300,0.9231,73
-1.0,oracle,50,bookmia.01.62,a_game_of_thrones,261,6,0.0,0.0,-50.0,,0,13.218,300,0.9096,118
-1.0,oracle,50,bookmia.01.69,a_game_of_thrones,262,6,0.0,0.0,-50.0,,0,12.51,300,0.9254,37
-1.0,oracle,50,bookmia.01.71,a_game_of_thrones,269,6,0.0,0.0,-50.0,,0,13.127,300,0.3223,46
-1.0,oracle,50,bookmia.01.73,a_game_of_thrones,258,6,0.0,0.0,-50.0,,0,13.317,300,0.5728,71
-1.0,oracle,50,bookmia.01.74,a_game_of_thrones,262,6,0.0,0.0,-50.0,,0,11.382,300,0.2268,44
-1.0,oracle,50,bookmia.01.75,a_game_of_thrones,259,6,0.0,0.0,-50.0,,0,13.488,300,0.7684,45
-1.0,oracle,50,bookmia.01.76,a_game_of_thrones,261,6,0.0,0.0,-50.0,,0,12.577,300,0.9849,150
-1.0,oracle,50,bookmia.01.77,a_game_of_thrones,269,6,0.0,0.0,-50.0,,0,13.121,300,0.9384,78
-1.0,oracle,50,bookmia.01.78,a_game_of_thrones,257,6,0.0,0.0,-50.0,,0,13.222,300,1.0,151
-1.0,oracle,50,bookmia.01.79,a_game_of_thrones,286,6,0.0,0.0,-50.0,,0,12.899,300,0.6651,52
-1.0,oracle,50,bookmia.01.81,a_game_of_thrones,256,6,0.0,0.0,-50.0,,0,12.274,300,0.848,125
-1.0,oracle,50,bookmia.01.82,a_game_of_thrones,259,6,0.0,0.0,-50.0,,0,12.488,300,0.7703,68
-1.0,oracle,50,bookmia.01.83,a_game_of_thrones,270,6,0.0,0.0,-50.0,,0,13.714,300,0.8159,138
-1.0,oracle,50,bookmia.01.87,a_game_of_thrones,281,6,0.0,0.0,-50.0,,0,13.087,300,0.9673,139
-1.0,oracle,50,bookmia.01.88,a_game_of_thrones,258,6,0.0,0.0,-50.0,,0,13.048,300,0.8205,120
-1.0,oracle,50,bookmia.01.89,a_game_of_thrones,272,6,0.0,0.0,-50.0,,0,12.814,300,1.0,124
-1.0,oracle,50,bookmia.01.90,a_game_of_thrones,247,5,0.0,0.0,-50.0,,0,13.655,250,0.8705,68
-1.0,oracle,50,bookmia.01.97,a_game_of_thrones,263,6,0.0,0.0,-50.0,,0,12.316,300,0.7249,80
-1.0,oracle,50,bookmia.07.02,casino_royale,243,5,0.0,0.0,-50.0,,0,11.971,250,0.9754,112
-1.0,oracle,50,bookmia.07.03,casino_royale,261,6,0.0,0.0,-50.0,,0,12.803,300,0.9384,71
-1.0,oracle,50,bookmia.07.04,casino_royale,262,6,0.0,0.0,-50.0,,0,12.615,300,0.4009,59
-1.0,oracle,50,bookmia.07.05,casino_royale,263,6,0.0,0.0,-50.0,,0,13.587,300,0.9091,136
-1.0,oracle,50,bookmia.07.06,casino_royale,243,5,0.0,0.0,-50.0,,0,11.512,250,0.9692,109
-1.0,oracle,50,bookmia.07.07,casino_royale,256,6,0.0,0.0,-50.0,,0,12.985,300,0.7176,84
-1.0,oracle,50,bookmia.07.08,casino_royale,270,6,0.0,0.0,-50.0,,0,13.194,300,0.4783,71
-1.0,oracle,50,bookmia.07.09,casino_royale,261,6,0.0,0.0,-50.0,,0,12.743,300,1.0,209
-1.0,oracle,50,bookmia.07.15,casino_royale,261,6,0.0,0.0,-50.0,,0,12.941,300,0.8178,75
-1.0,oracle,50,bookmia.07.16,casino_royale,244,5,0.0,0.0,-50.0,,0,11.657,250,0.8372,125
-1.0,oracle,50,bookmia.07.17,casino_royale,250,5,0.0,0.0,-50.0,,0,12.361,250,0.7772,101
-1.0,oracle,50,bookmia.07.20,casino_royale,261,6,0.0,0.0,-50.0,,0,13.509,300,0.8685,132
-1.0,oracle,50,bookmia.07.24,casino_royale,245,5,0.0,0.0,-50.0,,0,12.049,250,0.6062,56
-1.0,oracle,50,bookmia.07.25,casino_royale,264,6,0.0,0.0,-50.0,,0,13.761,300,0.9626,151
-1.0,oracle,50,bookmia.07.26,casino_royale,257,6,0.0,0.0,-50.0,,0,14.048,300,0.8084,115
-1.0,oracle,50,bookmia.07.28,casino_royale,255,6,0.0,0.0,-50.0,,0,13.677,300,0.7395,93
-1.0,oracle,50,bookmia.07.29,casino_royale,259,6,0.0,0.0,-50.0,,0,12.622,300,0.9569,165
-1.0,oracle,50,bookmia.07.30,casino_royale,244,5,0.0,0.0,-50.0,,0,12.672,250,0.9455,53
-1.0,oracle,50,bookmia.07.31,casino_royale,271,6,0.0,0.0,-50.0,,0,13.581,300,0.8544,67
-1.0,oracle,50,bookmia.07.32,casino_royale,265,6,0.0,0.0,-50.0,,0,12.94,300,0.9952,207
-1.0,oracle,50,bookmia.07.37,casino_royale,264,6,0.0,0.0,-50.0,,0,13.367,300,0.8726,81
-1.0,oracle,50,bookmia.07.40,casino_royale,252,6,0.0,0.0,-50.0,,0,11.952,300,0.8608,124
-1.0,oracle,50,bookmia.07.41,casino_royale,255,6,0.0,0.0,-50.0,,0,13.349,300,0.5291,42
-1.0,oracle,50,bookmia.07.43,casino_royale,243,5,0.0,0.0,-50.0,,0,12.126,250,1.0,189
-1.0,oracle,50,bookmia.07.44,casino_royale,258,6,0.0,0.0,-50.0,,0,12.876,300,0.7524,49
-1.0,oracle,50,bookmia.07.47,casino_royale,259,6,0.0,0.0,-50.0,,0,12.928,300,0.8934,86
-1.0,oracle,50,bookmia.07.49,casino_royale,249,5,0.0,0.0,-50.0,,0,13.322,250,0.9139,123
-1.0,oracle,50,bookmia.07.53,casino_royale,269,6,0.0,0.0,-50.0,,0,12.426,300,0.9906,106
-1.0,oracle,50,bookmia.07.54,casino_royale,258,6,0.0,0.0,-50.0,,0,12.993,300,1.0,219
-1.0,oracle,50,bookmia.07.55,casino_royale,243,5,0.0,0.0,-50.0,,0,10.905,250,0.8431,139
-1.0,oracle,50,bookmia.07.56,casino_royale,247,5,0.0,0.0,-50.0,,0,12.644,250,0.9453,161
-1.0,oracle,50,bookmia.07.57,casino_royale,258,6,0.0,0.0,-50.0,,0,13.407,300,0.8068,74
-1.0,oracle,50,bookmia.07.59,casino_royale,252,6,0.0,0.0,-50.0,,0,13.401,300,0.6968,78
-1.0,oracle,50,bookmia.07.61,casino_royale,253,6,0.0,0.0,-50.0,,0,12.984,300,0.806,162
-1.0,oracle,50,bookmia.07.62,casino_royale,265,6,0.0,0.0,-50.0,,0,12.968,300,0.619,81
-1.0,oracle,50,bookmia.07.63,casino_royale,247,5,0.0,0.0,-50.0,,0,13.38,250,0.8081,44
-1.0,oracle,50,bookmia.07.66,casino_royale,260,6,0.0,0.0,-50.0,,0,12.43,300,1.0,213
-1.0,oracle,50,bookmia.07.70,casino_royale,251,6,0.0,0.0,-50.0,,0,12.201,300,0.7959,114
-1.0,oracle,50,bookmia.07.72,casino_royale,253,6,0.0,0.0,-50.0,,0,11.317,300,1.0,196
-1.0,oracle,50,bookmia.07.73,casino_royale,247,5,0.0,0.0,-50.0,,0,11.047,250,0.9515,160
-1.0,oracle,50,bookmia.07.77,casino_royale,252,6,0.0,0.0,-50.0,,0,11.984,300,0.9078,147
-1.0,oracle,50,bookmia.07.80,casino_royale,263,6,0.0,0.0,-50.0,,0,13.03,300,0.8732,93
-1.0,chained,20,bookmia.00.11,1984,248,13,0.0,0.0,-20.0,,0,12.81,261,0.3168,62
-1.0,chained,20,bookmia.00.26,1984,243,13,0.0,0.0,-20.0,,0,11.1,261,0.0,17
-1.0,chained,20,bookmia.00.31,1984,241,13,0.0,0.0,-20.0,,0,9.982,261,0.0,2
-1.0,chained,20,bookmia.00.40,1984,260,13,0.0,0.0,-20.0,,0,11.985,261,0.8873,96
-1.0,chained,20,bookmia.00.46,1984,253,13,0.0,0.0,-20.0,,0,12.312,261,0.0,11
-1.0,chained,20,bookmia.00.48,1984,257,13,0.0,0.0,-20.0,,0,11.745,261,0.4554,33
-1.0,chained,20,bookmia.00.64,1984,256,13,0.0,0.0,-20.0,,0,11.438,261,0.0,13
-1.0,chained,20,bookmia.00.71,1984,266,14,0.0,0.0,-20.0,,0,13.373,281,0.9061,66
-1.0,chained,20,bookmia.01.00,a_game_of_thrones,270,14,0.0,0.0,-20.0,,0,11.754,283,0.0,7
-1.0,chained,20,bookmia.01.01,a_game_of_thrones,282,15,0.0,0.0,-20.0,,0,14.015,301,0.2535,28
-1.0,chained,20,bookmia.01.02,a_game_of_thrones,266,14,0.0,0.0,-20.0,,0,12.47,281,0.1364,27
-1.0,chained,20,bookmia.01.03,a_game_of_thrones,254,13,0.0,0.0,-20.0,,0,10.865,261,0.2323,46
-1.0,chained,20,bookmia.01.04,a_game_of_thrones,257,13,0.0,0.0,-20.0,,0,13.361,262,0.0,16
-1.0,chained,20,bookmia.01.07,a_game_of_thrones,258,13,0.0,0.0,-20.0,,0,11.971,262,0.0,16
-1.0,chained,20,bookmia.01.10,a_game_of_thrones,263,14,0.0,0.0,-20.0,,0,11.906,281,0.0,15
-1.0,chained,20,bookmia.01.11,a_game_of_thrones,259,13,0.0,0.0,-20.0,,0,11.361,261,1.0,97
-1.0,chained,20,bookmia.01.12,a_game_of_thrones,287,15,0.0,0.0,-20.0,,0,10.622,301,0.1831,39
-1.0,chained,20,bookmia.01.14,a_game_of_thrones,262,14,0.0,0.0,-20.0,,0,12.409,281,0.5678,59
-1.0,chained,20,bookmia.01.20,a_game_of_thrones,264,14,0.0,0.0,-20.0,,0,12.201,281,0.0,11
-1.0,chained,20,bookmia.01.22,a_game_of_thrones,271,14,0.0,0.0,-20.0,,0,13.371,281,0.5871,55
-1.0,chained,20,bookmia.01.23,a_game_of_thrones,253,13,0.0,0.0,-20.0,,0,11.729,261,0.3804,48
-1.0,chained,20,bookmia.01.26,a_game_of_thrones,275,14,0.0,0.0,-20.0,,0,13.71,282,0.725,66
-1.0,chained,20,bookmia.01.27,a_game_of_thrones,261,14,0.0,0.0,-20.0,,0,12.455,282,1.0,112
-1.0,chained,20,bookmia.01.31,a_game_of_thrones,258,13,0.0,0.0,-20.0,,0,12.463,261,0.9128,121
-1.0,chained,20,bookmia.01.32,a_game_of_thrones,260,13,0.0,0.0,-20.0,,0,11.275,261,0.0,11
-1.0,chained,20,bookmia.01.33,a_game_of_thrones,271,14,0.0,0.0,-20.0,,0,13.866,281,0.1947,37
-1.0,chained,20,bookmia.01.36,a_game_of_thrones,262,14,0.0,0.0,-20.0,,0,12.473,282,0.7389,77
-1.0,chained,20,bookmia.01.37,a_game_of_thrones,260,13,0.0,0.0,-20.0,,0,13.339,262,0.6649,56
-1.0,chained,20,bookmia.01.39,a_game_of_thrones,259,13,0.0,0.0,-20.0,,0,12.753,261,0.24,48
-1.0,chained,20,bookmia.01.41,a_game_of_thrones,258,13,0.0,0.0,-20.0,,0,12.646,262,0.0,8
-1.0,chained,20,bookmia.01.42,a_game_of_thrones,251,13,0.0,0.0,-20.0,,0,12.458,261,0.0,4
-1.0,chained,20,bookmia.01.43,a_game_of_thrones,296,15,0.0,0.0,-20.0,,0,11.769,301,0.0,5
-1.0,chained,20,bookmia.01.44,a_game_of_thrones,274,14,0.0,0.0,-20.0,,0,13.418,281,0.9712,105
-1.0,chained,20,bookmia.01.46,a_game_of_thrones,266,14,0.0,0.0,-20.0,,0,13.282,281,0.4091,57
-1.0,chained,20,bookmia.01.49,a_game_of_thrones,282,15,0.0,0.0,-20.0,,0,14.552,302,0.3366,69
-1.0,chained,20,bookmia.01.51,a_game_of_thrones,265,14,0.0,0.0,-20.0,,0,12.856,281,1.0,92
-1.0,chained,20,bookmia.01.52,a_game_of_thrones,288,15,0.0,0.0,-20.0,,0,13.084,301,0.8164,157
-1.0,chained,20,bookmia.01.58,a_game_of_thrones,255,13,0.0,0.0,-20.0,,0,12.474,261,0.0,1
-1.0,chained,20,bookmia.01.59,a_game_of_thrones,275,14,0.0,0.0,-20.0,,0,13.161,281,0.0986,21
-1.0,chained,20,bookmia.01.60,a_game_of_thrones,273,14,0.0,0.0,-20.0,,0,12.804,283,0.1106,23
-1.0,chained,20,bookmia.01.62,a_game_of_thrones,261,14,0.0,0.0,-20.0,,0,13.457,281,1.0,157
-1.0,chained,20,bookmia.01.69,a_game_of_thrones,262,14,0.0,0.0,-20.0,,0,12.407,282,0.5622,82
-1.0,chained,20,bookmia.01.71,a_game_of_thrones,269,14,0.0,0.0,-20.0,,0,11.596,281,0.0,4
-1.0,chained,20,bookmia.01.73,a_game_of_thrones,258,13,0.0,0.0,-20.0,,0,13.259,261,0.5728,122
-1.0,chained,20,bookmia.01.74,a_game_of_thrones,262,14,0.0,0.0,-20.0,,0,10.735,280,0.0,4
-1.0,chained,20,bookmia.01.75,a_game_of_thrones,259,13,0.0,0.0,-20.0,,0,11.095,261,0.1368,23
-1.0,chained,20,bookmia.01.76,a_game_of_thrones,261,14,0.0,0.0,-20.0,,0,12.804,281,1.0,147
-1.0,chained,20,bookmia.01.77,a_game_of_thrones,269,14,0.0,0.0,-20.0,,0,13.475,281,0.9716,170
-1.0,chained,20,bookmia.01.78,a_game_of_thrones,257,13,0.0,0.0,-20.0,,0,13.398,261,1.0,151
-1.0,chained,20,bookmia.01.79,a_game_of_thrones,286,15,0.0,0.0,-20.0,,0,12.395,301,0.2982,65
-1.0,chained,20,bookmia.01.81,a_game_of_thrones,256,13,0.0,0.0,-20.0,,0,12.233,261,0.6127,125
-1.0,chained,20,bookmia.01.82,a_game_of_thrones,259,13,0.0,0.0,-20.0,,0,11.922,261,0.4498,94
-1.0,chained,20,bookmia.01.83,a_game_of_thrones,270,14,0.0,0.0,-20.0,,0,13.817,281,0.8209,123
-1.0,chained,20,bookmia.01.87,a_game_of_thrones,281,15,0.0,0.0,-20.0,,0,13.328,301,0.0935,20
-1.0,chained,20,bookmia.01.88,a_game_of_thrones,258,13,0.0,0.0,-20.0,,0,13.161,261,0.6256,97
-1.0,chained,20,bookmia.01.89,a_game_of_thrones,272,14,0.0,0.0,-20.0,,0,13.142,282,1.0,165
-1.0,chained,20,bookmia.01.90,a_game_of_thrones,247,13,0.0,0.0,-20.0,,0,13.661,262,0.943,164
-1.0,chained,20,bookmia.01.97,a_game_of_thrones,263,14,0.0,0.0,-20.0,,0,12.632,281,0.1534,15
-1.0,chained,20,bookmia.07.02,casino_royale,243,13,0.0,0.0,-20.0,,0,12.421,261,1.0,184
-1.0,chained,20,bookmia.07.03,casino_royale,261,14,0.0,0.0,-20.0,,0,13.04,282,0.5782,111
-1.0,chained,20,bookmia.07.04,casino_royale,262,14,0.0,0.0,-20.0,,0,12.621,282,0.8726,145
-1.0,chained,20,bookmia.07.05,casino_royale,263,14,0.0,0.0,-20.0,,0,13.444,282,0.7703,118
-1.0,chained,20,bookmia.07.06,casino_royale,243,13,0.0,0.0,-20.0,,0,11.769,261,1.0,176
-1.0,chained,20,bookmia.07.07,casino_royale,256,13,0.0,0.0,-20.0,,0,12.786,261,0.2546,32
-1.0,chained,20,bookmia.07.08,casino_royale,270,14,0.0,0.0,-20.0,,0,12.648,282,0.0,7
-1.0,chained,20,bookmia.07.09,casino_royale,261,14,0.0,0.0,-20.0,,0,13.0,282,1.0,134
-1.0,chained,20,bookmia.07.15,casino_royale,261,14,0.0,0.0,-20.0,,0,11.978,282,0.1168,25
-1.0,chained,20,bookmia.07.16,casino_royale,244,13,0.0,0.0,-20.0,,0,10.943,262,0.4093,39
-1.0,chained,20,bookmia.07.17,casino_royale,250,13,0.0,0.0,-20.0,,0,12.684,262,0.104,21
-1.0,chained,20,bookmia.07.20,casino_royale,261,14,0.0,0.0,-20.0,,0,13.68,282,0.615,126
-1.0,chained,20,bookmia.07.24,casino_royale,245,13,0.0,0.0,-20.0,,0,10.612,262,0.1451,28
-1.0,chained,20,bookmia.07.25,casino_royale,264,14,0.0,0.0,-20.0,,0,14.076,282,1.0,122
-1.0,chained,20,bookmia.07.26,casino_royale,257,13,0.0,0.0,-20.0,,0,13.582,263,0.2009,43
-1.0,chained,20,bookmia.07.28,casino_royale,255,13,0.0,0.0,-20.0,,0,13.809,262,0.386,83
-1.0,chained,20,bookmia.07.29,casino_royale,259,13,0.0,0.0,-20.0,,0,11.376,262,0.1675,32
-1.0,chained,20,bookmia.07.30,casino_royale,244,13,0.0,0.0,-20.0,,0,12.91,262,0.3713,46
-1.0,chained,20,bookmia.07.31,casino_royale,271,14,0.0,0.0,-20.0,,0,13.843,282,0.7427,105
-1.0,chained,20,bookmia.07.32,casino_royale,265,14,0.0,0.0,-20.0,,0,13.005,282,0.9952,128
-1.0,chained,20,bookmia.07.37,casino_royale,264,14,0.0,0.0,-20.0,,0,12.824,283,0.1415,30
-1.0,chained,20,bookmia.07.40,casino_royale,252,13,0.0,0.0,-20.0,,0,12.126,262,0.7835,86
-1.0,chained,20,bookmia.07.41,casino_royale,255,13,0.0,0.0,-20.0,,0,12.001,262,0.0,11
-1.0,chained,20,bookmia.07.43,casino_royale,243,13,0.0,0.0,-20.0,,0,12.611,262,1.0,93
-1.0,chained,20,bookmia.07.44,casino_royale,258,13,0.0,0.0,-20.0,,0,12.612,263,0.0,16
-1.0,chained,20,bookmia.07.47,casino_royale,259,13,0.0,0.0,-20.0,,0,12.953,263,0.4569,46
-1.0,chained,20,bookmia.07.49,casino_royale,249,13,0.0,0.0,-20.0,,0,13.66,262,0.8708,39
-1.0,chained,20,bookmia.07.53,casino_royale,269,14,0.0,0.0,-20.0,,0,12.686,282,1.0,128
-1.0,chained,20,bookmia.07.54,casino_royale,258,13,0.0,0.0,-20.0,,0,13.133,263,1.0,134
-1.0,chained,20,bookmia.07.55,casino_royale,243,13,0.0,0.0,-20.0,,0,10.569,262,0.2598,46
-1.0,chained,20,bookmia.07.56,casino_royale,247,13,0.0,0.0,-20.0,,0,12.855,262,0.9453,125
-1.0,chained,20,bookmia.07.57,casino_royale,258,13,0.0,0.0,-20.0,,0,11.354,262,0.0,5
-1.0,chained,20,bookmia.07.59,casino_royale,252,13,0.0,0.0,-20.0,,0,12.94,262,0.2624,36
-1.0,chained,20,bookmia.07.61,casino_royale,253,13,0.0,0.0,-20.0,,0,12.132,262,0.0,6
-1.0,chained,20,bookmia.07.62,casino_royale,265,14,0.0,0.0,-20.0,,0,12.928,282,0.2333,49
-1.0,chained,20,bookmia.07.63,casino_royale,247,13,0.0,0.0,-20.0,,0,13.479,262,0.5909,86
-1.0,chained,20,bookmia.07.66,casino_royale,260,13,0.0,0.0,-20.0,,0,11.54,262,0.277,59
-1.0,chained,20,bookmia.07.70,casino_royale,251,13,0.0,0.0,-20.0,,0,12.352,260,0.5816,71
-1.0,chained,20,bookmia.07.72,casino_royale,253,13,0.0,0.0,-20.0,,0,11.357,260,0.9745,128
-1.0,chained,20,bookmia.07.73,casino_royale,247,13,0.0,0.0,-20.0,,0,11.414,261,1.0,137
-1.0,chained,20,bookmia.07.77,casino_royale,252,13,0.0,0.0,-20.0,,0,12.211,261,0.9854,108
-1.0,chained,20,bookmia.07.80,casino_royale,263,14,0.0,0.0,-20.0,,0,13.347,282,0.5561,93
-1.0,chained,50,bookmia.00.11,1984,248,5,0.0,0.0,-50.0,,0,12.155,255,0.2525,39
-1.0,chained,50,bookmia.00.26,1984,243,5,0.0,0.0,-50.0,,0,11.173,253,0.8626,82
-1.0,chained,50,bookmia.00.31,1984,241,5,0.0,0.0,-50.0,,0,10.503,253,0.0,2
-1.0,chained,50,bookmia.00.40,1984,260,6,0.0,0.0,-50.0,,0,11.534,303,0.6569,66
-1.0,chained,50,bookmia.00.46,1984,253,6,0.0,0.0,-50.0,,0,12.855,303,0.0,11
-1.0,chained,50,bookmia.00.48,1984,257,6,0.0,0.0,-50.0,,0,11.617,303,0.9437,43
-1.0,chained,50,bookmia.00.64,1984,256,6,0.0,0.0,-50.0,,0,10.476,303,0.0,14
-1.0,chained,50,bookmia.00.71,1984,266,6,0.0,0.0,-50.0,,0,13.268,303,0.4085,83
-1.0,chained,50,bookmia.01.00,a_game_of_thrones,270,6,0.0,0.0,-50.0,,0,11.109,304,0.0,7
-1.0,chained,50,bookmia.01.01,a_game_of_thrones,282,6,0.0,0.0,-50.0,,0,14.115,303,0.9447,73
-1.0,chained,50,bookmia.01.02,a_game_of_thrones,266,6,0.0,0.0,-50.0,,0,12.95,303,1.0,88
-1.0,chained,50,bookmia.01.03,a_game_of_thrones,254,6,0.0,0.0,-50.0,,0,10.487,303,0.1364,27
-1.0,chained,50,bookmia.01.04,a_game_of_thrones,257,6,0.0,0.0,-50.0,,0,12.875,303,0.2754,57
-1.0,chained,50,bookmia.01.07,a_game_of_thrones,258,6,0.0,0.0,-50.0,,0,12.2,303,0.6338,54
-1.0,chained,50,bookmia.01.10,a_game_of_thrones,263,6,0.0,0.0,-50.0,,0,12.064,303,0.0,15
-1.0,chained,50,bookmia.01.11,a_game_of_thrones,259,6,0.0,0.0,-50.0,,0,11.434,303,1.0,92
-1.0,chained,50,bookmia.01.12,a_game_of_thrones,287,6,0.0,0.0,-50.0,,0,10.275,303,0.1033,22
-1.0,chained,50,bookmia.01.14,a_game_of_thrones,262,6,0.0,0.0,-50.0,,0,12.644,303,0.7387,76
-1.0,chained,50,bookmia.01.20,a_game_of_thrones,264,6,0.0,0.0,-50.0,,0,12.498,303,0.4384,32
-1.0,chained,50,bookmia.01.22,a_game_of_thrones,271,6,0.0,0.0,-50.0,,0,13.171,303,0.9055,71
-1.0,chained,50,bookmia.01.23,a_game_of_thrones,253,6,0.0,0.0,-50.0,,0,11.995,303,0.9565,73
-1.0,chained,50,bookmia.01.26,a_game_of_thrones,275,6,0.0,0.0,-50.0,,0,13.404,304,0.33,63
-1.0,chained,50,bookmia.01.27,a_game_of_thrones,261,6,0.0,0.0,-50.0,,0,12.314,303,1.0,78
-1.0,chained,50,bookmia.01.31,a_game_of_thrones,258,6,0.0,0.0,-50.0,,0,12.329,303,0.9949,85
-1.0,chained,50,bookmia.01.32,a_game_of_thrones,260,6,0.0,0.0,-50.0,,0,11.024,303,0.0,11
-1.0,chained,50,bookmia.01.33,a_game_of_thrones,271,6,0.0,0.0,-50.0,,0,13.664,304,0.1947,37
-1.0,chained,50,bookmia.01.36,a_game_of_thrones,262,6,0.0,0.0,-50.0,,0,12.36,304,0.734,43
-1.0,chained,50,bookmia.01.37,a_game_of_thrones,260,6,0.0,0.0,-50.0,,0,13.393,303,0.5851,74
-1.0,chained,50,bookmia.01.39,a_game_of_thrones,259,6,0.0,0.0,-50.0,,0,12.609,304,0.24,48
-1.0,chained,50,bookmia.01.41,a_game_of_thrones,258,6,0.0,0.0,-50.0,,0,12.703,303,0.0,8
-1.0,chained,50,bookmia.01.42,a_game_of_thrones,251,6,0.0,0.0,-50.0,,0,12.305,302,0.0,2
-1.0,chained,50,bookmia.01.43,a_game_of_thrones,296,6,0.0,0.0,-50.0,,0,11.436,301,0.0,5
-1.0,chained,50,bookmia.01.44,a_game_of_thrones,274,6,0.0,0.0,-50.0,,0,13.208,303,0.9808,106
-1.0,chained,50,bookmia.01.46,a_game_of_thrones,266,6,0.0,0.0,-50.0,,0,13.24,303,0.1212,24
-1.0,chained,50,bookmia.01.49,a_game_of_thrones,282,6,0.0,0.0,-50.0,,0,14.481,303,0.6049,86
-1.0,chained,50,bookmia.01.51,a_game_of_thrones,265,6,0.0,0.0,-50.0,,0,12.814,301,0.8679,146
-1.0,chained,50,bookmia.01.52,a_game_of_thrones,288,6,0.0,0.0,-50.0,,0,12.813,301,0.9952,118
-1.0,chained,50,bookmia.01.58,a_game_of_thrones,255,6,0.0,0.0,-50.0,,0,12.479,301,0.0,2
-1.0,chained,50,bookmia.01.59,a_game_of_thrones,275,6,0.0,0.0,-50.0,,0,13.667,301,0.6995,149
-1.0,chained,50,bookmia.01.60,a_game_of_thrones,273,6,0.0,0.0,-50.0,,0,13.5,301,0.2885,58
-1.0,chained,50,bookmia.01.62,a_game_of_thrones,261,6,0.0,0.0,-50.0,,0,13.244,301,1.0,122
-1.0,chained,50,bookmia.01.69,a_game_of_thrones,262,6,0.0,0.0,-50.0,,0,12.153,301,0.4876,64
-1.0,chained,50,bookmia.01.71,a_game_of_thrones,269,6,0.0,0.0,-50.0,,0,11.44,301,0.0,4
-1.0,chained,50,bookmia.01.73,a_game_of_thrones,258,6,0.0,0.0,-50.0,,0,13.224,301,0.5728,71
-1.0,chained,50,bookmia.01.74,a_game_of_thrones,262,6,0.0,0.0,-50.0,,0,10.214,301,0.0,4
-1.0,chained,50,bookmia.01.75,a_game_of_thrones,259,6,0.0,0.0,-50.0,,0,11.245,301,0.1368,23
-1.0,chained,50,bookmia.01.76,a_game_of_thrones,261,6,0.0,0.0,-50.0,,0,12.419,301,0.9447,150
-1.0,chained,50,bookmia.01.77,a_game_of_thrones,269,6,0.0,0.0,-50.0,,0,12.99,301,0.1611,34
-1.0,chained,50,bookmia.01.78,a_game_of_thrones,257,6,0.0,0.0,-50.0,,0,13.222,301,0.9639,151
-1.0,chained,50,bookmia.01.79,a_game_of_thrones,286,6,0.0,0.0,-50.0,,0,12.092,301,0.2982,39
-1.0,chained,50,bookmia.01.81,a_game_of_thrones,256,6,0.0,0.0,-50.0,,0,12.274,301,0.8529,125
-1.0,chained,50,bookmia.01.82,a_game_of_thrones,259,6,0.0,0.0,-50.0,,0,12.341,301,0.9904,180
-1.0,chained,50,bookmia.01.83,a_game_of_thrones,270,6,0.0,0.0,-50.0,,0,13.686,301,0.6866,138
-1.0,chained,50,bookmia.01.87,a_game_of_thrones,281,6,0.0,0.0,-50.0,,0,13.161,301,0.2991,47
-1.0,chained,50,bookmia.01.88,a_game_of_thrones,258,6,0.0,0.0,-50.0,,0,12.703,301,0.5077,59
-1.0,chained,50,bookmia.01.89,a_game_of_thrones,272,6,0.0,0.0,-50.0,,0,12.817,301,1.0,124
-1.0,chained,50,bookmia.01.90,a_game_of_thrones,247,5,0.0,0.0,-50.0,,0,13.655,250,0.943,141
-1.0,chained,50,bookmia.01.97,a_game_of_thrones,263,6,0.0,0.0,-50.0,,0,12.099,301,0.6138,80
-1.0,chained,50,bookmia.07.02,casino_royale,243,5,0.0,0.0,-50.0,,0,11.674,250,0.9754,112
-1.0,chained,50,bookmia.07.03,casino_royale,261,6,0.0,0.0,-50.0,,0,12.567,301,0.5877,71
-1.0,chained,50,bookmia.07.04,casino_royale,262,6,0.0,0.0,-50.0,,0,11.678,301,0.1132,24
-1.0,chained,50,bookmia.07.05,casino_royale,263,6,0.0,0.0,-50.0,,0,13.451,301,0.6507,136
-1.0,chained,50,bookmia.07.06,casino_royale,243,5,0.0,0.0,-50.0,,0,11.459,250,0.9897,109
-1.0,chained,50,bookmia.07.07,casino_royale,256,6,0.0,0.0,-50.0,,0,12.81,301,0.1389,30
-1.0,chained,50,bookmia.07.08,casino_royale,270,6,0.0,0.0,-50.0,,0,12.73,301,0.0,7
