prompt_id,split,novel_source,S_safe,n_ref_tokens,S_safe_per_tok,S_safe_first_tok,S_risky,S_risky_per_tok,S_risky_first_tok,cap_k0.1,cap_k0.15,cap_k0.25,cap_k0.5,cap_k1,cap_k3,cap_k5
bookmia.17.42,test,harry_potter_and_the_sorcerer's_stone,141.888,59,2.4049,1.5,111.072,1.8826,1.271,0.143859,0.215104,0.356983,0.709031,1.0,1.0,1.0
bookmia.17.45,test,harry_potter_and_the_sorcerer's_stone,185.579,65,2.8551,4.572,136.212,2.0956,5.976,0.109634,0.164061,0.272584,0.54257,1.0,1.0,1.0
bookmia.17.49,test,harry_potter_and_the_sorcerer's_stone,265.783,75,3.5438,14.756,183.931,2.4524,13.84,0.076264,0.114211,0.189953,0.378743,0.75459,1.0,1.0
bookmia.17.51,test,harry_potter_and_the_sorcerer's_stone,157.376,64,2.459,13.511,123.435,1.9287,13.709,0.129534,0.19375,0.321702,0.639574,1.0,1.0,1.0
bookmia.17.55,test,harry_potter_and_the_sorcerer's_stone,151.176,57,2.6522,15.449,85.25,1.4956,13.385,0.134913,0.20177,0.334958,0.665696,1.0,1.0,1.0
bookmia.17.58,test,harry_potter_and_the_sorcerer's_stone,187.943,56,3.3561,14.427,149.689,2.673,13.492,0.108239,0.16198,0.269137,0.535751,1.0,1.0,1.0
bookmia.17.62,test,harry_potter_and_the_sorcerer's_stone,200.517,64,3.1331,13.299,140.48,2.195,14.061,0.101378,0.151736,0.252172,0.502168,0.997509,1.0,1.0
bookmia.17.64,test,harry_potter_and_the_sorcerer's_stone,176.167,58,3.0374,14.274,133.103,2.2949,13.956,0.115561,0.172907,0.287225,0.57152,1.0,1.0,1.0
bookmia.17.65,test,harry_potter_and_the_sorcerer's_stone,205.752,64,3.2149,14.806,135.315,2.1143,10.723,0.098771,0.147843,0.245721,0.48939,0.972653,1.0,1.0
bookmia.17.66,test,harry_potter_and_the_sorcerer's_stone,208.839,70,2.9834,13.093,161.386,2.3055,14.464,0.097296,0.145639,0.242069,0.482154,0.958502,1.0,1.0
bookmia.17.67,test,harry_potter_and_the_sorcerer's_stone,203.053,64,3.1727,15.245,149.519,2.3362,13.652,0.100098,0.149825,0.249005,0.495896,0.985341,1.0,1.0
bookmia.17.68,test,harry_potter_and_the_sorcerer's_stone,216.703,68,3.1868,12.341,189.124,2.7812,11.145,0.093728,0.14031,0.233237,0.464648,0.924161,1.0,1.0
bookmia.17.69,test,harry_potter_and_the_sorcerer's_stone,221.486,62,3.5724,0.822,172.179,2.7771,0.892,0.091683,0.137254,0.228173,0.454607,0.904415,1.0,1.0
bookmia.17.73,test,harry_potter_and_the_sorcerer's_stone,224.239,65,3.4498,12.274,173.181,2.6643,10.771,0.090545,0.135555,0.225356,0.449021,0.893419,1.0,1.0
bookmia.17.76,test,harry_potter_and_the_sorcerer's_stone,185.397,80,2.3175,0.394,147.001,1.8375,0.413,0.109743,0.164224,0.272853,0.543102,1.0,1.0,1.0
bookmia.17.77,test,harry_potter_and_the_sorcerer's_stone,221.429,69,3.2091,16.892,141.704,2.0537,12.27,0.091706,0.13729,0.228232,0.454724,0.904646,1.0,1.0
bookmia.17.79,test,harry_potter_and_the_sorcerer's_stone,251.8,70,3.5971,13.234,175.311,2.5044,14.899,0.08054,0.120604,0.200561,0.399813,0.796289,1.0,1.0
bookmia.17.80,test,harry_potter_and_the_sorcerer's_stone,135.118,62,2.1793,6.831,106.719,1.7213,6.266,0.151162,0.225983,0.374943,0.744301,1.0,1.0,1.0
bookmia.17.82,test,harry_potter_and_the_sorcerer's_stone,182.423,67,2.7227,13.409,138.174,2.0623,11.825,0.111553,0.166925,0.277325,0.551947,1.0,1.0,1.0
bookmia.17.84,test,harry_potter_and_the_sorcerer's_stone,225.725,70,3.2246,14.109,153.063,2.1866,14.796,0.089943,0.134656,0.223864,0.446062,0.887591,1.0,1.0
bookmia.17.85,test,harry_potter_and_the_sorcerer's_stone,235.578,60,3.9263,17.878,115.319,1.922,13.136,0.086144,0.128978,0.21445,0.427385,0.850764,1.0,1.0
bookmia.17.86,test,harry_potter_and_the_sorcerer's_stone,188.523,66,2.8564,14.806,155.93,2.3626,13.712,0.107903,0.161477,0.268304,0.534104,1.0,1.0,1.0
bookmia.17.88,test,harry_potter_and_the_sorcerer's_stone,222.835,62,3.5941,14.86,169.851,2.7395,12.15,0.091122,0.136417,0.226784,0.451852,0.898994,1.0,1.0
bookmia.17.89,test,harry_potter_and_the_sorcerer's_stone,186.126,64,2.9082,12.026,110.346,1.7242,13.425,0.109308,0.163575,0.271778,0.540976,1.0,1.0,1.0
bookmia.17.91,test,harry_potter_and_the_sorcerer's_stone,193.313,62,3.118,14.44,143.43,2.3134,9.563,0.105199,0.157441,0.261621,0.520877,1.0,1.0,1.0
bookmia.17.94,test,harry_potter_and_the_sorcerer's_stone,180.482,64,2.82,13.729,133.336,2.0834,12.622,0.112766,0.168736,0.280323,0.557875,1.0,1.0,1.0
bookmia.17.95,test,harry_potter_and_the_sorcerer's_stone,177.71,57,3.1177,12.779,121.579,2.133,12.17,0.114546,0.171392,0.284719,0.566565,1.0,1.0,1.0
bookmia.17.97,test,harry_potter_and_the_sorcerer's_stone,278.409,77,3.6157,17.069,190.681,2.4764,12.686,0.072773,0.108992,0.181292,0.361534,0.720496,1.0,1.0
bookmia.17.98,test,harry_potter_and_the_sorcerer's_stone,229.281,77,2.9777,3.679,176.949,2.298,2.7,0.088534,0.13255,0.220373,0.439137,0.873944,1.0,1.0
bookmia.22.01,test,lord_of_the_flies,218.426,72,3.0337,1.837,189.407,2.6307,0.771,0.092981,0.139194,0.231387,0.46098,0.916952,1.0,1.0
bookmia.22.02,test,lord_of_the_flies,207.803,65,3.197,14.876,175.43,2.6989,12.663,0.097786,0.146371,0.243283,0.484558,0.963208,1.0,1.0
bookmia.22.06,test,lord_of_the_flies,209.761,57,3.68,11.036,189.071,3.317,14.268,0.096863,0.144993,0.240999,0.480034,0.95435,1.0,1.0
bookmia.22.07,test,lord_of_the_flies,189.122,56,3.3772,13.064,161.226,2.879,11.615,0.107557,0.160961,0.26745,0.532413,1.0,1.0,1.0
bookmia.22.08,test,lord_of_the_flies,185.207,67,2.7643,0.778,183.069,2.7324,0.761,0.109857,0.164394,0.273134,0.543658,1.0,1.0,1.0
bookmia.22.10,test,lord_of_the_flies,240.17,72,3.3357,10.271,208.051,2.8896,14.346,0.08448,0.126492,0.210328,0.419203,0.834611,1.0,1.0
bookmia.22.11,test,lord_of_the_flies,203.717,71,2.8693,7.228,111.139,1.5653,8.053,0.099769,0.149332,0.248189,0.494279,0.982193,1.0,1.0
bookmia.22.15,test,lord_of_the_flies,262.053,74,3.5413,16.724,227.324,3.0719,16.269,0.077359,0.115849,0.192671,0.384144,0.765284,1.0,1.0
bookmia.22.17,test,lord_of_the_flies,176.373,60,2.9395,12.278,171.044,2.8507,14.879,0.115424,0.172703,0.286888,0.570853,1.0,1.0,1.0
bookmia.22.18,test,lord_of_the_flies,219.892,62,3.5466,12.957,164.218,2.6487,14.228,0.092354,0.138258,0.229836,0.457905,0.910904,1.0,1.0
bookmia.22.20,test,lord_of_the_flies,231.903,63,3.681,8.325,205.56,3.2629,9.443,0.087523,0.131039,0.217868,0.434166,0.864143,1.0,1.0
bookmia.22.21,test,lord_of_the_flies,243.251,62,3.9234,17.693,222.133,3.5828,13.168,0.083399,0.124877,0.207649,0.413886,0.824108,1.0,1.0
bookmia.22.26,test,lord_of_the_flies,227.814,60,3.7969,13.47,188.825,3.1471,12.975,0.08911,0.133411,0.2218,0.441968,0.879524,1.0,1.0
bookmia.22.27,test,lord_of_the_flies,254.447,79,3.2208,14.852,225.642,2.8562,14.938,0.079694,0.11934,0.198463,0.395647,0.788048,1.0,1.0
bookmia.22.28,test,lord_of_the_flies,216.321,68,3.1812,13.616,181.583,2.6703,14.022,0.093895,0.14056,0.233651,0.465469,0.925774,1.0,1.0
bookmia.22.29,test,lord_of_the_flies,216.631,60,3.6105,18.105,192.959,3.216,14.666,0.093759,0.140357,0.233315,0.464803,0.924465,1.0,1.0
bookmia.22.32,test,lord_of_the_flies,264.392,69,3.8318,15.709,229.762,3.3299,15.654,0.076669,0.114816,0.190957,0.380739,0.758543,1.0,1.0
bookmia.22.38,test,lord_of_the_flies,222.443,66,3.3703,10.547,186.947,2.8325,11.161,0.091284,0.136659,0.227186,0.452649,0.900563,1.0,1.0
bookmia.22.39,test,lord_of_the_flies,188.594,54,3.4925,13.702,142.422,2.6374,10.59,0.107861,0.161416,0.268203,0.533903,1.0,1.0,1.0
bookmia.22.43,test,lord_of_the_flies,207.186,60,3.4531,12.69,177.931,2.9655,10.025,0.09808,0.146811,0.244011,0.486002,0.966032,1.0,1.0
bookmia.22.44,test,lord_of_the_flies,219.017,70,3.1288,13.312,201.09,2.8727,11.74,0.092727,0.138815,0.230759,0.459736,0.914504,1.0,1.0
bookmia.22.45,test,lord_of_the_flies,212.529,64,3.3208,11.51,169.72,2.6519,11.76,0.095588,0.143089,0.237843,0.473779,0.942089,1.0,1.0
bookmia.22.46,test,lord_of_the_flies,165.801,60,2.7634,12.14,149.955,2.4993,12.726,0.122874,0.183818,0.305277,0.607174,1.0,1.0,1.0
bookmia.22.48,test,lord_of_the_flies,237.828,61,3.8988,12.83,200.228,3.2824,10.885,0.08532,0.127748,0.21241,0.423337,0.842773,1.0,1.0
bookmia.22.52,test,lord_of_the_flies,209.313,63,3.3224,12.667,198.926,3.1576,10.482,0.097073,0.145306,0.241518,0.481062,0.956364,1.0,1.0
bookmia.22.53,test,lord_of_the_flies,184.189,60,3.0698,9.592,163.532,2.7255,7.292,0.110471,0.16531,0.274652,0.54666,1.0,1.0,1.0
bookmia.22.57,test,lord_of_the_flies,270.396,66,4.0969,12.398,234.576,3.5542,11.059,0.07495,0.112247,0.186694,0.372269,0.741768,1.0,1.0
bookmia.22.59,test,lord_of_the_flies,218.994,67,3.2686,12.905,184.636,2.7558,11.155,0.092737,0.13883,0.230784,0.459784,0.914599,1.0,1.0
bookmia.22.61,test,lord_of_the_flies,184.817,67,2.7585,13.603,169.418,2.5286,13.372,0.110091,0.164744,0.273714,0.544804,1.0,1.0,1.0
bookmia.22.62,test,lord_of_the_flies,229.731,67,3.4288,12.397,185.401,2.7672,12.141,0.088359,0.132288,0.219939,0.438276,0.872247,1.0,1.0
bookmia.22.66,test,lord_of_the_flies,201.457,60,3.3576,16.014,163.019,2.717,14.606,0.1009,0.151022,0.250989,0.499825,0.992975,1.0,1.0
bookmia.22.67,test,lord_of_the_flies,191.698,61,3.1426,12.23,158.079,2.5915,11.676,0.106095,0.158779,0.263837,0.525263,1.0,1.0,1.0
bookmia.22.68,test,lord_of_the_flies,248.259,70,3.5466,15.928,210.966,3.0138,11.641,0.081701,0.122338,0.203437,0.405525,0.807583,1.0,1.0
bookmia.22.70,test,lord_of_the_flies,165.355,56,2.9528,16.467,148.084,2.6444,18.321,0.123209,0.184318,0.306105,0.608807,1.0,1.0,1.0
bookmia.22.77,test,lord_of_the_flies,156.643,63,2.4864,0.087,126.298,2.0047,0.025,0.130147,0.194665,0.323214,0.642556,1.0,1.0,1.0
bookmia.22.78,test,lord_of_the_flies,221.066,74,2.9874,14.961,128.866,1.7414,11.153,0.091859,0.137517,0.228609,0.455471,0.906116,1.0,1.0
bookmia.22.79,test,lord_of_the_flies,176.231,62,2.8424,13.432,143.848,2.3201,11.552,0.115518,0.172843,0.287121,0.571312,1.0,1.0,1.0
bookmia.22.85,test,lord_of_the_flies,211.377,63,3.3552,3.268,192.281,3.0521,5.392,0.096115,0.143875,0.239147,0.476362,0.947155,1.0,1.0
bookmia.22.86,test,lord_of_the_flies,224.147,57,3.9324,12.43,197.641,3.4674,9.994,0.090583,0.135612,0.225449,0.449205,0.893782,1.0,1.0
bookmia.22.88,test,lord_of_the_flies,280.135,59,4.748,1.3,243.485,4.1269,1.439,0.072321,0.108316,0.180169,0.359302,0.716071,1.0,1.0
bookmia.22.89,test,lord_of_the_flies,190.711,69,2.7639,12.157,173.115,2.5089,11.335,0.106651,0.159608,0.26521,0.52798,1.0,1.0,1.0
bookmia.22.90,test,lord_of_the_flies,197.147,61,3.2319,7.944,163.719,2.6839,6.869,0.103131,0.154353,0.256506,0.51075,1.0,1.0,1.0
bookmia.22.91,test,lord_of_the_flies,208.898,74,2.8229,15.505,179.844,2.4303,15.298,0.097268,0.145597,0.242,0.482018,0.958236,1.0,1.0
bookmia.22.92,test,lord_of_the_flies,153.211,63,2.4319,2.223,136.311,2.1637,1.67,0.133099,0.199066,0.330489,0.656892,1.0,1.0,1.0
bookmia.22.94,test,lord_of_the_flies,192.431,68,2.8299,13.042,190.084,2.7954,10.813,0.105687,0.158169,0.262827,0.523263,1.0,1.0,1.0
bookmia.22.95,test,lord_of_the_flies,278.676,65,4.2873,12.781,265.971,4.0919,12.57,0.072703,0.108887,0.181117,0.361187,0.719808,1.0,1.0
bookmia.22.96,test,lord_of_the_flies,239.534,72,3.3269,18.172,190.77,2.6496,14.716,0.084707,0.126831,0.210889,0.420318,0.836812,1.0,1.0
bookmia.22.97,test,lord_of_the_flies,186.701,63,2.9635,10.806,177.202,2.8127,7.318,0.108968,0.163067,0.270937,0.539312,1.0,1.0,1.0
bookmia.22.98,test,lord_of_the_flies,215.397,63,3.419,15.985,177.383,2.8156,14.713,0.094302,0.141168,0.234659,0.467467,0.929699,1.0,1.0
bookmia.22.99,test,lord_of_the_flies,215.189,63,3.4157,17.577,169.721,2.694,13.279,0.094394,0.141305,0.234887,0.467919,0.930587,1.0,1.0
bookmia.14.00,val,five_on_a_treasure_island,155.381,68,2.285,0.176,115.984,1.7056,0.135,0.131217,0.196261,0.325852,0.647755,1.0,1.0,1.0
bookmia.14.07,val,five_on_a_treasure_island,160.024,58,2.759,15.395,146.222,2.5211,13.058,0.127364,0.190515,0.316353,0.629027,1.0,1.0,1.0
bookmia.14.08,val,five_on_a_treasure_island,151.602,55,2.7564,10.954,124.932,2.2715,9.54,0.134529,0.201198,0.334013,0.663833,1.0,1.0,1.0
bookmia.14.09,val,five_on_a_treasure_island,166.351,64,2.5992,12.759,132.766,2.0745,12.625,0.122463,0.183204,0.304263,0.605171,1.0,1.0,1.0
bookmia.14.10,val,five_on_a_treasure_island,211.43,79,2.6763,14.969,165.592,2.0961,16.143,0.09609,0.143839,0.239086,0.476243,0.946921,1.0,1.0
bookmia.14.12,val,five_on_a_treasure_island,189.576,61,3.1078,14.801,146.26,2.3977,11.832,0.107296,0.160572,0.266806,0.531139,1.0,1.0,1.0
bookmia.14.13,val,five_on_a_treasure_island,152.801,73,2.0932,12.405,130.578,1.7887,14.081,0.133461,0.199605,0.33138,0.658647,1.0,1.0,1.0
bookmia.14.14,val,five_on_a_treasure_island,169.524,59,2.8733,19.74,150.22,2.5461,13.573,0.120144,0.179744,0.29854,0.593871,1.0,1.0,1.0
bookmia.14.15,val,five_on_a_treasure_island,154.919,56,2.7664,13.871,134.972,2.4102,10.875,0.131614,0.196851,0.326828,0.649679,1.0,1.0,1.0
bookmia.14.17,val,five_on_a_treasure_island,136.382,59,2.3116,1.337,121.71,2.0629,1.77,0.149743,0.223869,0.371455,0.737456,1.0,1.0,1.0
bookmia.14.18,val,five_on_a_treasure_island,116.682,57,2.0471,16.654,97.33,1.7075,15.568,0.175385,0.262039,0.434382,0.860493,1.0,1.0,1.0
bookmia.14.19,val,five_on_a_treasure_island,179.939,60,2.999,11.719,165.675,2.7612,12.793,0.11311,0.16925,0.281173,0.559556,1.0,1.0,1.0
bookmia.14.23,val,five_on_a_treasure_island,156.117,58,2.6917,11.601,123.021,2.121,10.417,0.130591,0.195327,0.324309,0.644713,1.0,1.0,1.0
bookmia.14.24,val,five_on_a_treasure_island,191.966,65,2.9533,10.252,147.322,2.2665,17.547,0.105946,0.158556,0.263467,0.52453,1.0,1.0,1.0
bookmia.14.27,val,five_on_a_treasure_island,154.862,56,2.7654,14.788,131.433,2.347,14.298,0.131663,0.196924,0.326949,0.649917,1.0,1.0,1.0
bookmia.14.28,val,five_on_a_treasure_island,175.371,63,2.7837,12.053,155.866,2.4741,15.083,0.116091,0.173699,0.288536,0.574109,1.0,1.0,1.0
bookmia.14.29,val,five_on_a_treasure_island,195.326,59,3.3106,13.083,156.419,2.6512,10.783,0.104103,0.155804,0.25891,0.515511,1.0,1.0,1.0
bookmia.14.33,val,five_on_a_treasure_island,158.455,61,2.5976,11.723,136.951,2.2451,11.971,0.128641,0.192419,0.319501,0.635235,1.0,1.0,1.0
bookmia.14.34,val,five_on_a_treasure_island,177.102,56,3.1625,14.758,163.962,2.9279,12.758,0.114944,0.171986,0.285701,0.568507,1.0,1.0,1.0
bookmia.14.35,val,five_on_a_treasure_island,169.489,60,2.8248,13.681,144.812,2.4135,10.86,0.120169,0.179782,0.298602,0.593994,1.0,1.0,1.0
bookmia.14.36,val,five_on_a_treasure_island,206.569,63,3.2789,11.695,180.61,2.8668,11.575,0.098376,0.147253,0.244744,0.487454,0.968871,1.0,1.0
bookmia.14.38,val,five_on_a_treasure_island,201.193,65,3.0953,11.895,162.182,2.4951,11.058,0.101034,0.151222,0.25132,0.50048,0.994246,1.0,1.0
bookmia.14.40,val,five_on_a_treasure_island,160.165,57,2.8099,18.129,148.447,2.6043,16.134,0.127251,0.190346,0.316073,0.628475,1.0,1.0,1.0
bookmia.14.42,val,five_on_a_treasure_island,149.627,61,2.4529,11.753,118.318,1.9396,10.651,0.136327,0.203879,0.338442,0.672555,1.0,1.0,1.0
bookmia.14.44,val,five_on_a_treasure_island,166.219,65,2.5572,11.599,144.849,2.2284,12.476,0.122561,0.183351,0.304506,0.605651,1.0,1.0,1.0
bookmia.14.46,val,five_on_a_treasure_island,148.255,57,2.601,12.246,137.162,2.4063,11.061,0.137605,0.205783,0.341588,0.678748,1.0,1.0,1.0
bookmia.14.47,val,five_on_a_treasure_island,164.75,67,2.459,0.474,145.22,2.1675,0.681,0.123667,0.185001,0.307234,0.611037,1.0,1.0,1.0
bookmia.14.50,val,five_on_a_treasure_island,182.184,66,2.7604,11.644,178.719,2.7079,11.03,0.111701,0.167146,0.27769,0.55267,1.0,1.0,1.0
bookmia.14.51,val,five_on_a_treasure_island,150.228,55,2.7314,14.381,139.256,2.5319,12.983,0.135775,0.203055,0.337082,0.669877,1.0,1.0,1.0
bookmia.14.52,val,five_on_a_treasure_island,150.342,56,2.6847,13.548,120.757,2.1564,12.352,0.135671,0.2029,0.336825,0.669371,1.0,1.0,1.0
bookmia.14.54,val,five_on_a_treasure_island,145.044,65,2.2314,14.286,120.076,1.8473,12.361,0.14069,0.210381,0.349183,0.693694,1.0,1.0,1.0
bookmia.14.55,val,five_on_a_treasure_island,138.388,66,2.0968,3.3,118.565,1.7964,3.453,0.147545,0.220595,0.366049,0.726843,1.0,1.0,1.0
bookmia.14.59,val,five_on_a_treasure_island,202.6,71,2.8535,11.488,183.732,2.5878,10.055,0.100325,0.150163,0.249565,0.497005,0.987499,1.0,1.0
bookmia.14.60,val,five_on_a_treasure_island,159.447,65,2.453,1.785,136.423,2.0988,0.724,0.127831,0.191211,0.317503,0.631296,1.0,1.0,1.0
bookmia.14.71,val,five_on_a_treasure_island,153.447,58,2.6456,11.993,143.953,2.4819,15.093,0.132892,0.198757,0.329978,0.655886,1.0,1.0,1.0
bookmia.14.72,val,five_on_a_treasure_island,159.117,55,2.893,13.355,129.143,2.3481,10.625,0.128099,0.191611,0.318165,0.632601,1.0,1.0,1.0
bookmia.14.73,val,five_on_a_treasure_island,183.147,60,3.0525,15.838,161.161,2.686,16.57,0.111107,0.166259,0.276223,0.549767,1.0,1.0,1.0
bookmia.14.74,val,five_on_a_treasure_island,217.213,72,3.0168,17.551,186.436,2.5894,13.204,0.093505,0.139977,0.232686,0.463556,0.922016,1.0,1.0
bookmia.14.75,val,five_on_a_treasure_island,200.742,59,3.4024,15.239,173.732,2.9446,14.092,0.101264,0.151565,0.251887,0.501605,0.996422,1.0,1.0
bookmia.14.76,val,five_on_a_treasure_island,171.193,61,2.8064,3.822,140.119,2.297,4.401,0.118958,0.177976,0.295614,0.588094,1.0,1.0,1.0
bookmia.14.77,val,five_on_a_treasure_island,149.624,59,2.536,12.27,106.104,1.7984,10.948,0.13633,0.203883,0.338448,0.672568,1.0,1.0,1.0
bookmia.14.81,val,five_on_a_treasure_island,172.389,56,3.0784,8.764,161.519,2.8843,6.808,0.118123,0.176731,0.293553,0.584022,1.0,1.0,1.0
bookmia.14.84,val,five_on_a_treasure_island,134.372,55,2.4431,10.647,116.065,2.1103,9.162,0.152012,0.227249,0.377032,0.748401,1.0,1.0,1.0
bookmia.14.85,val,five_on_a_treasure_island,197.049,69,2.8558,14.727,156.71,2.2712,12.495,0.103183,0.15443,0.256634,0.511004,1.0,1.0,1.0
bookmia.14.86,val,five_on_a_treasure_island,188.205,62,3.0356,9.569,140.213,2.2615,6.773,0.108087,0.161752,0.26876,0.535005,1.0,1.0,1.0
bookmia.14.88,val,five_on_a_treasure_island,199.308,61,3.2674,8.67,161.27,2.6438,7.924,0.102,0.152665,0.25371,0.505214,1.0,1.0,1.0
bookmia.14.89,val,five_on_a_treasure_island,186.612,66,2.8275,13.317,142.94,2.1658,13.883,0.10902,0.163145,0.271067,0.539569,1.0,1.0,1.0
bookmia.14.90,val,five_on_a_treasure_island,138.858,58,2.3941,11.369,128.791,2.2205,12.521,0.147039,0.219841,0.364805,0.7244,1.0,1.0,1.0
bookmia.14.92,val,five_on_a_treasure_island,150.361,68,2.2112,13.378,130.645,1.9212,16.887,0.135653,0.202874,0.336782,0.669287,1.0,1.0,1.0
bookmia.14.97,val,five_on_a_treasure_island,162.87,62,2.6269,13.255,148.209,2.3905,9.141,0.125112,0.187156,0.310798,0.61807,1.0,1.0,1.0
bookmia.35.03,val,the_da_vinci_code,236.651,62,3.817,15.444,193.879,3.1271,12.284,0.085749,0.128389,0.213473,0.425445,0.846935,1.0,1.0
bookmia.35.04,val,the_da_vinci_code,159.119,63,2.5257,10.69,126.647,2.0103,14.128,0.128098,0.191608,0.318161,0.632593,1.0,1.0,1.0
bookmia.35.06,val,the_da_vinci_code,187.715,57,3.2932,13.01,153.171,2.6872,10.698,0.108372,0.162178,0.269466,0.536401,1.0,1.0,1.0
bookmia.35.07,val,the_da_vinci_code,173.672,64,2.7136,13.1,140.87,2.2011,13.125,0.11724,0.175413,0.291373,0.579716,1.0,1.0,1.0
bookmia.35.08,val,the_da_vinci_code,145.043,58,2.5007,6.454,106.499,1.8362,4.722,0.140691,0.210382,0.349186,0.693698,1.0,1.0,1.0
bookmia.35.09,val,the_da_vinci_code,221.386,65,3.4059,12.896,178.237,2.7421,9.011,0.091724,0.137317,0.228276,0.454812,0.904819,1.0,1.0
bookmia.35.10,val,the_da_vinci_code,204.294,61,3.3491,9.731,158.552,2.5992,11.022,0.099484,0.148907,0.247484,0.492883,0.979471,1.0,1.0
bookmia.35.12,val,the_da_vinci_code,200.378,64,3.1309,18.422,174.834,2.7318,15.808,0.10145,0.151842,0.252348,0.502516,0.99818,1.0,1.0
bookmia.35.16,val,the_da_vinci_code,209.773,71,2.9546,12.064,169.9,2.393,11.826,0.096858,0.144985,0.240985,0.480006,0.954297,1.0,1.0
bookmia.35.17,val,the_da_vinci_code,150.259,58,2.5907,15.146,128.945,2.2232,12.324,0.135747,0.203013,0.337012,0.669739,1.0,1.0,1.0
bookmia.35.20,val,the_da_vinci_code,305.591,78,3.9178,12.427,238.911,3.063,12.019,0.066245,0.099229,0.165083,0.329308,0.656575,1.0,1.0
bookmia.35.24,val,the_da_vinci_code,183.184,62,2.9546,10.74,173.812,2.8034,13.629,0.111084,0.166225,0.276167,0.549656,1.0,1.0,1.0
bookmia.35.25,val,the_da_vinci_code,168.295,66,2.5499,0.507,136.053,2.0614,0.733,0.121031,0.181069,0.300731,0.598198,1.0,1.0,1.0
bookmia.35.28,val,the_da_vinci_code,285.663,65,4.3948,7.686,182.305,2.8047,6.181,0.070909,0.106204,0.176664,0.352334,0.702257,1.0,1.0
bookmia.35.29,val,the_da_vinci_code,194.592,61,3.19,17.662,155.445,2.5483,15.153,0.1045,0.156397,0.259892,0.517455,1.0,1.0,1.0
bookmia.35.30,val,the_da_vinci_code,212.005,66,3.2122,10.211,154.354,2.3387,7.007,0.095827,0.143446,0.238434,0.474951,0.944387,1.0,1.0
bookmia.35.31,val,the_da_vinci_code,244.035,70,3.4862,17.247,165.567,2.3652,14.838,0.083129,0.124473,0.206978,0.412555,0.821477,1.0,1.0
bookmia.35.33,val,the_da_vinci_code,218.99,70,3.1284,12.373,176.289,2.5184,9.117,0.092739,0.138832,0.230788,0.459792,0.914616,1.0,1.0
bookmia.35.36,val,the_da_vinci_code,235.889,65,3.6291,11.006,207.384,3.1905,12.951,0.086029,0.128807,0.214166,0.426821,0.849651,1.0,1.0
bookmia.35.37,val,the_da_vinci_code,184.083,64,2.8763,11.93,160.907,2.5142,9.322,0.110535,0.165407,0.274811,0.546975,1.0,1.0,1.0
bookmia.35.39,val,the_da_vinci_code,279.877,73,3.8339,14.954,237.254,3.2501,19.608,0.072388,0.108416,0.180336,0.359634,0.716729,1.0,1.0
bookmia.35.40,val,the_da_vinci_code,236.723,64,3.6988,15.191,213.438,3.335,14.271,0.085723,0.128349,0.213407,0.425315,0.846679,1.0,1.0
bookmia.35.43,val,the_da_vinci_code,161.341,64,2.521,13.098,109.483,1.7107,9.844,0.126312,0.188946,0.313758,0.623909,1.0,1.0,1.0
bookmia.35.44,val,the_da_vinci_code,230.88,69,3.3461,12.704,179.336,2.5991,7.222,0.087914,0.131624,0.218839,0.436092,0.867941,1.0,1.0
bookmia.35.45,val,the_da_vinci_code,180.979,65,2.7843,14.349,130.376,2.0058,9.572,0.112453,0.168269,0.279549,0.556345,1.0,1.0,1.0
bookmia.35.46,val,the_da_vinci_code,196.241,62,3.1652,12.439,163.65,2.6395,13.244,0.103612,0.155072,0.257697,0.513108,1.0,1.0,1.0
bookmia.35.48,val,the_da_vinci_code,231.992,63,3.6824,13.542,189.736,3.0117,9.478,0.087489,0.130988,0.217784,0.433999,0.863814,1.0,1.0
bookmia.35.51,val,the_da_vinci_code,167.114,61,2.7396,14.115,132.108,2.1657,11.182,0.121897,0.18236,0.302867,0.602415,1.0,1.0,1.0
bookmia.35.56,val,the_da_vinci_code,217.368,66,3.2934,10.134,166.682,2.5255,9.991,0.093438,0.139877,0.23252,0.463226,0.921366,1.0,1.0
bookmia.35.57,val,the_da_vinci_code,230.049,67,3.4336,15.663,193.724,2.8914,13.433,0.088235,0.132104,0.219633,0.437669,0.871051,1.0,1.0
bookmia.35.59,val,the_da_vinci_code,184.582,57,3.2383,15.049,149.176,2.6171,12.422,0.110233,0.164955,0.274064,0.545497,1.0,1.0,1.0
bookmia.35.60,val,the_da_vinci_code,195.253,61,3.2009,0.822,149.408,2.4493,0.528,0.104142,0.155863,0.259008,0.515703,1.0,1.0,1.0
bookmia.35.61,val,the_da_vinci_code,179.439,69,2.6006,0.785,129.808,1.8813,0.405,0.113429,0.169726,0.281961,0.561114,1.0,1.0,1.0
bookmia.35.62,val,the_da_vinci_code,223.169,69,3.2343,19.542,178.52,2.5872,17.079,0.090984,0.136211,0.226442,0.451175,0.897661,1.0,1.0
bookmia.35.63,val,the_da_vinci_code,239.111,65,3.6786,18.386,170.977,2.6304,16.411,0.084858,0.127057,0.211264,0.421062,0.838282,1.0,1.0
bookmia.35.67,val,the_da_vinci_code,190.975,62,3.0802,14.941,175.567,2.8317,16.244,0.106502,0.159386,0.264841,0.52725,1.0,1.0,1.0
bookmia.35.68,val,the_da_vinci_code,196.424,67,2.9317,13.225,154.669,2.3085,7.259,0.103515,0.154926,0.257455,0.51263,1.0,1.0,1.0
