arm,prompt_id,n_facts,n_supported,precision,abstained
risky8b,fact_00119_Bastian Schweinsteiger,14,11,0.785714,0
risky8b,fact_00120_Erich Hartmann,6,3,0.5,0
risky8b,fact_00127_Ezechiel N'Douassel,7,3,0.428571,0
risky8b,fact_00131_Aditya Kalyanpur,16,0,0.0,0
risky8b,fact_00132_Dennis Andersson,7,0,0.0,0
risky8b,fact_00133_Daniel Bedingfield,0,0,,1
risky8b,fact_00134_Celâl Bayar,16,6,0.375,0
risky8b,fact_00138_Diana Ivanova,11,2,0.181818,0
risky8b,fact_00140_André Le Nôtre,10,2,0.2,0
risky8b,fact_00142_Cierre Wood,12,6,0.5,0
risky8b,fact_00145_Carmelo Anthony,18,12,0.666667,0
risky8b,fact_00146_Asafa Powell,0,0,,1
risky8b,fact_00152_Felix Newman,0,0,,1
risky8b,fact_00154_Earl Garrison,10,0,0.0,0
risky8b,fact_00162_Aleksandar Kolarov,12,7,0.583333,0
risky8b,fact_00163_Alexandre Hohagen,0,0,,1
risky8b,fact_00166_Emcee N.I.C.E.,5,0,0.0,0
risky8b,fact_00181_Chris Woakes,17,5,0.294118,0
risky8b,fact_00182_Diosdado Cabello,7,4,0.571429,0
risky8b,fact_00184_Dana Awartani,19,0,0.0,0
risky8b,fact_00185_Brianna Keilar,16,7,0.4375,0
risky8b,fact_00188_Cédric Bakambu,13,5,0.384615,0
risky8b,fact_00193_Bobby Fischer,0,0,,1
risky8b,fact_00198_Benjamin Lawrence Reid,0,0,,1
risky8b,fact_00199_Djimon Hounsou,15,5,0.333333,0
risky8b,fact_00202_Ahsee Tuala,14,0,0.0,0
risky8b,fact_00204_Don DeLillo,9,6,0.666667,0
risky8b,fact_00207_Elizabeth Inglis,0,0,,1
risky8b,fact_00208_Fifi Cooper,13,2,0.153846,0
risky8b,fact_00223_Ahmed Mumin Warfa,8,1,0.125,0
risky8b,fact_00226_Dewi Sartika,12,5,0.416667,0
risky8b,fact_00227_Alf Garland,0,0,,1
risky8b,fact_00230_Abdul Ilah Khatib,11,0,0.0,0
risky8b,fact_00239_Bif Naked,0,0,,1
risky8b,fact_00245_Dominique Blake,6,0,0.0,0
risky8b,fact_00247_Diafra Sakho,11,1,0.090909,0
risky8b,fact_00249_Fahadh Faasil,10,6,0.6,0
risky8b,fact_00250_Dr. Dre,24,13,0.541667,0
risky8b,fact_00255_Caitlin Lowe,7,5,0.714286,0
risky8b,fact_00257_Camille Paulus,11,0,0.0,0
risky8b,fact_00258_Charley Boorman,8,1,0.125,0
risky8b,fact_00260_Douglas Wood (engineer),0,0,,1
risky8b,fact_00263_Billy Snedden,15,9,0.6,0
risky8b,fact_00264_Esteban Espíndola,4,0,0.0,0
risky8b,fact_00270_Daniel Ek,15,7,0.466667,0
risky8b,fact_00275_Belisarius,11,5,0.454545,0
risky8b,fact_00276_Carol Dweck,17,12,0.705882,0
risky8b,fact_00286_Amr Diab,14,3,0.214286,0
risky8b,fact_00296_Akbar Hossain,13,1,0.076923,0
risky8b,fact_00300_Coco Chanel,14,6,0.428571,0
risky8b,fact_00302_Enamul Haque (engineer),2,0,0.0,0
risky8b,fact_00304_Abdelhamid Shabana,13,0,0.0,0
risky8b,fact_00307_Abdullahi Mohammad Ahmad Hassan,7,1,0.142857,0
risky8b,fact_00309_Diego Godín,19,16,0.842105,0
risky8b,fact_00312_Adel Emam,17,3,0.176471,0
risky8b,fact_00315_Billy Conigliaro,10,1,0.1,0
risky8b,fact_00316_Arif Mohammad Khan,8,3,0.375,0
risky8b,fact_00321_Bob Marley,14,11,0.785714,0
risky8b,fact_00328_Dana Ashbrook,14,2,0.142857,0
risky8b,fact_00332_Cha Eun-woo,0,0,,1
risky8b,fact_00333_Abdul Halik Hudu,12,1,0.083333,0
risky8b,fact_00335_Carl Braun (obstetrician),11,7,0.636364,0
risky8b,fact_00343_Ameyaw Debrah,18,5,0.277778,0
risky8b,fact_00344_Cleopatra,14,12,0.857143,0
risky8b,fact_00345_Ana Cláudia Bolzan,11,0,0.0,0
risky8b,fact_00347_Evgeny Shalunov,4,0,0.0,0
risky8b,fact_00348_Charles Allen (jurist),9,0,0.0,0
risky8b,fact_00349_Deyverson,18,3,0.166667,0
risky8b,fact_00351_Cris Cyborg,11,3,0.272727,0
risky8b,fact_00354_Bobby Thomson,12,6,0.5,0
risky8b,fact_00356_Eric Winter,4,0,0.0,0
risky8b,fact_00362_Aert van der Neer,15,9,0.6,0
risky8b,fact_00364_Blanca Errázuriz,19,0,0.0,0
risky8b,fact_00366_Deitrick Haddon,14,6,0.428571,0
risky8b,fact_00367_Andreas Ivanschitz,16,3,0.1875,0
risky8b,fact_00368_Clancy Brown,15,7,0.466667,0
risky8b,fact_00371_Carrie Ann Inaba,17,11,0.647059,0
risky8b,fact_00374_Cicero,25,20,0.8,0
risky8b,fact_00376_14th Dalai Lama,15,10,0.666667,0
risky8b,fact_00377_Christian Almeida,0,0,,1
risky8b,fact_00378_Arthur Wakefield,14,1,0.071429,0
risky8b,fact_00384_Andry Rajoelina,14,4,0.285714,0
risky8b,fact_00394_Danny Almonte,0,0,,1
risky8b,fact_00396_Andy Middleton,8,0,0.0,0
risky8b,fact_00397_Anderson Silva,7,1,0.142857,0
risky8b,fact_00399_Edgar Bennett,0,0,,1
risky8b,fact_00401_Balázs Bekő,18,0,0.0,0
risky8b,fact_00404_Abraham Ancer,0,0,,1
risky8b,fact_00418_A. K. Ramanujan,18,13,0.722222,0
risky8b,fact_00420_Carlos Ghosn,21,4,0.190476,0
risky8b,fact_00421_Anurag Kashyap,19,11,0.578947,0
risky8b,fact_00425_Angela Bairstow,0,0,,1
risky8b,fact_00427_Ernestine Eckstein,4,0,0.0,0
risky8b,fact_00430_Ezekiel Elliott,9,3,0.333333,0
risky8b,fact_00433_Aaron Burr,11,4,0.363636,0
risky8b,fact_00444_Charles B. McVay III,14,9,0.642857,0
risky8b,fact_00448_Carol Chell,10,0,0.0,0
risky8b,fact_00449_Alen Omić,5,0,0.0,0
risky8b,fact_00452_Alice Torriani,16,0,0.0,0
risky8b,fact_00454_Albert Outler,0,0,,1
risky8b,fact_00459_Felician of Foligno,15,10,0.666667,0
risky8b,fact_00460_Annie Landouw,10,0,0.0,0
risky8b,fact_00462_Bhāskara I,8,1,0.125,0
risky8b,fact_00464_Damon Herriman,10,3,0.3,0
risky8b,fact_00466_Feroze Gandhi,8,7,0.875,0
risky8b,fact_00471_D. B. Nihalsinghe,9,2,0.222222,0
risky8b,fact_00478_F. Gwynplaine MacIntyre,14,1,0.071429,0
risky8b,fact_00486_Fidel Castro,20,16,0.8,0
risky8b,fact_00489_Bir Hambir,0,0,,1
risky8b,fact_00491_Avraham Eilam-Amzallag,19,1,0.052632,0
risky8b,fact_00492_Date Narikuni,16,0,0.0,0
risky8b,fact_00495_Ariel Behar,11,2,0.181818,0
risky8b,fact_00498_DeAnna Bennett,0,0,,1
anchor70,fact_00003_Fernando da Costa Novaes,14,0,0.0,0
anchor70,fact_00006_David Galloway (writer),0,0,,1
anchor70,fact_00007_Cheyenne Brando,4,0,0.0,0
anchor70,fact_00012_Braulio Lara,16,0,0.0,0
anchor70,fact_00015_Amr Shabana,0,0,,1
anchor70,fact_00017_Abdulqawi Yusuf,0,0,,1
anchor70,fact_00025_Carlos P. Romulo,0,0,,1
anchor70,fact_00027_Arthur Ewert,0,0,,1
anchor70,fact_00032_Flavio Méndez Santiago,6,1,0.166667,0
anchor70,fact_00039_Chris Duffield,3,0,0.0,0
anchor70,fact_00040_Daniil Medvedev,0,0,,1
anchor70,fact_00043_Alexander Vovin,0,0,,1
anchor70,fact_00044_Cobhams Asuquo,12,0,0.0,0
anchor70,fact_00045_David Bogue,2,0,0.0,0
anchor70,fact_00048_Don Beard,0,0,,1
anchor70,fact_00053_Andriy Yarmolenko,0,0,,1
anchor70,fact_00058_Danny Faure,13,0,0.0,0
anchor70,fact_00063_Ayman al-Zawahiri,0,0,,1
anchor70,fact_00064_Diego Suarez (garden designer),1,0,0.0,0
anchor70,fact_00066_Daniel Alexander Cameron,0,0,,1
anchor70,fact_00075_Antonio Leviste,0,0,,1
anchor70,fact_00078_Chi Pu,2,0,0.0,0
anchor70,"fact_00080_Felipe (footballer, born 1977)",5,3,0.6,0
anchor70,fact_00084_Alfred Hitchcock,0,0,,1
anchor70,fact_00085_Dascha Polanco,0,0,,1
anchor70,fact_00086_Amelia Earhart,0,0,,1
anchor70,fact_00087_Chris John (boxer),0,0,,1
anchor70,fact_00088_Blair Tugman,0,0,,1
anchor70,fact_00093_David Oyite-Ojok,8,0,0.0,0
anchor70,fact_00097_Chris Cuomo,13,0,0.0,0
anchor70,fact_00098_Adnan Sami,3,0,0.0,0
anchor70,fact_00108_Bhuma Nagi Reddy,5,0,0.0,0
anchor70,fact_00109_Charmion King,0,0,,1
anchor70,fact_00110_Andreea Marin,0,0,,1
anchor70,fact_00114_Ahn Jae-hyun,0,0,,1
anchor70,fact_00116_Bobo Baldé,9,0,0.0,0
anchor70,fact_00118_Chacho Gaytán,0,0,,1
anchor70,fact_00119_Bastian Schweinsteiger,0,0,,1
anchor70,fact_00120_Erich Hartmann,4,0,0.0,0
anchor70,fact_00127_Ezechiel N'Douassel,8,0,0.0,0
anchor70,fact_00131_Aditya Kalyanpur,7,0,0.0,0
anchor70,fact_00132_Dennis Andersson,5,0,0.0,0
anchor70,fact_00133_Daniel Bedingfield,3,0,0.0,0
anchor70,fact_00134_Celâl Bayar,3,0,0.0,0
anchor70,fact_00138_Diana Ivanova,16,0,0.0,0
anchor70,fact_00140_André Le Nôtre,0,0,,1
anchor70,fact_00142_Cierre Wood,0,0,,1
anchor70,fact_00145_Carmelo Anthony,0,0,,1
anchor70,fact_00146_Asafa Powell,0,0,,1
anchor70,fact_00152_Felix Newman,0,0,,1
anchor70,fact_00154_Earl Garrison,7,0,0.0,0
anchor70,fact_00162_Aleksandar Kolarov,3,0,0.0,0
anchor70,fact_00163_Alexandre Hohagen,3,0,0.0,0
anchor70,fact_00166_Emcee N.I.C.E.,0,0,,1
anchor70,fact_00181_Chris Woakes,0,0,,1
anchor70,fact_00182_Diosdado Cabello,0,0,,1
anchor70,fact_00184_Dana Awartani,9,0,0.0,0
anchor70,fact_00185_Brianna Keilar,2,0,0.0,0
anchor70,fact_00188_Cédric Bakambu,0,0,,1
anchor70,fact_00193_Bobby Fischer,0,0,,1
anchor70,fact_00198_Benjamin Lawrence Reid,9,0,0.0,0
anchor70,fact_00199_Djimon Hounsou,6,0,0.0,0
anchor70,fact_00202_Ahsee Tuala,8,0,0.0,0
anchor70,fact_00204_Don DeLillo,0,0,,1
anchor70,fact_00207_Elizabeth Inglis,6,0,0.0,0
anchor70,fact_00208_Fifi Cooper,0,0,,1
anchor70,fact_00223_Ahmed Mumin Warfa,3,0,0.0,0
anchor70,fact_00226_Dewi Sartika,0,0,,1
anchor70,fact_00227_Alf Garland,2,0,0.0,0
anchor70,fact_00230_Abdul Ilah Khatib,0,0,,1
anchor70,fact_00239_Bif Naked,3,0,0.0,0
anchor70,fact_00245_Dominique Blake,3,0,0.0,0
anchor70,fact_00247_Diafra Sakho,0,0,,1
anchor70,fact_00249_Fahadh Faasil,0,0,,1
anchor70,fact_00250_Dr. Dre,0,0,,1
anchor70,fact_00255_Caitlin Lowe,0,0,,1
anchor70,fact_00257_Camille Paulus,9,0,0.0,0
anchor70,fact_00258_Charley Boorman,0,0,,1
anchor70,fact_00260_Douglas Wood (engineer),0,0,,1
anchor70,fact_00263_Billy Snedden,5,0,0.0,0
anchor70,fact_00264_Esteban Espíndola,5,0,0.0,0
anchor70,fact_00270_Daniel Ek,0,0,,1
anchor70,fact_00275_Belisarius,0,0,,1
anchor70,fact_00276_Carol Dweck,0,0,,1
anchor70,fact_00286_Amr Diab,21,1,0.047619,0
anchor70,fact_00296_Akbar Hossain,3,1,0.333333,0
anchor70,fact_00300_Coco Chanel,0,0,,1
anchor70,fact_00302_Enamul Haque (engineer),4,1,0.25,0
anchor70,fact_00304_Abdelhamid Shabana,12,0,0.0,0
anchor70,fact_00307_Abdullahi Mohammad Ahmad Hassan,12,0,0.0,0
anchor70,fact_00309_Diego Godín,0,0,,1
anchor70,fact_00312_Adel Emam,2,1,0.5,0
anchor70,fact_00315_Billy Conigliaro,0,0,,1
anchor70,fact_00316_Arif Mohammad Khan,0,0,,1
anchor70,fact_00321_Bob Marley,0,0,,1
anchor70,fact_00328_Dana Ashbrook,9,0,0.0,0
anchor70,fact_00332_Cha Eun-woo,5,0,0.0,0
anchor70,fact_00333_Abdul Halik Hudu,6,0,0.0,0
anchor70,fact_00335_Carl Braun (obstetrician),0,0,,1
anchor70,fact_00343_Ameyaw Debrah,8,1,0.125,0
anchor70,fact_00344_Cleopatra,0,0,,1
anchor70,fact_00345_Ana Cláudia Bolzan,9,0,0.0,0
anchor70,fact_00347_Evgeny Shalunov,0,0,,1
anchor70,fact_00348_Charles Allen (jurist),16,0,0.0,0
anchor70,fact_00349_Deyverson,8,0,0.0,0
anchor70,fact_00351_Cris Cyborg,7,0,0.0,0
anchor70,fact_00354_Bobby Thomson,0,0,,1
anchor70,fact_00356_Eric Winter,10,0,0.0,0
anchor70,fact_00362_Aert van der Neer,9,1,0.111111,0
anchor70,fact_00364_Blanca Errázuriz,0,0,,1
anchor70,fact_00366_Deitrick Haddon,0,0,,1
anchor70,fact_00367_Andreas Ivanschitz,0,0,,1
anchor70,fact_00368_Clancy Brown,0,0,,1
anchor70,fact_00371_Carrie Ann Inaba,0,0,,1
anchor70,fact_00374_Cicero,0,0,,1
anchor70,fact_00376_14th Dalai Lama,0,0,,1
anchor70,fact_00377_Christian Almeida,8,0,0.0,0
anchor70,fact_00378_Arthur Wakefield,5,0,0.0,0
anchor70,fact_00384_Andry Rajoelina,9,0,0.0,0
anchor70,fact_00394_Danny Almonte,0,0,,1
anchor70,fact_00396_Andy Middleton,9,0,0.0,0
anchor70,fact_00397_Anderson Silva,0,0,,1
anchor70,fact_00399_Edgar Bennett,8,0,0.0,0
anchor70,fact_00401_Balázs Bekő,2,0,0.0,0
anchor70,fact_00404_Abraham Ancer,0,0,,1
anchor70,fact_00418_A. K. Ramanujan,7,0,0.0,0
anchor70,fact_00420_Carlos Ghosn,12,0,0.0,0
anchor70,fact_00421_Anurag Kashyap,15,1,0.066667,0
anchor70,fact_00425_Angela Bairstow,0,0,,1
anchor70,fact_00427_Ernestine Eckstein,6,0,0.0,0
anchor70,fact_00430_Ezekiel Elliott,0,0,,1
anchor70,fact_00433_Aaron Burr,10,0,0.0,0
anchor70,fact_00444_Charles B. McVay III,0,0,,1
anchor70,fact_00448_Carol Chell,0,0,,1
anchor70,fact_00449_Alen Omić,3,0,0.0,0
anchor70,fact_00452_Alice Torriani,0,0,,1
anchor70,fact_00454_Albert Outler,0,0,,1
anchor70,fact_00459_Felician of Foligno,0,0,,1
anchor70,fact_00460_Annie Landouw,4,0,0.0,0
anchor70,fact_00462_Bhāskara I,0,0,,1
anchor70,fact_00464_Damon Herriman,0,0,,1
anchor70,fact_00466_Feroze Gandhi,2,0,0.0,0
anchor70,fact_00471_D. B. Nihalsinghe,0,0,,1
anchor70,fact_00478_F. Gwynplaine MacIntyre,0,0,,1
anchor70,fact_00486_Fidel Castro,0,0,,1
anchor70,fact_00489_Bir Hambir,0,0,,1
anchor70,fact_00491_Avraham Eilam-Amzallag,0,0,,1
anchor70,fact_00492_Date Narikuni,6,0,0.0,0
anchor70,fact_00495_Ariel Behar,3,0,0.0,0
anchor70,fact_00498_DeAnna Bennett,11,0,0.0,0
met70_k0.5,fact_00003_Fernando da Costa Novaes,0,0,,1
met70_k0.5,fact_00006_David Galloway (writer),9,1,0.111111,0
met70_k0.5,fact_00007_Cheyenne Brando,14,2,0.142857,0
met70_k0.5,fact_00012_Braulio Lara,9,1,0.111111,0
met70_k0.5,fact_00015_Amr Shabana,0,0,,1
met70_k0.5,fact_00017_Abdulqawi Yusuf,0,0,,1
met70_k0.5,fact_00025_Carlos P. Romulo,0,0,,1
met70_k0.5,fact_00027_Arthur Ewert,0,0,,1
met70_k0.5,fact_00032_Flavio Méndez Santiago,0,0,,1
met70_k0.5,fact_00039_Chris Duffield,9,0,0.0,0
met70_k0.5,fact_00040_Daniil Medvedev,0,0,,1
met70_k0.5,fact_00043_Alexander Vovin,13,3,0.230769,0
met70_k0.5,fact_00044_Cobhams Asuquo,6,2,0.333333,0
met70_k0.5,fact_00045_David Bogue,6,1,0.166667,0
met70_k0.5,fact_00048_Don Beard,0,0,,1
met70_k0.5,fact_00053_Andriy Yarmolenko,0,0,,1
met70_k0.5,fact_00058_Danny Faure,17,0,0.0,0
met70_k0.5,fact_00063_Ayman al-Zawahiri,0,0,,1
met70_k0.5,fact_00064_Diego Suarez (garden designer),8,0,0.0,0
met70_k0.5,fact_00066_Daniel Alexander Cameron,0,0,,1
met70_k0.5,fact_00075_Antonio Leviste,11,0,0.0,0
met70_k0.5,fact_00078_Chi Pu,13,9,0.692308,0
met70_k0.5,"fact_00080_Felipe (footballer, born 1977)",0,0,,1
met70_k0.5,fact_00084_Alfred Hitchcock,11,3,0.272727,0
met70_k0.5,fact_00085_Dascha Polanco,0,0,,1
met70_k0.5,fact_00086_Amelia Earhart,0,0,,1
met70_k0.5,fact_00087_Chris John (boxer),0,0,,1
met70_k0.5,fact_00088_Blair Tugman,6,0,0.0,0
met70_k0.5,fact_00093_David Oyite-Ojok,6,0,0.0,0
met70_k0.5,fact_00097_Chris Cuomo,0,0,,1
met70_k0.5,fact_00098_Adnan Sami,2,0,0.0,0
met70_k0.5,fact_00108_Bhuma Nagi Reddy,5,0,0.0,0
met70_k0.5,fact_00109_Charmion King,15,0,0.0,0
met70_k0.5,fact_00110_Andreea Marin,4,1,0.25,0
met70_k0.5,fact_00114_Ahn Jae-hyun,0,0,,1
met70_k0.5,fact_00116_Bobo Baldé,2,0,0.0,0
met70_k0.5,fact_00118_Chacho Gaytán,1,0,0.0,0
met70_k0.5,fact_00119_Bastian Schweinsteiger,0,0,,1
met70_k0.5,fact_00120_Erich Hartmann,18,0,0.0,0
met70_k0.5,fact_00127_Ezechiel N'Douassel,14,4,0.285714,0
met70_k0.5,fact_00131_Aditya Kalyanpur,6,0,0.0,0
met70_k0.5,fact_00132_Dennis Andersson,5,0,0.0,0
met70_k0.5,fact_00133_Daniel Bedingfield,5,1,0.2,0
met70_k0.5,fact_00134_Celâl Bayar,11,0,0.0,0
met70_k0.5,fact_00138_Diana Ivanova,0,0,,1
met70_k0.5,fact_00140_André Le Nôtre,0,0,,1
met70_k0.5,fact_00142_Cierre Wood,0,0,,1
met70_k0.5,fact_00145_Carmelo Anthony,0,0,,1
met70_k0.5,fact_00146_Asafa Powell,0,0,,1
met70_k0.5,fact_00152_Felix Newman,0,0,,1
met70_k0.5,fact_00154_Earl Garrison,4,0,0.0,0
met70_k0.5,fact_00162_Aleksandar Kolarov,15,0,0.0,0
met70_k0.5,fact_00163_Alexandre Hohagen,15,1,0.066667,0
met70_k0.5,fact_00166_Emcee N.I.C.E.,0,0,,1
met70_k0.5,fact_00181_Chris Woakes,0,0,,1
met70_k0.5,fact_00182_Diosdado Cabello,0,0,,1
met70_k0.5,fact_00184_Dana Awartani,0,0,,1
met70_k0.5,fact_00185_Brianna Keilar,6,2,0.333333,0
met70_k0.5,fact_00188_Cédric Bakambu,0,0,,1
met70_k0.5,fact_00193_Bobby Fischer,0,0,,1
met70_k0.5,fact_00198_Benjamin Lawrence Reid,6,0,0.0,0
met70_k0.5,fact_00199_Djimon Hounsou,13,4,0.307692,0
met70_k0.5,fact_00202_Ahsee Tuala,0,0,,1
met70_k0.5,fact_00204_Don DeLillo,13,2,0.153846,0
met70_k0.5,fact_00207_Elizabeth Inglis,0,0,,1
met70_k0.5,fact_00208_Fifi Cooper,0,0,,1
met70_k0.5,fact_00223_Ahmed Mumin Warfa,12,0,0.0,0
met70_k0.5,fact_00226_Dewi Sartika,0,0,,1
met70_k0.5,fact_00227_Alf Garland,12,0,0.0,0
met70_k0.5,fact_00230_Abdul Ilah Khatib,0,0,,1
met70_k0.5,fact_00239_Bif Naked,0,0,,1
met70_k0.5,fact_00245_Dominique Blake,8,0,0.0,0
met70_k0.5,fact_00247_Diafra Sakho,5,1,0.2,0
met70_k0.5,fact_00249_Fahadh Faasil,0,0,,1
met70_k0.5,fact_00250_Dr. Dre,7,4,0.571429,0
met70_k0.5,fact_00255_Caitlin Lowe,2,0,0.0,0
met70_k0.5,fact_00257_Camille Paulus,0,0,,1
met70_k0.5,fact_00258_Charley Boorman,0,0,,1
met70_k0.5,fact_00260_Douglas Wood (engineer),0,0,,1
met70_k0.5,fact_00263_Billy Snedden,12,0,0.0,0
met70_k0.5,fact_00264_Esteban Espíndola,11,2,0.181818,0
met70_k0.5,fact_00270_Daniel Ek,0,0,,1
met70_k0.5,fact_00275_Belisarius,0,0,,1
met70_k0.5,fact_00276_Carol Dweck,0,0,,1
met70_k0.5,fact_00286_Amr Diab,14,0,0.0,0
met70_k0.5,fact_00296_Akbar Hossain,11,1,0.090909,0
met70_k0.5,fact_00300_Coco Chanel,4,4,1.0,0
met70_k0.5,fact_00302_Enamul Haque (engineer),6,0,0.0,0
met70_k0.5,fact_00304_Abdelhamid Shabana,7,0,0.0,0
met70_k0.5,fact_00307_Abdullahi Mohammad Ahmad Hassan,0,0,,1
met70_k0.5,fact_00309_Diego Godín,0,0,,1
met70_k0.5,fact_00312_Adel Emam,0,0,,1
met70_k0.5,fact_00315_Billy Conigliaro,0,0,,1
met70_k0.5,fact_00316_Arif Mohammad Khan,0,0,,1
met70_k0.5,fact_00321_Bob Marley,0,0,,1
met70_k0.5,fact_00328_Dana Ashbrook,4,0,0.0,0
met70_k0.5,fact_00332_Cha Eun-woo,5,2,0.4,0
met70_k0.5,fact_00333_Abdul Halik Hudu,3,0,0.0,0
met70_k0.5,fact_00335_Carl Braun (obstetrician),12,2,0.166667,0
met70_k0.5,fact_00343_Ameyaw Debrah,19,3,0.157895,0
met70_k0.5,fact_00344_Cleopatra,0,0,,1
met70_k0.5,fact_00345_Ana Cláudia Bolzan,9,0,0.0,0
met70_k0.5,fact_00347_Evgeny Shalunov,0,0,,1
met70_k0.5,fact_00348_Charles Allen (jurist),3,1,0.333333,0
met70_k0.5,fact_00349_Deyverson,0,0,,1
met70_k0.5,fact_00351_Cris Cyborg,13,2,0.153846,0
met70_k0.5,fact_00354_Bobby Thomson,0,0,,1
met70_k0.5,fact_00356_Eric Winter,0,0,,1
met70_k0.5,fact_00362_Aert van der Neer,0,0,,1
met70_k0.5,fact_00364_Blanca Errázuriz,0,0,,1
met70_k0.5,fact_00366_Deitrick Haddon,0,0,,1
met70_k0.5,fact_00367_Andreas Ivanschitz,0,0,,1
met70_k0.5,fact_00368_Clancy Brown,8,0,0.0,0
met70_k0.5,fact_00371_Carrie Ann Inaba,0,0,,1
met70_k0.5,fact_00374_Cicero,0,0,,1
met70_k0.5,fact_00376_14th Dalai Lama,12,3,0.25,0
met70_k0.5,fact_00377_Christian Almeida,12,2,0.166667,0
met70_k0.5,fact_00378_Arthur Wakefield,5,0,0.0,0
met70_k0.5,fact_00384_Andry Rajoelina,0,0,,1
met70_k0.5,fact_00394_Danny Almonte,9,0,0.0,0
met70_k0.5,fact_00396_Andy Middleton,8,0,0.0,0
met70_k0.5,fact_00397_Anderson Silva,5,0,0.0,0
met70_k0.5,fact_00399_Edgar Bennett,0,0,,1
met70_k0.5,fact_00401_Balázs Bekő,1,0,0.0,0
met70_k0.5,fact_00404_Abraham Ancer,0,0,,1
met70_k0.5,fact_00418_A. K. Ramanujan,0,0,,1
met70_k0.5,fact_00420_Carlos Ghosn,0,0,,1
met70_k0.5,fact_00421_Anurag Kashyap,14,0,0.0,0
met70_k0.5,fact_00425_Angela Bairstow,22,1,0.045455,0
met70_k0.5,fact_00427_Ernestine Eckstein,12,2,0.166667,0
met70_k0.5,fact_00430_Ezekiel Elliott,16,0,0.0,0
met70_k0.5,fact_00433_Aaron Burr,0,0,,1
met70_k0.5,fact_00444_Charles B. McVay III,11,2,0.181818,0
met70_k0.5,fact_00448_Carol Chell,0,0,,1
met70_k0.5,fact_00449_Alen Omić,8,0,0.0,0
met70_k0.5,fact_00452_Alice Torriani,7,0,0.0,0
met70_k0.5,fact_00454_Albert Outler,0,0,,1
met70_k0.5,fact_00459_Felician of Foligno,0,0,,1
met70_k0.5,fact_00460_Annie Landouw,0,0,,1
met70_k0.5,fact_00462_Bhāskara I,7,2,0.285714,0
met70_k0.5,fact_00464_Damon Herriman,0,0,,1
met70_k0.5,fact_00466_Feroze Gandhi,13,2,0.153846,0
met70_k0.5,fact_00471_D. B. Nihalsinghe,9,0,0.0,0
met70_k0.5,fact_00478_F. Gwynplaine MacIntyre,0,0,,1
met70_k0.5,fact_00486_Fidel Castro,8,4,0.5,0
met70_k0.5,fact_00489_Bir Hambir,7,1,0.142857,0
met70_k0.5,fact_00491_Avraham Eilam-Amzallag,0,0,,1
met70_k0.5,fact_00492_Date Narikuni,12,0,0.0,0
met70_k0.5,fact_00495_Ariel Behar,0,0,,1
met70_k0.5,fact_00498_DeAnna Bennett,10,1,0.1,0
met70_k1,fact_00003_Fernando da Costa Novaes,3,0,0.0,0
met70_k1,fact_00006_David Galloway (writer),19,2,0.105263,0
met70_k1,fact_00007_Cheyenne Brando,0,0,,1
met70_k1,fact_00012_Braulio Lara,8,0,0.0,0
met70_k1,fact_00015_Amr Shabana,8,4,0.5,0
met70_k1,fact_00017_Abdulqawi Yusuf,0,0,,1
met70_k1,fact_00025_Carlos P. Romulo,0,0,,1
met70_k1,fact_00027_Arthur Ewert,0,0,,1
met70_k1,fact_00032_Flavio Méndez Santiago,0,0,,1
met70_k1,fact_00039_Chris Duffield,14,0,0.0,0
met70_k1,fact_00040_Daniil Medvedev,0,0,,1
met70_k1,fact_00043_Alexander Vovin,1,1,1.0,0
met70_k1,fact_00044_Cobhams Asuquo,0,0,,1
met70_k1,fact_00045_David Bogue,0,0,,1
met70_k1,fact_00048_Don Beard,0,0,,1
met70_k1,fact_00053_Andriy Yarmolenko,0,0,,1
met70_k1,fact_00058_Danny Faure,0,0,,1
met70_k1,fact_00063_Ayman al-Zawahiri,0,0,,1
met70_k1,fact_00064_Diego Suarez (garden designer),0,0,,1
met70_k1,fact_00066_Daniel Alexander Cameron,0,0,,1
met70_k1,fact_00075_Antonio Leviste,12,1,0.083333,0
met70_k1,fact_00078_Chi Pu,15,8,0.533333,0
met70_k1,"fact_00080_Felipe (footballer, born 1977)",1,0,0.0,0
met70_k1,fact_00084_Alfred Hitchcock,7,4,0.571429,0
met70_k1,fact_00085_Dascha Polanco,0,0,,1
met70_k1,fact_00086_Amelia Earhart,5,2,0.4,0
met70_k1,fact_00087_Chris John (boxer),10,2,0.2,0
met70_k1,fact_00088_Blair Tugman,5,0,0.0,0
met70_k1,fact_00093_David Oyite-Ojok,0,0,,1
met70_k1,fact_00097_Chris Cuomo,10,1,0.1,0
met70_k1,fact_00098_Adnan Sami,15,7,0.466667,0
met70_k1,fact_00108_Bhuma Nagi Reddy,3,0,0.0,0
met70_k1,fact_00109_Charmion King,12,2,0.166667,0
met70_k1,fact_00110_Andreea Marin,0,0,,1
met70_k1,fact_00114_Ahn Jae-hyun,1,0,0.0,0
met70_k1,fact_00116_Bobo Baldé,0,0,,1
met70_k1,fact_00118_Chacho Gaytán,0,0,,1
met70_k1,fact_00119_Bastian Schweinsteiger,0,0,,1
met70_k1,fact_00120_Erich Hartmann,0,0,,1
met70_k1,fact_00127_Ezechiel N'Douassel,14,1,0.071429,0
met70_k1,fact_00131_Aditya Kalyanpur,19,1,0.052632,0
