kind,file,column,source,theta,count,n,zero_ub95
contaminated,selfix256_kl3m17b_per_passage.csv,oracle_rouge_n8,oracle pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m17b_per_passage.csv,oracle_rouge_n8,oracle pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m17b_per_passage.csv,rouge_n64,served pick,0.3,96,100,
contaminated,selfix256_kl3m17b_per_passage.csv,rouge_n64,served pick,0.4,91,100,
contaminated,selfix256_kl3m17b_per_passage.csv,rouge_n64,served pick,0.5,79,100,
contaminated,selfix256_kl3m17b_per_passage.csv,rouge_n64,served pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m17b_per_passage.csv,rouge_n64,served pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m17b_per_passage.csv,oracle_rouge_n64,oracle pick,0.3,96,100,
contaminated,selfix256_kl3m17b_per_passage.csv,oracle_rouge_n64,oracle pick,0.4,91,100,
contaminated,selfix256_kl3m17b_per_passage.csv,oracle_rouge_n64,oracle pick,0.5,79,100,
contaminated,selfix256_kl3m17b_per_passage.csv,oracle_rouge_n64,oracle pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m17b_per_passage.csv,oracle_rouge_n64,oracle pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m17b_per_passage.csv,rouge_n256,served pick,0.3,99,100,
contaminated,selfix256_kl3m17b_per_passage.csv,rouge_n256,served pick,0.4,96,100,
contaminated,selfix256_kl3m17b_per_passage.csv,rouge_n256,served pick,0.5,84,100,
contaminated,selfix256_kl3m17b_per_passage.csv,rouge_n256,served pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m17b_per_passage.csv,rouge_n256,served pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m17b_per_passage.csv,oracle_rouge_n256,oracle pick,0.3,99,100,
contaminated,selfix256_kl3m17b_per_passage.csv,oracle_rouge_n256,oracle pick,0.4,96,100,
contaminated,selfix256_kl3m17b_per_passage.csv,oracle_rouge_n256,oracle pick,0.5,84,100,
contaminated,selfix256_kl3m17b_per_passage.csv,oracle_rouge_n256,oracle pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m17b_per_passage.csv,oracle_rouge_n256,oracle pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m37b_per_passage.csv,risky_alone_rouge,memoriser alone,0.3,71,100,
contaminated,selfix256_kl3m37b_per_passage.csv,risky_alone_rouge,memoriser alone,0.4,55,100,
contaminated,selfix256_kl3m37b_per_passage.csv,risky_alone_rouge,memoriser alone,0.5,47,100,
contaminated,selfix256_kl3m37b_per_passage.csv,risky_alone_rouge,memoriser alone,0.6,43,100,
contaminated,selfix256_kl3m37b_per_passage.csv,risky_alone_rouge,memoriser alone,0.7,39,100,
contaminated,selfix256_kl3m37b_per_passage.csv,anchor_max_rouge,pool maximum,0.3,100,100,
contaminated,selfix256_kl3m37b_per_passage.csv,anchor_max_rouge,pool maximum,0.4,100,100,
contaminated,selfix256_kl3m37b_per_passage.csv,anchor_max_rouge,pool maximum,0.5,88,100,
contaminated,selfix256_kl3m37b_per_passage.csv,anchor_max_rouge,pool maximum,0.6,0,100,0.0295
contaminated,selfix256_kl3m37b_per_passage.csv,anchor_max_rouge,pool maximum,0.7,0,100,0.0295
contaminated,selfix256_kl3m37b_per_passage.csv,rouge_n1,served pick,0.3,91,100,
contaminated,selfix256_kl3m37b_per_passage.csv,rouge_n1,served pick,0.4,90,100,
contaminated,selfix256_kl3m37b_per_passage.csv,rouge_n1,served pick,0.5,76,100,
contaminated,selfix256_kl3m37b_per_passage.csv,rouge_n1,served pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m37b_per_passage.csv,rouge_n1,served pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m37b_per_passage.csv,oracle_rouge_n1,oracle pick,0.3,91,100,
contaminated,selfix256_kl3m37b_per_passage.csv,oracle_rouge_n1,oracle pick,0.4,90,100,
contaminated,selfix256_kl3m37b_per_passage.csv,oracle_rouge_n1,oracle pick,0.5,76,100,
contaminated,selfix256_kl3m37b_per_passage.csv,oracle_rouge_n1,oracle pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m37b_per_passage.csv,oracle_rouge_n1,oracle pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m37b_per_passage.csv,rouge_n8,served pick,0.3,97,100,
contaminated,selfix256_kl3m37b_per_passage.csv,rouge_n8,served pick,0.4,97,100,
contaminated,selfix256_kl3m37b_per_passage.csv,rouge_n8,served pick,0.5,84,100,
contaminated,selfix256_kl3m37b_per_passage.csv,rouge_n8,served pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m37b_per_passage.csv,rouge_n8,served pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m37b_per_passage.csv,oracle_rouge_n8,oracle pick,0.3,97,100,
contaminated,selfix256_kl3m37b_per_passage.csv,oracle_rouge_n8,oracle pick,0.4,97,100,
contaminated,selfix256_kl3m37b_per_passage.csv,oracle_rouge_n8,oracle pick,0.5,84,100,
contaminated,selfix256_kl3m37b_per_passage.csv,oracle_rouge_n8,oracle pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m37b_per_passage.csv,oracle_rouge_n8,oracle pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m37b_per_passage.csv,rouge_n64,served pick,0.3,100,100,
contaminated,selfix256_kl3m37b_per_passage.csv,rouge_n64,served pick,0.4,100,100,
contaminated,selfix256_kl3m37b_per_passage.csv,rouge_n64,served pick,0.5,86,100,
contaminated,selfix256_kl3m37b_per_passage.csv,rouge_n64,served pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m37b_per_passage.csv,rouge_n64,served pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m37b_per_passage.csv,oracle_rouge_n64,oracle pick,0.3,100,100,
contaminated,selfix256_kl3m37b_per_passage.csv,oracle_rouge_n64,oracle pick,0.4,100,100,
contaminated,selfix256_kl3m37b_per_passage.csv,oracle_rouge_n64,oracle pick,0.5,87,100,
contaminated,selfix256_kl3m37b_per_passage.csv,oracle_rouge_n64,oracle pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m37b_per_passage.csv,oracle_rouge_n64,oracle pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m37b_per_passage.csv,rouge_n256,served pick,0.3,100,100,
contaminated,selfix256_kl3m37b_per_passage.csv,rouge_n256,served pick,0.4,100,100,
contaminated,selfix256_kl3m37b_per_passage.csv,rouge_n256,served pick,0.5,86,100,
contaminated,selfix256_kl3m37b_per_passage.csv,rouge_n256,served pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m37b_per_passage.csv,rouge_n256,served pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m37b_per_passage.csv,oracle_rouge_n256,oracle pick,0.3,100,100,
contaminated,selfix256_kl3m37b_per_passage.csv,oracle_rouge_n256,oracle pick,0.4,100,100,
contaminated,selfix256_kl3m37b_per_passage.csv,oracle_rouge_n256,oracle pick,0.5,88,100,
contaminated,selfix256_kl3m37b_per_passage.csv,oracle_rouge_n256,oracle pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m37b_per_passage.csv,oracle_rouge_n256,oracle pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m520m_per_passage.csv,risky_alone_rouge,memoriser alone,0.3,71,100,
contaminated,selfix256_kl3m520m_per_passage.csv,risky_alone_rouge,memoriser alone,0.4,55,100,
contaminated,selfix256_kl3m520m_per_passage.csv,risky_alone_rouge,memoriser alone,0.5,47,100,
contaminated,selfix256_kl3m520m_per_passage.csv,risky_alone_rouge,memoriser alone,0.6,43,100,
contaminated,selfix256_kl3m520m_per_passage.csv,risky_alone_rouge,memoriser alone,0.7,39,100,
contaminated,selfix256_kl3m520m_per_passage.csv,anchor_max_rouge,pool maximum,0.3,100,100,
contaminated,selfix256_kl3m520m_per_passage.csv,anchor_max_rouge,pool maximum,0.4,100,100,
contaminated,selfix256_kl3m520m_per_passage.csv,anchor_max_rouge,pool maximum,0.5,88,100,
contaminated,selfix256_kl3m520m_per_passage.csv,anchor_max_rouge,pool maximum,0.6,0,100,0.0295
contaminated,selfix256_kl3m520m_per_passage.csv,anchor_max_rouge,pool maximum,0.7,0,100,0.0295
contaminated,selfix256_kl3m520m_per_passage.csv,rouge_n1,served pick,0.3,81,100,
contaminated,selfix256_kl3m520m_per_passage.csv,rouge_n1,served pick,0.4,72,100,
contaminated,selfix256_kl3m520m_per_passage.csv,rouge_n1,served pick,0.5,51,100,
contaminated,selfix256_kl3m520m_per_passage.csv,rouge_n1,served pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m520m_per_passage.csv,rouge_n1,served pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m520m_per_passage.csv,oracle_rouge_n1,oracle pick,0.3,81,100,
contaminated,selfix256_kl3m520m_per_passage.csv,oracle_rouge_n1,oracle pick,0.4,72,100,
contaminated,selfix256_kl3m520m_per_passage.csv,oracle_rouge_n1,oracle pick,0.5,51,100,
contaminated,selfix256_kl3m520m_per_passage.csv,oracle_rouge_n1,oracle pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m520m_per_passage.csv,oracle_rouge_n1,oracle pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m520m_per_passage.csv,rouge_n8,served pick,0.3,99,100,
contaminated,selfix256_kl3m520m_per_passage.csv,rouge_n8,served pick,0.4,98,100,
contaminated,selfix256_kl3m520m_per_passage.csv,rouge_n8,served pick,0.5,85,100,
contaminated,selfix256_kl3m520m_per_passage.csv,rouge_n8,served pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m520m_per_passage.csv,rouge_n8,served pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m520m_per_passage.csv,oracle_rouge_n8,oracle pick,0.3,99,100,
contaminated,selfix256_kl3m520m_per_passage.csv,oracle_rouge_n8,oracle pick,0.4,99,100,
contaminated,selfix256_kl3m520m_per_passage.csv,oracle_rouge_n8,oracle pick,0.5,85,100,
contaminated,selfix256_kl3m520m_per_passage.csv,oracle_rouge_n8,oracle pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m520m_per_passage.csv,oracle_rouge_n8,oracle pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m520m_per_passage.csv,rouge_n64,served pick,0.3,100,100,
contaminated,selfix256_kl3m520m_per_passage.csv,rouge_n64,served pick,0.4,100,100,
contaminated,selfix256_kl3m520m_per_passage.csv,rouge_n64,served pick,0.5,87,100,
contaminated,selfix256_kl3m520m_per_passage.csv,rouge_n64,served pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m520m_per_passage.csv,rouge_n64,served pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m520m_per_passage.csv,oracle_rouge_n64,oracle pick,0.3,100,100,
contaminated,selfix256_kl3m520m_per_passage.csv,oracle_rouge_n64,oracle pick,0.4,100,100,
contaminated,selfix256_kl3m520m_per_passage.csv,oracle_rouge_n64,oracle pick,0.5,87,100,
contaminated,selfix256_kl3m520m_per_passage.csv,oracle_rouge_n64,oracle pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m520m_per_passage.csv,oracle_rouge_n64,oracle pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m520m_per_passage.csv,rouge_n256,served pick,0.3,99,100,
contaminated,selfix256_kl3m520m_per_passage.csv,rouge_n256,served pick,0.4,99,100,
contaminated,selfix256_kl3m520m_per_passage.csv,rouge_n256,served pick,0.5,86,100,
contaminated,selfix256_kl3m520m_per_passage.csv,rouge_n256,served pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m520m_per_passage.csv,rouge_n256,served pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m520m_per_passage.csv,oracle_rouge_n256,oracle pick,0.3,100,100,
contaminated,selfix256_kl3m520m_per_passage.csv,oracle_rouge_n256,oracle pick,0.4,100,100,
contaminated,selfix256_kl3m520m_per_passage.csv,oracle_rouge_n256,oracle pick,0.5,88,100,
contaminated,selfix256_kl3m520m_per_passage.csv,oracle_rouge_n256,oracle pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m520m_per_passage.csv,oracle_rouge_n256,oracle pick,0.7,0,100,0.0295
contaminated,selfix256_llama32_1b_per_passage.csv,risky_alone_rouge,memoriser alone,0.3,71,100,
contaminated,selfix256_llama32_1b_per_passage.csv,risky_alone_rouge,memoriser alone,0.4,55,100,
contaminated,selfix256_llama32_1b_per_passage.csv,risky_alone_rouge,memoriser alone,0.5,47,100,
contaminated,selfix256_llama32_1b_per_passage.csv,risky_alone_rouge,memoriser alone,0.6,43,100,
contaminated,selfix256_llama32_1b_per_passage.csv,risky_alone_rouge,memoriser alone,0.7,39,100,
contaminated,selfix256_llama32_1b_per_passage.csv,anchor_max_rouge,pool maximum,0.3,100,100,
contaminated,selfix256_llama32_1b_per_passage.csv,anchor_max_rouge,pool maximum,0.4,100,100,
contaminated,selfix256_llama32_1b_per_passage.csv,anchor_max_rouge,pool maximum,0.5,99,100,
contaminated,selfix256_llama32_1b_per_passage.csv,anchor_max_rouge,pool maximum,0.6,97,100,
contaminated,selfix256_llama32_1b_per_passage.csv,anchor_max_rouge,pool maximum,0.7,93,100,
contaminated,selfix256_llama32_1b_per_passage.csv,rouge_n1,served pick,0.3,69,100,
contaminated,selfix256_llama32_1b_per_passage.csv,rouge_n1,served pick,0.4,56,100,
contaminated,selfix256_llama32_1b_per_passage.csv,rouge_n1,served pick,0.5,46,100,
contaminated,selfix256_llama32_1b_per_passage.csv,rouge_n1,served pick,0.6,36,100,
contaminated,selfix256_llama32_1b_per_passage.csv,rouge_n1,served pick,0.7,30,100,
contaminated,selfix256_llama32_1b_per_passage.csv,oracle_rouge_n1,oracle pick,0.3,69,100,
contaminated,selfix256_llama32_1b_per_passage.csv,oracle_rouge_n1,oracle pick,0.4,56,100,
contaminated,selfix256_llama32_1b_per_passage.csv,oracle_rouge_n1,oracle pick,0.5,46,100,
contaminated,selfix256_llama32_1b_per_passage.csv,oracle_rouge_n1,oracle pick,0.6,36,100,
contaminated,selfix256_llama32_1b_per_passage.csv,oracle_rouge_n1,oracle pick,0.7,30,100,
contaminated,selfix256_llama32_1b_per_passage.csv,rouge_n8,served pick,0.3,90,100,
contaminated,selfix256_llama32_1b_per_passage.csv,rouge_n8,served pick,0.4,81,100,
contaminated,selfix256_llama32_1b_per_passage.csv,rouge_n8,served pick,0.5,75,100,
contaminated,selfix256_llama32_1b_per_passage.csv,rouge_n8,served pick,0.6,67,100,
contaminated,selfix256_llama32_1b_per_passage.csv,rouge_n8,served pick,0.7,57,100,
contaminated,selfix256_llama32_1b_per_passage.csv,oracle_rouge_n8,oracle pick,0.3,92,100,
contaminated,selfix256_llama32_1b_per_passage.csv,oracle_rouge_n8,oracle pick,0.4,83,100,
contaminated,selfix256_llama32_1b_per_passage.csv,oracle_rouge_n8,oracle pick,0.5,76,100,
contaminated,selfix256_llama32_1b_per_passage.csv,oracle_rouge_n8,oracle pick,0.6,68,100,
contaminated,selfix256_llama32_1b_per_passage.csv,oracle_rouge_n8,oracle pick,0.7,57,100,
contaminated,selfix256_llama32_1b_per_passage.csv,rouge_n64,served pick,0.3,97,100,
contaminated,selfix256_llama32_1b_per_passage.csv,rouge_n64,served pick,0.4,96,100,
contaminated,selfix256_llama32_1b_per_passage.csv,rouge_n64,served pick,0.5,95,100,
contaminated,selfix256_llama32_1b_per_passage.csv,rouge_n64,served pick,0.6,91,100,
contaminated,selfix256_llama32_1b_per_passage.csv,rouge_n64,served pick,0.7,84,100,
contaminated,selfix256_llama32_1b_per_passage.csv,oracle_rouge_n64,oracle pick,0.3,99,100,
contaminated,selfix256_llama32_1b_per_passage.csv,oracle_rouge_n64,oracle pick,0.4,98,100,
contaminated,selfix256_llama32_1b_per_passage.csv,oracle_rouge_n64,oracle pick,0.5,97,100,
contaminated,selfix256_llama32_1b_per_passage.csv,oracle_rouge_n64,oracle pick,0.6,92,100,
contaminated,selfix256_llama32_1b_per_passage.csv,oracle_rouge_n64,oracle pick,0.7,86,100,
contaminated,selfix256_llama32_1b_per_passage.csv,rouge_n256,served pick,0.3,95,100,
contaminated,selfix256_llama32_1b_per_passage.csv,rouge_n256,served pick,0.4,94,100,
contaminated,selfix256_llama32_1b_per_passage.csv,rouge_n256,served pick,0.5,93,100,
contaminated,selfix256_llama32_1b_per_passage.csv,rouge_n256,served pick,0.6,92,100,
contaminated,selfix256_llama32_1b_per_passage.csv,rouge_n256,served pick,0.7,89,100,
contaminated,selfix256_llama32_1b_per_passage.csv,oracle_rouge_n256,oracle pick,0.3,100,100,
contaminated,selfix256_llama32_1b_per_passage.csv,oracle_rouge_n256,oracle pick,0.4,100,100,
contaminated,selfix256_llama32_1b_per_passage.csv,oracle_rouge_n256,oracle pick,0.5,99,100,
contaminated,selfix256_llama32_1b_per_passage.csv,oracle_rouge_n256,oracle pick,0.6,97,100,
contaminated,selfix256_llama32_1b_per_passage.csv,oracle_rouge_n256,oracle pick,0.7,93,100,
contaminated,selfix256_llama32_3b_per_passage.csv,risky_alone_rouge,memoriser alone,0.3,71,100,
contaminated,selfix256_llama32_3b_per_passage.csv,risky_alone_rouge,memoriser alone,0.4,55,100,
contaminated,selfix256_llama32_3b_per_passage.csv,risky_alone_rouge,memoriser alone,0.5,47,100,
contaminated,selfix256_llama32_3b_per_passage.csv,risky_alone_rouge,memoriser alone,0.6,43,100,
contaminated,selfix256_llama32_3b_per_passage.csv,risky_alone_rouge,memoriser alone,0.7,39,100,
contaminated,selfix256_llama32_3b_per_passage.csv,anchor_max_rouge,pool maximum,0.3,100,100,
contaminated,selfix256_llama32_3b_per_passage.csv,anchor_max_rouge,pool maximum,0.4,100,100,
contaminated,selfix256_llama32_3b_per_passage.csv,anchor_max_rouge,pool maximum,0.5,100,100,
contaminated,selfix256_llama32_3b_per_passage.csv,anchor_max_rouge,pool maximum,0.6,99,100,
contaminated,selfix256_llama32_3b_per_passage.csv,anchor_max_rouge,pool maximum,0.7,94,100,
contaminated,selfix256_llama32_3b_per_passage.csv,rouge_n1,served pick,0.3,78,100,
contaminated,selfix256_llama32_3b_per_passage.csv,rouge_n1,served pick,0.4,63,100,
contaminated,selfix256_llama32_3b_per_passage.csv,rouge_n1,served pick,0.5,52,100,
contaminated,selfix256_llama32_3b_per_passage.csv,rouge_n1,served pick,0.6,47,100,
contaminated,selfix256_llama32_3b_per_passage.csv,rouge_n1,served pick,0.7,42,100,
contaminated,selfix256_llama32_3b_per_passage.csv,oracle_rouge_n1,oracle pick,0.3,78,100,
contaminated,selfix256_llama32_3b_per_passage.csv,oracle_rouge_n1,oracle pick,0.4,63,100,
contaminated,selfix256_llama32_3b_per_passage.csv,oracle_rouge_n1,oracle pick,0.5,52,100,
contaminated,selfix256_llama32_3b_per_passage.csv,oracle_rouge_n1,oracle pick,0.6,47,100,
contaminated,selfix256_llama32_3b_per_passage.csv,oracle_rouge_n1,oracle pick,0.7,42,100,
contaminated,selfix256_llama32_3b_per_passage.csv,rouge_n8,served pick,0.3,98,100,
contaminated,selfix256_llama32_3b_per_passage.csv,rouge_n8,served pick,0.4,88,100,
contaminated,selfix256_llama32_3b_per_passage.csv,rouge_n8,served pick,0.5,83,100,
contaminated,selfix256_llama32_3b_per_passage.csv,rouge_n8,served pick,0.6,77,100,
contaminated,selfix256_llama32_3b_per_passage.csv,rouge_n8,served pick,0.7,71,100,
contaminated,selfix256_llama32_3b_per_passage.csv,oracle_rouge_n8,oracle pick,0.3,98,100,
contaminated,selfix256_llama32_3b_per_passage.csv,oracle_rouge_n8,oracle pick,0.4,89,100,
contaminated,selfix256_llama32_3b_per_passage.csv,oracle_rouge_n8,oracle pick,0.5,83,100,
contaminated,selfix256_llama32_3b_per_passage.csv,oracle_rouge_n8,oracle pick,0.6,78,100,
contaminated,selfix256_llama32_3b_per_passage.csv,oracle_rouge_n8,oracle pick,0.7,71,100,
contaminated,selfix256_llama32_3b_per_passage.csv,rouge_n64,served pick,0.3,96,100,
contaminated,selfix256_llama32_3b_per_passage.csv,rouge_n64,served pick,0.4,95,100,
contaminated,selfix256_llama32_3b_per_passage.csv,rouge_n64,served pick,0.5,94,100,
contaminated,selfix256_llama32_3b_per_passage.csv,rouge_n64,served pick,0.6,91,100,
contaminated,selfix256_llama32_3b_per_passage.csv,rouge_n64,served pick,0.7,85,100,
contaminated,selfix256_llama32_3b_per_passage.csv,oracle_rouge_n64,oracle pick,0.3,100,100,
contaminated,selfix256_llama32_3b_per_passage.csv,oracle_rouge_n64,oracle pick,0.4,99,100,
contaminated,selfix256_llama32_3b_per_passage.csv,oracle_rouge_n64,oracle pick,0.5,98,100,
contaminated,selfix256_llama32_3b_per_passage.csv,oracle_rouge_n64,oracle pick,0.6,95,100,
contaminated,selfix256_llama32_3b_per_passage.csv,oracle_rouge_n64,oracle pick,0.7,89,100,
contaminated,selfix256_llama32_3b_per_passage.csv,rouge_n256,served pick,0.3,95,100,
contaminated,selfix256_llama32_3b_per_passage.csv,rouge_n256,served pick,0.4,94,100,
contaminated,selfix256_llama32_3b_per_passage.csv,rouge_n256,served pick,0.5,94,100,
contaminated,selfix256_llama32_3b_per_passage.csv,rouge_n256,served pick,0.6,94,100,
contaminated,selfix256_llama32_3b_per_passage.csv,rouge_n256,served pick,0.7,93,100,
contaminated,selfix256_llama32_3b_per_passage.csv,oracle_rouge_n256,oracle pick,0.3,100,100,
contaminated,selfix256_llama32_3b_per_passage.csv,oracle_rouge_n256,oracle pick,0.4,100,100,
contaminated,selfix256_llama32_3b_per_passage.csv,oracle_rouge_n256,oracle pick,0.5,100,100,
contaminated,selfix256_llama32_3b_per_passage.csv,oracle_rouge_n256,oracle pick,0.6,99,100,
contaminated,selfix256_llama32_3b_per_passage.csv,oracle_rouge_n256,oracle pick,0.7,94,100,
contaminated,selfix256_opencalm1b_per_passage.csv,risky_alone_rouge,memoriser alone,0.3,71,100,
contaminated,selfix256_opencalm1b_per_passage.csv,risky_alone_rouge,memoriser alone,0.4,55,100,
contaminated,selfix256_opencalm1b_per_passage.csv,risky_alone_rouge,memoriser alone,0.5,47,100,
contaminated,selfix256_opencalm1b_per_passage.csv,risky_alone_rouge,memoriser alone,0.6,43,100,
contaminated,selfix256_opencalm1b_per_passage.csv,risky_alone_rouge,memoriser alone,0.7,39,100,
contaminated,selfix256_opencalm1b_per_passage.csv,anchor_max_rouge,pool maximum,0.3,98,100,
contaminated,selfix256_opencalm1b_per_passage.csv,anchor_max_rouge,pool maximum,0.4,93,100,
contaminated,selfix256_opencalm1b_per_passage.csv,anchor_max_rouge,pool maximum,0.5,90,100,
contaminated,selfix256_opencalm1b_per_passage.csv,anchor_max_rouge,pool maximum,0.6,83,100,
contaminated,selfix256_opencalm1b_per_passage.csv,anchor_max_rouge,pool maximum,0.7,12,100,
contaminated,selfix256_opencalm1b_per_passage.csv,rouge_n1,served pick,0.3,54,100,
contaminated,selfix256_opencalm1b_per_passage.csv,rouge_n1,served pick,0.4,43,100,
contaminated,selfix256_opencalm1b_per_passage.csv,rouge_n1,served pick,0.5,25,100,
contaminated,selfix256_opencalm1b_per_passage.csv,rouge_n1,served pick,0.6,11,100,
contaminated,selfix256_opencalm1b_per_passage.csv,rouge_n1,served pick,0.7,2,100,
contaminated,selfix256_opencalm1b_per_passage.csv,oracle_rouge_n1,oracle pick,0.3,54,100,
contaminated,selfix256_opencalm1b_per_passage.csv,oracle_rouge_n1,oracle pick,0.4,43,100,
contaminated,selfix256_opencalm1b_per_passage.csv,oracle_rouge_n1,oracle pick,0.5,25,100,
contaminated,selfix256_opencalm1b_per_passage.csv,oracle_rouge_n1,oracle pick,0.6,11,100,
contaminated,selfix256_opencalm1b_per_passage.csv,oracle_rouge_n1,oracle pick,0.7,2,100,
contaminated,selfix256_opencalm1b_per_passage.csv,rouge_n8,served pick,0.3,82,100,
contaminated,selfix256_opencalm1b_per_passage.csv,rouge_n8,served pick,0.4,67,100,
contaminated,selfix256_opencalm1b_per_passage.csv,rouge_n8,served pick,0.5,58,100,
contaminated,selfix256_opencalm1b_per_passage.csv,rouge_n8,served pick,0.6,44,100,
contaminated,selfix256_opencalm1b_per_passage.csv,rouge_n8,served pick,0.7,6,100,
contaminated,selfix256_opencalm1b_per_passage.csv,oracle_rouge_n8,oracle pick,0.3,84,100,
contaminated,selfix256_opencalm1b_per_passage.csv,oracle_rouge_n8,oracle pick,0.4,69,100,
contaminated,selfix256_opencalm1b_per_passage.csv,oracle_rouge_n8,oracle pick,0.5,59,100,
contaminated,selfix256_opencalm1b_per_passage.csv,oracle_rouge_n8,oracle pick,0.6,45,100,
contaminated,selfix256_opencalm1b_per_passage.csv,oracle_rouge_n8,oracle pick,0.7,6,100,
contaminated,selfix256_opencalm1b_per_passage.csv,rouge_n64,served pick,0.3,92,100,
contaminated,selfix256_opencalm1b_per_passage.csv,rouge_n64,served pick,0.4,91,100,
contaminated,selfix256_opencalm1b_per_passage.csv,rouge_n64,served pick,0.5,85,100,
contaminated,selfix256_opencalm1b_per_passage.csv,rouge_n64,served pick,0.6,70,100,
contaminated,selfix256_opencalm1b_per_passage.csv,rouge_n64,served pick,0.7,10,100,
contaminated,selfix256_opencalm1b_per_passage.csv,oracle_rouge_n64,oracle pick,0.3,95,100,
contaminated,selfix256_opencalm1b_per_passage.csv,oracle_rouge_n64,oracle pick,0.4,91,100,
contaminated,selfix256_opencalm1b_per_passage.csv,oracle_rouge_n64,oracle pick,0.5,86,100,
contaminated,selfix256_opencalm1b_per_passage.csv,oracle_rouge_n64,oracle pick,0.6,74,100,
contaminated,selfix256_opencalm1b_per_passage.csv,oracle_rouge_n64,oracle pick,0.7,10,100,
contaminated,selfix256_opencalm1b_per_passage.csv,rouge_n256,served pick,0.3,97,100,
contaminated,selfix256_opencalm1b_per_passage.csv,rouge_n256,served pick,0.4,93,100,
contaminated,selfix256_opencalm1b_per_passage.csv,rouge_n256,served pick,0.5,89,100,
contaminated,selfix256_opencalm1b_per_passage.csv,rouge_n256,served pick,0.6,81,100,
contaminated,selfix256_opencalm1b_per_passage.csv,rouge_n256,served pick,0.7,12,100,
contaminated,selfix256_opencalm1b_per_passage.csv,oracle_rouge_n256,oracle pick,0.3,98,100,
contaminated,selfix256_opencalm1b_per_passage.csv,oracle_rouge_n256,oracle pick,0.4,93,100,
contaminated,selfix256_opencalm1b_per_passage.csv,oracle_rouge_n256,oracle pick,0.5,90,100,
contaminated,selfix256_opencalm1b_per_passage.csv,oracle_rouge_n256,oracle pick,0.6,83,100,
contaminated,selfix256_opencalm1b_per_passage.csv,oracle_rouge_n256,oracle pick,0.7,12,100,
contaminated,selfix256_opencalm3b_per_passage.csv,risky_alone_rouge,memoriser alone,0.3,71,100,
contaminated,selfix256_opencalm3b_per_passage.csv,risky_alone_rouge,memoriser alone,0.4,55,100,
contaminated,selfix256_opencalm3b_per_passage.csv,risky_alone_rouge,memoriser alone,0.5,47,100,
contaminated,selfix256_opencalm3b_per_passage.csv,risky_alone_rouge,memoriser alone,0.6,43,100,
contaminated,selfix256_opencalm3b_per_passage.csv,risky_alone_rouge,memoriser alone,0.7,39,100,
contaminated,selfix256_opencalm3b_per_passage.csv,anchor_max_rouge,pool maximum,0.3,100,100,
contaminated,selfix256_opencalm3b_per_passage.csv,anchor_max_rouge,pool maximum,0.4,100,100,
contaminated,selfix256_opencalm3b_per_passage.csv,anchor_max_rouge,pool maximum,0.5,100,100,
contaminated,selfix256_opencalm3b_per_passage.csv,anchor_max_rouge,pool maximum,0.6,98,100,
contaminated,selfix256_opencalm3b_per_passage.csv,anchor_max_rouge,pool maximum,0.7,16,100,
contaminated,selfix256_opencalm3b_per_passage.csv,rouge_n1,served pick,0.3,95,100,
contaminated,selfix256_opencalm3b_per_passage.csv,rouge_n1,served pick,0.4,92,100,
