constraint,k,L,prompt_id,window,S_i,K_i,surplus,attempts,matched,attempts_to_match,bound_success_prob,bound_expected_attempts
pathwise,3.0,50,bookmia.01.43,5,133.82,150.0,-16.18,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.44,0,246.12,150.0,96.12,8,0,,1.808511777501528e-42,5.5294082816618825e+41
pathwise,3.0,50,bookmia.01.44,1,140.19,150.0,-9.81,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.44,2,160.59,150.0,10.59,8,0,,2.5050255380337407e-05,39919.752705791805
pathwise,3.0,50,bookmia.01.44,3,154.63,150.0,4.63,8,0,,0.009745613725100208,102.61026428991958
pathwise,3.0,50,bookmia.01.44,4,165.24,150.0,15.24,8,0,,2.3959837081107975e-07,4173651.0837483415
pathwise,3.0,50,bookmia.01.44,5,59.53,150.0,-90.47,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.46,0,210.0,150.0,60.0,8,0,,8.726595849285533e-27,1.1459222098407048e+26
pathwise,3.0,50,bookmia.01.46,1,195.94,150.0,45.94,8,0,,1.1127012177013823e-20,8.98713854259816e+19
pathwise,3.0,50,bookmia.01.46,2,123.84,150.0,-26.16,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.46,3,162.15,150.0,12.15,8,0,,5.3024454465592765e-06,188592.2278840028
pathwise,3.0,50,bookmia.01.46,4,201.45,150.0,51.45,8,0,,4.51196445623641e-23,2.216329516110895e+22
pathwise,3.0,50,bookmia.01.46,5,33.77,150.0,-116.23,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.49,0,168.77,150.0,18.77,8,0,,7.017414629909791e-09,142502624.21971995
pathwise,3.0,50,bookmia.01.49,1,176.56,150.0,26.56,8,0,,2.9058114019558998e-12,344137957242.1323
pathwise,3.0,50,bookmia.01.49,2,179.62,150.0,29.62,8,0,,1.373458564943132e-13,7280889467833.382
pathwise,3.0,50,bookmia.01.49,3,119.04,150.0,-30.96,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.49,4,141.78,150.0,-8.22,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.49,5,107.41,150.0,-42.59,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.51,0,149.85,150.0,-0.15,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.51,1,172.04,150.0,22.04,8,0,,2.688363298447176e-10,3719735351.905784
pathwise,3.0,50,bookmia.01.51,2,148.22,150.0,-1.78,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.51,3,164.81,150.0,14.81,8,0,,3.6942238976356306e-07,2706928.5124813844
pathwise,3.0,50,bookmia.01.51,4,134.95,150.0,-15.05,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.51,5,50.59,150.0,-99.41,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.52,0,174.23,150.0,24.23,8,0,,2.996151812374937e-11,33376145890.52941
pathwise,3.0,50,bookmia.01.52,1,119.31,150.0,-30.69,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.52,2,159.24,150.0,9.24,8,0,,9.731884599387087e-05,10275.502034446441
pathwise,3.0,50,bookmia.01.52,3,123.65,150.0,-26.35,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.52,4,161.42,150.0,11.42,8,0,,1.0962050037669676e-05,91223.81275068337
pathwise,3.0,50,bookmia.01.52,5,98.87,150.0,-51.13,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.58,0,199.31,150.0,49.31,8,0,,3.859275707024823e-22,2.591159782079721e+21
pathwise,3.0,50,bookmia.01.58,1,152.62,150.0,2.62,8,0,,0.07282967548234286,13.730666701136741
pathwise,3.0,50,bookmia.01.58,2,124.1,150.0,-25.9,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.58,3,106.59,150.0,-43.41,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.58,4,131.29,150.0,-18.71,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.58,5,11.11,150.0,-138.89,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.59,0,187.73,150.0,37.73,8,0,,4.121575393196086e-17,2.426256721278966e+16
pathwise,3.0,50,bookmia.01.59,1,183.12,150.0,33.12,8,0,,4.123538333241065e-15,242510174317697.84
pathwise,3.0,50,bookmia.01.59,2,156.56,150.0,6.56,8,0,,0.0014171202007609185,705.6564428783479
pathwise,3.0,50,bookmia.01.59,3,193.45,150.0,43.45,8,0,,1.3425061005436937e-19,7.448755723307445e+18
pathwise,3.0,50,bookmia.01.59,4,170.26,150.0,20.26,8,0,,1.5897986214274828e-09,629010483.794544
pathwise,3.0,50,bookmia.01.59,5,80.17,150.0,-69.83,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.60,0,210.77,150.0,60.77,8,0,,4.0606640963399794e-27,2.4626513700094905e+26
pathwise,3.0,50,bookmia.01.60,1,210.94,150.0,60.94,8,0,,3.416176327493467e-27,2.927249369278678e+26
pathwise,3.0,50,bookmia.01.60,2,159.42,150.0,9.42,8,0,,8.079100802730817e-05,12377.615088822633
pathwise,3.0,50,bookmia.01.60,3,189.17,150.0,39.17,8,0,,9.76278108637368e-18,1.024298292825332e+17
pathwise,3.0,50,bookmia.01.60,4,134.27,150.0,-15.73,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.60,5,82.38,150.0,-67.62,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.62,0,201.48,150.0,51.48,8,0,,4.404570863763963e-23,2.270368739499497e+22
pathwise,3.0,50,bookmia.01.62,1,149.48,150.0,-0.52,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.62,2,205.46,150.0,55.46,8,0,,8.227238126075718e-25,1.215474725145687e+24
pathwise,3.0,50,bookmia.01.62,3,161.3,150.0,11.3,8,0,,1.2360750378652501e-05,80901.23733321555
pathwise,3.0,50,bookmia.01.62,4,141.78,150.0,-8.22,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.62,5,30.53,150.0,-119.47,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.69,0,186.78,150.0,36.78,8,0,,1.0645865852943288e-16,9393317686071796.0
pathwise,3.0,50,bookmia.01.69,1,166.0,150.0,16.0,8,0,,1.1242463822596422e-07,8894847.390925845
pathwise,3.0,50,bookmia.01.69,2,170.25,150.0,20.25,8,0,,1.6066559600418689e-09,622410786.6714293
pathwise,3.0,50,bookmia.01.69,3,184.38,150.0,34.38,8,0,,1.1675766935369308e-15,856474787082900.8
pathwise,3.0,50,bookmia.01.69,4,170.71,150.0,20.71,8,0,,1.0171437990755798e-09,983145156.9668313
pathwise,3.0,50,bookmia.01.69,5,40.94,150.0,-109.06,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.71,0,190.38,150.0,40.38,8,0,,2.911885150997764e-18,3.434201378640733e+17
pathwise,3.0,50,bookmia.01.71,1,159.48,150.0,9.48,8,0,,7.621699389644688e-05,13120.433500154333
pathwise,3.0,50,bookmia.01.71,2,187.47,150.0,37.47,8,0,,5.341024118308592e-17,1.8723001017203464e+16
pathwise,3.0,50,bookmia.01.71,3,165.58,150.0,15.58,8,0,,1.7188749524213591e-07,5817758.869493744
pathwise,3.0,50,bookmia.01.71,4,129.23,150.0,-20.77,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.71,5,81.86,150.0,-68.14,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.73,0,168.91,150.0,18.91,8,0,,6.1149957388935915e-09,163532411.58283025
pathwise,3.0,50,bookmia.01.73,1,181.13,150.0,31.13,8,0,,3.0147630568691165e-14,33170102629508.71
pathwise,3.0,50,bookmia.01.73,2,136.82,150.0,-13.18,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.73,3,174.88,150.0,24.88,8,0,,1.569638615034137e-11,63708932133.92635
pathwise,3.0,50,bookmia.01.73,4,149.82,150.0,-0.18,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.73,5,20.4,150.0,-129.6,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.74,0,199.67,150.0,49.67,8,0,,2.6755044693020024e-22,3.7376128930963233e+21
pathwise,3.0,50,bookmia.01.74,1,171.57,150.0,21.57,8,0,,4.275661396959048e-10,2338819441.388001
pathwise,3.0,50,bookmia.01.74,2,130.13,150.0,-19.87,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.74,3,162.71,150.0,12.71,8,0,,3.026933915779573e-06,330367.30494410364
pathwise,3.0,50,bookmia.01.74,4,153.93,150.0,3.93,8,0,,0.019668585348733374,50.84249742772672
pathwise,3.0,50,bookmia.01.74,5,36.24,150.0,-113.76,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.75,0,193.49,150.0,43.49,8,0,,1.2983690998439565e-19,7.701970110966013e+18
pathwise,3.0,50,bookmia.01.75,1,177.09,150.0,27.09,8,0,,1.7140479582113018e-12,583414247664.0806
pathwise,3.0,50,bookmia.01.75,2,143.64,150.0,-6.36,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.75,3,197.96,150.0,47.96,8,0,,1.4805463422536558e-21,6.75426341925793e+20
pathwise,3.0,50,bookmia.01.75,4,162.78,150.0,12.78,8,0,,2.825527897796248e-06,353916.165818056
pathwise,3.0,50,bookmia.01.75,5,42.63,150.0,-107.37,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.76,0,176.29,150.0,26.29,8,0,,3.826212839460558e-12,261355037463.35916
pathwise,3.0,50,bookmia.01.76,1,190.56,150.0,40.56,8,0,,2.425945993037702e-18,4.122103306792201e+17
pathwise,3.0,50,bookmia.01.76,2,145.5,150.0,-4.5,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.76,3,160.99,150.0,10.99,8,0,,1.68445140701616e-05,59366.509228746574
pathwise,3.0,50,bookmia.01.76,4,147.44,150.0,-2.56,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.76,5,27.42,150.0,-122.58,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.77,0,233.09,150.0,83.09,8,0,,8.19101371028598e-37,1.220850111316791e+36
pathwise,3.0,50,bookmia.01.77,1,161.75,150.0,11.75,8,0,,7.878390783919816e-06,126929.47423235838
pathwise,3.0,50,bookmia.01.77,2,162.45,150.0,12.45,8,0,,3.903028896804308e-06,256211.27243479347
pathwise,3.0,50,bookmia.01.77,3,131.6,150.0,-18.4,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.77,4,149.37,150.0,-0.63,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.77,5,63.72,150.0,-86.28,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.78,0,201.09,150.0,51.09,8,0,,6.45951968341054e-23,1.5481027212723244e+22
pathwise,3.0,50,bookmia.01.78,1,142.99,150.0,-7.01,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.78,2,153.81,150.0,3.81,8,0,,0.02221291804599036,45.018848848654955
pathwise,3.0,50,bookmia.01.78,3,153.93,150.0,3.93,8,0,,0.019548451718929893,51.15494640589067
pathwise,3.0,50,bookmia.01.78,4,148.9,150.0,-1.1,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.78,5,21.14,150.0,-128.86,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.79,0,173.88,150.0,23.88,8,0,,4.265574781832977e-11,23443499437.848
pathwise,3.0,50,bookmia.01.79,1,180.81,150.0,30.81,8,0,,4.178893902997447e-14,23929777190148.754
pathwise,3.0,50,bookmia.01.79,2,146.27,150.0,-3.73,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.79,3,182.9,150.0,32.9,8,0,,5.157182840933042e-15,193904313817013.94
pathwise,3.0,50,bookmia.01.79,4,146.72,150.0,-3.28,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.79,5,117.38,150.0,-32.62,8,0,,1.0,1.0
