arm,prompt_id,n_facts,n_supported,precision,abstained
d60,fact_00397_Anderson Silva,0,0,,1
d61,fact_00397_Anderson Silva,0,0,,1
d62,fact_00397_Anderson Silva,0,0,,1
d63,fact_00397_Anderson Silva,0,0,,1
d00,fact_00399_Edgar Bennett,0,0,,1
d01,fact_00399_Edgar Bennett,0,0,,1
d02,fact_00399_Edgar Bennett,0,0,,1
d03,fact_00399_Edgar Bennett,0,0,,1
d04,fact_00399_Edgar Bennett,0,0,,1
d05,fact_00399_Edgar Bennett,6,0,0.0,0
d06,fact_00399_Edgar Bennett,0,0,,1
d07,fact_00399_Edgar Bennett,10,1,0.1,0
d08,fact_00399_Edgar Bennett,12,0,0.0,0
d09,fact_00399_Edgar Bennett,0,0,,1
d10,fact_00399_Edgar Bennett,4,0,0.0,0
d11,fact_00399_Edgar Bennett,0,0,,1
d12,fact_00399_Edgar Bennett,12,0,0.0,0
d13,fact_00399_Edgar Bennett,0,0,,1
d14,fact_00399_Edgar Bennett,9,2,0.222222,0
d15,fact_00399_Edgar Bennett,5,0,0.0,0
d16,fact_00399_Edgar Bennett,0,0,,1
d17,fact_00399_Edgar Bennett,0,0,,1
d18,fact_00399_Edgar Bennett,5,2,0.4,0
d19,fact_00399_Edgar Bennett,0,0,,1
d20,fact_00399_Edgar Bennett,0,0,,1
d21,fact_00399_Edgar Bennett,1,0,0.0,0
d22,fact_00399_Edgar Bennett,0,0,,1
d23,fact_00399_Edgar Bennett,0,0,,1
d24,fact_00399_Edgar Bennett,0,0,,1
d25,fact_00399_Edgar Bennett,0,0,,1
d26,fact_00399_Edgar Bennett,0,0,,1
d27,fact_00399_Edgar Bennett,0,0,,1
d28,fact_00399_Edgar Bennett,0,0,,1
d29,fact_00399_Edgar Bennett,0,0,,1
d30,fact_00399_Edgar Bennett,0,0,,1
d31,fact_00399_Edgar Bennett,5,0,0.0,0
d32,fact_00399_Edgar Bennett,0,0,,1
d33,fact_00399_Edgar Bennett,0,0,,1
d34,fact_00399_Edgar Bennett,0,0,,1
d35,fact_00399_Edgar Bennett,0,0,,1
d36,fact_00399_Edgar Bennett,3,0,0.0,0
d37,fact_00399_Edgar Bennett,0,0,,1
d38,fact_00399_Edgar Bennett,17,0,0.0,0
d39,fact_00399_Edgar Bennett,7,1,0.142857,0
d40,fact_00399_Edgar Bennett,0,0,,1
d41,fact_00399_Edgar Bennett,0,0,,1
d42,fact_00399_Edgar Bennett,3,0,0.0,0
d43,fact_00399_Edgar Bennett,8,1,0.125,0
d44,fact_00399_Edgar Bennett,2,0,0.0,0
d45,fact_00399_Edgar Bennett,6,0,0.0,0
d46,fact_00399_Edgar Bennett,11,0,0.0,0
d47,fact_00399_Edgar Bennett,0,0,,1
d48,fact_00399_Edgar Bennett,0,0,,1
d49,fact_00399_Edgar Bennett,0,0,,1
d50,fact_00399_Edgar Bennett,0,0,,1
d51,fact_00399_Edgar Bennett,7,0,0.0,0
d52,fact_00399_Edgar Bennett,10,0,0.0,0
d53,fact_00399_Edgar Bennett,6,1,0.166667,0
d54,fact_00399_Edgar Bennett,0,0,,1
d55,fact_00399_Edgar Bennett,5,0,0.0,0
d56,fact_00399_Edgar Bennett,0,0,,1
d57,fact_00399_Edgar Bennett,0,0,,1
d58,fact_00399_Edgar Bennett,3,1,0.333333,0
d59,fact_00399_Edgar Bennett,0,0,,1
d60,fact_00399_Edgar Bennett,0,0,,1
d61,fact_00399_Edgar Bennett,0,0,,1
d62,fact_00399_Edgar Bennett,0,0,,1
d63,fact_00399_Edgar Bennett,0,0,,1
d00,fact_00401_Balázs Bekő,0,0,,1
d01,fact_00401_Balázs Bekő,0,0,,1
d02,fact_00401_Balázs Bekő,0,0,,1
d03,fact_00401_Balázs Bekő,1,0,0.0,0
d04,fact_00401_Balázs Bekő,0,0,,1
d05,fact_00401_Balázs Bekő,0,0,,1
d06,fact_00401_Balázs Bekő,0,0,,1
d07,fact_00401_Balázs Bekő,0,0,,1
d08,fact_00401_Balázs Bekő,2,0,0.0,0
d09,fact_00401_Balázs Bekő,6,1,0.166667,0
d10,fact_00401_Balázs Bekő,1,0,0.0,0
d11,fact_00401_Balázs Bekő,6,0,0.0,0
d12,fact_00401_Balázs Bekő,0,0,,1
d13,fact_00401_Balázs Bekő,6,0,0.0,0
d14,fact_00401_Balázs Bekő,1,0,0.0,0
d15,fact_00401_Balázs Bekő,8,0,0.0,0
d16,fact_00401_Balázs Bekő,1,0,0.0,0
d17,fact_00401_Balázs Bekő,15,0,0.0,0
d18,fact_00401_Balázs Bekő,0,0,,1
d19,fact_00401_Balázs Bekő,0,0,,1
d20,fact_00401_Balázs Bekő,8,0,0.0,0
d21,fact_00401_Balázs Bekő,0,0,,1
d22,fact_00401_Balázs Bekő,5,0,0.0,0
d23,fact_00401_Balázs Bekő,9,0,0.0,0
d24,fact_00401_Balázs Bekő,0,0,,1
d25,fact_00401_Balázs Bekő,0,0,,1
d26,fact_00401_Balázs Bekő,4,0,0.0,0
d27,fact_00401_Balázs Bekő,1,1,1.0,0
d28,fact_00401_Balázs Bekő,4,0,0.0,0
d29,fact_00401_Balázs Bekő,10,0,0.0,0
d30,fact_00401_Balázs Bekő,6,0,0.0,0
d31,fact_00401_Balázs Bekő,5,0,0.0,0
d32,fact_00401_Balázs Bekő,1,0,0.0,0
d33,fact_00401_Balázs Bekő,6,0,0.0,0
d34,fact_00401_Balázs Bekő,0,0,,1
d35,fact_00401_Balázs Bekő,1,0,0.0,0
d36,fact_00401_Balázs Bekő,0,0,,1
d37,fact_00401_Balázs Bekő,0,0,,1
d38,fact_00401_Balázs Bekő,1,0,0.0,0
d39,fact_00401_Balázs Bekő,7,1,0.142857,0
d40,fact_00401_Balázs Bekő,0,0,,1
d41,fact_00401_Balázs Bekő,4,0,0.0,0
d42,fact_00401_Balázs Bekő,0,0,,1
d43,fact_00401_Balázs Bekő,3,0,0.0,0
d44,fact_00401_Balázs Bekő,0,0,,1
d45,fact_00401_Balázs Bekő,2,0,0.0,0
d46,fact_00401_Balázs Bekő,0,0,,1
d47,fact_00401_Balázs Bekő,0,0,,1
d48,fact_00401_Balázs Bekő,8,0,0.0,0
d49,fact_00401_Balázs Bekő,5,0,0.0,0
d50,fact_00401_Balázs Bekő,6,1,0.166667,0
d51,fact_00401_Balázs Bekő,0,0,,1
d52,fact_00401_Balázs Bekő,0,0,,1
d53,fact_00401_Balázs Bekő,0,0,,1
d54,fact_00401_Balázs Bekő,5,0,0.0,0
d55,fact_00401_Balázs Bekő,14,1,0.071429,0
d56,fact_00401_Balázs Bekő,0,0,,1
d57,fact_00401_Balázs Bekő,8,1,0.125,0
d58,fact_00401_Balázs Bekő,0,0,,1
d59,fact_00401_Balázs Bekő,0,0,,1
d60,fact_00401_Balázs Bekő,6,0,0.0,0
d61,fact_00401_Balázs Bekő,6,1,0.166667,0
d62,fact_00401_Balázs Bekő,2,0,0.0,0
d63,fact_00401_Balázs Bekő,6,4,0.666667,0
d00,fact_00404_Abraham Ancer,0,0,,1
d01,fact_00404_Abraham Ancer,0,0,,1
d02,fact_00404_Abraham Ancer,0,0,,1
d03,fact_00404_Abraham Ancer,2,0,0.0,0
d04,fact_00404_Abraham Ancer,0,0,,1
d05,fact_00404_Abraham Ancer,0,0,,1
d06,fact_00404_Abraham Ancer,0,0,,1
d07,fact_00404_Abraham Ancer,6,0,0.0,0
d08,fact_00404_Abraham Ancer,0,0,,1
d09,fact_00404_Abraham Ancer,0,0,,1
d10,fact_00404_Abraham Ancer,0,0,,1
d11,fact_00404_Abraham Ancer,0,0,,1
d12,fact_00404_Abraham Ancer,0,0,,1
d13,fact_00404_Abraham Ancer,0,0,,1
d14,fact_00404_Abraham Ancer,0,0,,1
d15,fact_00404_Abraham Ancer,15,0,0.0,0
d16,fact_00404_Abraham Ancer,25,0,0.0,0
d17,fact_00404_Abraham Ancer,0,0,,1
d18,fact_00404_Abraham Ancer,6,0,0.0,0
d19,fact_00404_Abraham Ancer,5,0,0.0,0
d20,fact_00404_Abraham Ancer,4,0,0.0,0
d21,fact_00404_Abraham Ancer,0,0,,1
d22,fact_00404_Abraham Ancer,0,0,,1
d23,fact_00404_Abraham Ancer,0,0,,1
d24,fact_00404_Abraham Ancer,6,0,0.0,0
d25,fact_00404_Abraham Ancer,0,0,,1
d26,fact_00404_Abraham Ancer,10,0,0.0,0
d27,fact_00404_Abraham Ancer,9,0,0.0,0
d28,fact_00404_Abraham Ancer,0,0,,1
d29,fact_00404_Abraham Ancer,0,0,,1
d30,fact_00404_Abraham Ancer,2,0,0.0,0
d31,fact_00404_Abraham Ancer,2,0,0.0,0
d32,fact_00404_Abraham Ancer,0,0,,1
d33,fact_00404_Abraham Ancer,16,0,0.0,0
d34,fact_00404_Abraham Ancer,2,1,0.5,0
d35,fact_00404_Abraham Ancer,4,1,0.25,0
d36,fact_00404_Abraham Ancer,0,0,,1
d37,fact_00404_Abraham Ancer,0,0,,1
d38,fact_00404_Abraham Ancer,5,0,0.0,0
d39,fact_00404_Abraham Ancer,0,0,,1
d40,fact_00404_Abraham Ancer,0,0,,1
d41,fact_00404_Abraham Ancer,7,0,0.0,0
d42,fact_00404_Abraham Ancer,0,0,,1
d43,fact_00404_Abraham Ancer,0,0,,1
d44,fact_00404_Abraham Ancer,0,0,,1
d45,fact_00404_Abraham Ancer,0,0,,1
d46,fact_00404_Abraham Ancer,0,0,,1
d47,fact_00404_Abraham Ancer,11,0,0.0,0
d48,fact_00404_Abraham Ancer,0,0,,1
d49,fact_00404_Abraham Ancer,0,0,,1
d50,fact_00404_Abraham Ancer,8,0,0.0,0
d51,fact_00404_Abraham Ancer,0,0,,1
d52,fact_00404_Abraham Ancer,0,0,,1
d53,fact_00404_Abraham Ancer,0,0,,1
d54,fact_00404_Abraham Ancer,4,0,0.0,0
d55,fact_00404_Abraham Ancer,2,0,0.0,0
d56,fact_00404_Abraham Ancer,0,0,,1
d57,fact_00404_Abraham Ancer,0,0,,1
d58,fact_00404_Abraham Ancer,4,0,0.0,0
d59,fact_00404_Abraham Ancer,0,0,,1
d60,fact_00404_Abraham Ancer,0,0,,1
d61,fact_00404_Abraham Ancer,0,0,,1
d62,fact_00404_Abraham Ancer,0,0,,1
d63,fact_00404_Abraham Ancer,0,0,,1
d00,fact_00418_A. K. Ramanujan,0,0,,1
d01,fact_00418_A. K. Ramanujan,10,0,0.0,0
d02,fact_00418_A. K. Ramanujan,7,1,0.142857,0
d03,fact_00418_A. K. Ramanujan,14,0,0.0,0
d04,fact_00418_A. K. Ramanujan,0,0,,1
d05,fact_00418_A. K. Ramanujan,0,0,,1
d06,fact_00418_A. K. Ramanujan,7,0,0.0,0
d07,fact_00418_A. K. Ramanujan,16,0,0.0,0
d08,fact_00418_A. K. Ramanujan,0,0,,1
d09,fact_00418_A. K. Ramanujan,9,0,0.0,0
d10,fact_00418_A. K. Ramanujan,0,0,,1
d11,fact_00418_A. K. Ramanujan,13,0,0.0,0
d12,fact_00418_A. K. Ramanujan,13,0,0.0,0
d13,fact_00418_A. K. Ramanujan,4,0,0.0,0
d14,fact_00418_A. K. Ramanujan,4,1,0.25,0
d15,fact_00418_A. K. Ramanujan,15,0,0.0,0
d16,fact_00418_A. K. Ramanujan,5,0,0.0,0
d17,fact_00418_A. K. Ramanujan,5,2,0.4,0
d18,fact_00418_A. K. Ramanujan,3,0,0.0,0
d19,fact_00418_A. K. Ramanujan,0,0,,1
d20,fact_00418_A. K. Ramanujan,0,0,,1
d21,fact_00418_A. K. Ramanujan,4,0,0.0,0
d22,fact_00418_A. K. Ramanujan,0,0,,1
d23,fact_00418_A. K. Ramanujan,0,0,,1
d24,fact_00418_A. K. Ramanujan,14,0,0.0,0
d25,fact_00418_A. K. Ramanujan,5,0,0.0,0
d26,fact_00418_A. K. Ramanujan,5,0,0.0,0
d27,fact_00418_A. K. Ramanujan,0,0,,1
d28,fact_00418_A. K. Ramanujan,7,0,0.0,0
d29,fact_00418_A. K. Ramanujan,0,0,,1
d30,fact_00418_A. K. Ramanujan,8,0,0.0,0
d31,fact_00418_A. K. Ramanujan,0,0,,1
d32,fact_00418_A. K. Ramanujan,0,0,,1
d33,fact_00418_A. K. Ramanujan,3,0,0.0,0
d34,fact_00418_A. K. Ramanujan,5,0,0.0,0
d35,fact_00418_A. K. Ramanujan,0,0,,1
d36,fact_00418_A. K. Ramanujan,14,0,0.0,0
d37,fact_00418_A. K. Ramanujan,0,0,,1
d38,fact_00418_A. K. Ramanujan,0,0,,1
d39,fact_00418_A. K. Ramanujan,18,1,0.055556,0
d40,fact_00418_A. K. Ramanujan,0,0,,1
d41,fact_00418_A. K. Ramanujan,4,0,0.0,0
d42,fact_00418_A. K. Ramanujan,0,0,,1
d43,fact_00418_A. K. Ramanujan,0,0,,1
d44,fact_00418_A. K. Ramanujan,9,1,0.111111,0
d45,fact_00418_A. K. Ramanujan,0,0,,1
d46,fact_00418_A. K. Ramanujan,0,0,,1
d47,fact_00418_A. K. Ramanujan,13,0,0.0,0
d48,fact_00418_A. K. Ramanujan,0,0,,1
d49,fact_00418_A. K. Ramanujan,0,0,,1
d50,fact_00418_A. K. Ramanujan,5,0,0.0,0
d51,fact_00418_A. K. Ramanujan,0,0,,1
d52,fact_00418_A. K. Ramanujan,9,0,0.0,0
d53,fact_00418_A. K. Ramanujan,8,0,0.0,0
d54,fact_00418_A. K. Ramanujan,0,0,,1
d55,fact_00418_A. K. Ramanujan,0,0,,1
d56,fact_00418_A. K. Ramanujan,9,1,0.111111,0
d57,fact_00418_A. K. Ramanujan,0,0,,1
d58,fact_00418_A. K. Ramanujan,5,0,0.0,0
d59,fact_00418_A. K. Ramanujan,0,0,,1
d60,fact_00418_A. K. Ramanujan,0,0,,1
d61,fact_00418_A. K. Ramanujan,0,0,,1
d62,fact_00418_A. K. Ramanujan,0,0,,1
d63,fact_00418_A. K. Ramanujan,0,0,,1
d00,fact_00420_Carlos Ghosn,0,0,,1
d01,fact_00420_Carlos Ghosn,0,0,,1
d02,fact_00420_Carlos Ghosn,0,0,,1
d03,fact_00420_Carlos Ghosn,0,0,,1
d04,fact_00420_Carlos Ghosn,0,0,,1
d05,fact_00420_Carlos Ghosn,0,0,,1
d06,fact_00420_Carlos Ghosn,0,0,,1
d07,fact_00420_Carlos Ghosn,0,0,,1
d08,fact_00420_Carlos Ghosn,0,0,,1
d09,fact_00420_Carlos Ghosn,0,0,,1
d10,fact_00420_Carlos Ghosn,0,0,,1
d11,fact_00420_Carlos Ghosn,0,0,,1
d12,fact_00420_Carlos Ghosn,0,0,,1
d13,fact_00420_Carlos Ghosn,0,0,,1
d14,fact_00420_Carlos Ghosn,0,0,,1
d15,fact_00420_Carlos Ghosn,0,0,,1
d16,fact_00420_Carlos Ghosn,0,0,,1
d17,fact_00420_Carlos Ghosn,7,0,0.0,0
d18,fact_00420_Carlos Ghosn,0,0,,1
d19,fact_00420_Carlos Ghosn,0,0,,1
d20,fact_00420_Carlos Ghosn,0,0,,1
d21,fact_00420_Carlos Ghosn,0,0,,1
d22,fact_00420_Carlos Ghosn,0,0,,1
d23,fact_00420_Carlos Ghosn,0,0,,1
d24,fact_00420_Carlos Ghosn,0,0,,1
d25,fact_00420_Carlos Ghosn,0,0,,1
d26,fact_00420_Carlos Ghosn,0,0,,1
d27,fact_00420_Carlos Ghosn,0,0,,1
d28,fact_00420_Carlos Ghosn,0,0,,1
d29,fact_00420_Carlos Ghosn,0,0,,1
d30,fact_00420_Carlos Ghosn,0,0,,1
d31,fact_00420_Carlos Ghosn,0,0,,1
d32,fact_00420_Carlos Ghosn,0,0,,1
d33,fact_00420_Carlos Ghosn,0,0,,1
d34,fact_00420_Carlos Ghosn,0,0,,1
d35,fact_00420_Carlos Ghosn,0,0,,1
d36,fact_00420_Carlos Ghosn,0,0,,1
d37,fact_00420_Carlos Ghosn,0,0,,1
d38,fact_00420_Carlos Ghosn,0,0,,1
d39,fact_00420_Carlos Ghosn,0,0,,1
d40,fact_00420_Carlos Ghosn,0,0,,1
d41,fact_00420_Carlos Ghosn,0,0,,1
d42,fact_00420_Carlos Ghosn,0,0,,1
d43,fact_00420_Carlos Ghosn,0,0,,1
d44,fact_00420_Carlos Ghosn,0,0,,1
d45,fact_00420_Carlos Ghosn,0,0,,1
d46,fact_00420_Carlos Ghosn,0,0,,1
d47,fact_00420_Carlos Ghosn,2,0,0.0,0
d48,fact_00420_Carlos Ghosn,0,0,,1
d49,fact_00420_Carlos Ghosn,0,0,,1
d50,fact_00420_Carlos Ghosn,0,0,,1
d51,fact_00420_Carlos Ghosn,3,1,0.333333,0
d52,fact_00420_Carlos Ghosn,0,0,,1
d53,fact_00420_Carlos Ghosn,0,0,,1
d54,fact_00420_Carlos Ghosn,0,0,,1
d55,fact_00420_Carlos Ghosn,0,0,,1
d56,fact_00420_Carlos Ghosn,0,0,,1
d57,fact_00420_Carlos Ghosn,0,0,,1
d58,fact_00420_Carlos Ghosn,0,0,,1
d59,fact_00420_Carlos Ghosn,0,0,,1
d60,fact_00420_Carlos Ghosn,0,0,,1
d61,fact_00420_Carlos Ghosn,0,0,,1
d62,fact_00420_Carlos Ghosn,0,0,,1
d63,fact_00420_Carlos Ghosn,0,0,,1
d00,fact_00421_Anurag Kashyap,0,0,,1
d01,fact_00421_Anurag Kashyap,5,0,0.0,0
d02,fact_00421_Anurag Kashyap,8,1,0.125,0
d03,fact_00421_Anurag Kashyap,0,0,,1
d04,fact_00421_Anurag Kashyap,11,2,0.181818,0
d05,fact_00421_Anurag Kashyap,0,0,,1
d06,fact_00421_Anurag Kashyap,7,2,0.285714,0
d07,fact_00421_Anurag Kashyap,0,0,,1
d08,fact_00421_Anurag Kashyap,0,0,,1
d09,fact_00421_Anurag Kashyap,18,1,0.055556,0
d10,fact_00421_Anurag Kashyap,10,0,0.0,0
d11,fact_00421_Anurag Kashyap,0,0,,1
d12,fact_00421_Anurag Kashyap,3,1,0.333333,0
d13,fact_00421_Anurag Kashyap,0,0,,1
d14,fact_00421_Anurag Kashyap,5,0,0.0,0
d15,fact_00421_Anurag Kashyap,0,0,,1
d16,fact_00421_Anurag Kashyap,0,0,,1
d17,fact_00421_Anurag Kashyap,23,0,0.0,0
d18,fact_00421_Anurag Kashyap,1,0,0.0,0
d19,fact_00421_Anurag Kashyap,11,0,0.0,0
d20,fact_00421_Anurag Kashyap,6,1,0.166667,0
d21,fact_00421_Anurag Kashyap,2,0,0.0,0
d22,fact_00421_Anurag Kashyap,0,0,,1
d23,fact_00421_Anurag Kashyap,0,0,,1
d24,fact_00421_Anurag Kashyap,12,0,0.0,0
d25,fact_00421_Anurag Kashyap,12,2,0.166667,0
d26,fact_00421_Anurag Kashyap,0,0,,1
d27,fact_00421_Anurag Kashyap,2,1,0.5,0
d28,fact_00421_Anurag Kashyap,1,0,0.0,0
d29,fact_00421_Anurag Kashyap,8,1,0.125,0
d30,fact_00421_Anurag Kashyap,8,0,0.0,0
d31,fact_00421_Anurag Kashyap,4,1,0.25,0
d32,fact_00421_Anurag Kashyap,1,0,0.0,0
d33,fact_00421_Anurag Kashyap,8,2,0.25,0
d34,fact_00421_Anurag Kashyap,11,0,0.0,0
d35,fact_00421_Anurag Kashyap,0,0,,1
d36,fact_00421_Anurag Kashyap,0,0,,1
d37,fact_00421_Anurag Kashyap,2,0,0.0,0
d38,fact_00421_Anurag Kashyap,0,0,,1
d39,fact_00421_Anurag Kashyap,0,0,,1
d40,fact_00421_Anurag Kashyap,2,0,0.0,0
d41,fact_00421_Anurag Kashyap,9,1,0.111111,0
d42,fact_00421_Anurag Kashyap,0,0,,1
d43,fact_00421_Anurag Kashyap,10,0,0.0,0
d44,fact_00421_Anurag Kashyap,5,0,0.0,0
d45,fact_00421_Anurag Kashyap,0,0,,1
d46,fact_00421_Anurag Kashyap,0,0,,1
d47,fact_00421_Anurag Kashyap,0,0,,1
d48,fact_00421_Anurag Kashyap,7,0,0.0,0
d49,fact_00421_Anurag Kashyap,2,0,0.0,0
d50,fact_00421_Anurag Kashyap,0,0,,1
d51,fact_00421_Anurag Kashyap,17,3,0.176471,0
d52,fact_00421_Anurag Kashyap,10,5,0.5,0
d53,fact_00421_Anurag Kashyap,0,0,,1
d54,fact_00421_Anurag Kashyap,3,0,0.0,0
d55,fact_00421_Anurag Kashyap,9,3,0.333333,0
d56,fact_00421_Anurag Kashyap,0,0,,1
d57,fact_00421_Anurag Kashyap,7,4,0.571429,0
d58,fact_00421_Anurag Kashyap,0,0,,1
d59,fact_00421_Anurag Kashyap,0,0,,1
d60,fact_00421_Anurag Kashyap,0,0,,1
d61,fact_00421_Anurag Kashyap,0,0,,1
d62,fact_00421_Anurag Kashyap,0,0,,1
d63,fact_00421_Anurag Kashyap,0,0,,1
d00,fact_00425_Angela Bairstow,3,0,0.0,0
d01,fact_00425_Angela Bairstow,11,0,0.0,0
d02,fact_00425_Angela Bairstow,7,1,0.142857,0
d03,fact_00425_Angela Bairstow,18,0,0.0,0
d04,fact_00425_Angela Bairstow,5,0,0.0,0
d05,fact_00425_Angela Bairstow,0,0,,1
d06,fact_00425_Angela Bairstow,4,1,0.25,0
d07,fact_00425_Angela Bairstow,8,0,0.0,0
d08,fact_00425_Angela Bairstow,0,0,,1
d09,fact_00425_Angela Bairstow,0,0,,1
d10,fact_00425_Angela Bairstow,8,0,0.0,0
d11,fact_00425_Angela Bairstow,2,0,0.0,0
d12,fact_00425_Angela Bairstow,0,0,,1
d13,fact_00425_Angela Bairstow,0,0,,1
d14,fact_00425_Angela Bairstow,0,0,,1
d15,fact_00425_Angela Bairstow,2,0,0.0,0
d16,fact_00425_Angela Bairstow,0,0,,1
d17,fact_00425_Angela Bairstow,0,0,,1
d18,fact_00425_Angela Bairstow,2,0,0.0,0
d19,fact_00425_Angela Bairstow,0,0,,1
d20,fact_00425_Angela Bairstow,17,0,0.0,0
d21,fact_00425_Angela Bairstow,0,0,,1
d22,fact_00425_Angela Bairstow,13,2,0.153846,0
d23,fact_00425_Angela Bairstow,12,0,0.0,0
d24,fact_00425_Angela Bairstow,1,0,0.0,0
d25,fact_00425_Angela Bairstow,4,0,0.0,0
d26,fact_00425_Angela Bairstow,4,1,0.25,0
d27,fact_00425_Angela Bairstow,3,1,0.333333,0
d28,fact_00425_Angela Bairstow,15,0,0.0,0
d29,fact_00425_Angela Bairstow,2,0,0.0,0
d30,fact_00425_Angela Bairstow,1,0,0.0,0
d31,fact_00425_Angela Bairstow,6,0,0.0,0
d32,fact_00425_Angela Bairstow,0,0,,1
d33,fact_00425_Angela Bairstow,7,0,0.0,0
d34,fact_00425_Angela Bairstow,1,0,0.0,0
d35,fact_00425_Angela Bairstow,0,0,,1
d36,fact_00425_Angela Bairstow,7,0,0.0,0
d37,fact_00425_Angela Bairstow,15,0,0.0,0
d38,fact_00425_Angela Bairstow,1,0,0.0,0
d39,fact_00425_Angela Bairstow,3,0,0.0,0
d40,fact_00425_Angela Bairstow,0,0,,1
d41,fact_00425_Angela Bairstow,11,0,0.0,0
d42,fact_00425_Angela Bairstow,5,0,0.0,0
d43,fact_00425_Angela Bairstow,0,0,,1
d44,fact_00425_Angela Bairstow,13,0,0.0,0
d45,fact_00425_Angela Bairstow,0,0,,1
d46,fact_00425_Angela Bairstow,5,1,0.2,0
d47,fact_00425_Angela Bairstow,1,0,0.0,0
d48,fact_00425_Angela Bairstow,1,1,1.0,0
d49,fact_00425_Angela Bairstow,0,0,,1
d50,fact_00425_Angela Bairstow,0,0,,1
d51,fact_00425_Angela Bairstow,1,0,0.0,0
d52,fact_00425_Angela Bairstow,5,0,0.0,0
d53,fact_00425_Angela Bairstow,0,0,,1
d54,fact_00425_Angela Bairstow,4,0,0.0,0
d55,fact_00425_Angela Bairstow,7,0,0.0,0
d56,fact_00425_Angela Bairstow,4,0,0.0,0
d57,fact_00425_Angela Bairstow,4,0,0.0,0
d58,fact_00425_Angela Bairstow,1,0,0.0,0
d59,fact_00425_Angela Bairstow,1,0,0.0,0
d60,fact_00425_Angela Bairstow,8,0,0.0,0
d61,fact_00425_Angela Bairstow,5,0,0.0,0
d62,fact_00425_Angela Bairstow,3,0,0.0,0
d63,fact_00425_Angela Bairstow,0,0,,1
d00,fact_00427_Ernestine Eckstein,0,0,,1
d01,fact_00427_Ernestine Eckstein,6,1,0.166667,0
d02,fact_00427_Ernestine Eckstein,0,0,,1
d03,fact_00427_Ernestine Eckstein,0,0,,1
d04,fact_00427_Ernestine Eckstein,0,0,,1
d05,fact_00427_Ernestine Eckstein,10,1,0.1,0
d06,fact_00427_Ernestine Eckstein,7,0,0.0,0
d07,fact_00427_Ernestine Eckstein,0,0,,1
d08,fact_00427_Ernestine Eckstein,12,0,0.0,0
d09,fact_00427_Ernestine Eckstein,18,0,0.0,0
d10,fact_00427_Ernestine Eckstein,4,0,0.0,0
d11,fact_00427_Ernestine Eckstein,5,0,0.0,0
d12,fact_00427_Ernestine Eckstein,0,0,,1
d13,fact_00427_Ernestine Eckstein,6,0,0.0,0
d14,fact_00427_Ernestine Eckstein,0,0,,1
d15,fact_00427_Ernestine Eckstein,11,0,0.0,0
d16,fact_00427_Ernestine Eckstein,0,0,,1
d17,fact_00427_Ernestine Eckstein,0,0,,1
d18,fact_00427_Ernestine Eckstein,0,0,,1
d19,fact_00427_Ernestine Eckstein,14,0,0.0,0
d20,fact_00427_Ernestine Eckstein,0,0,,1
d21,fact_00427_Ernestine Eckstein,0,0,,1
d22,fact_00427_Ernestine Eckstein,0,0,,1
d23,fact_00427_Ernestine Eckstein,7,0,0.0,0
d24,fact_00427_Ernestine Eckstein,10,1,0.1,0
d25,fact_00427_Ernestine Eckstein,0,0,,1
d26,fact_00427_Ernestine Eckstein,0,0,,1
d27,fact_00427_Ernestine Eckstein,4,0,0.0,0
d28,fact_00427_Ernestine Eckstein,2,0,0.0,0
d29,fact_00427_Ernestine Eckstein,13,0,0.0,0
d30,fact_00427_Ernestine Eckstein,0,0,,1
d31,fact_00427_Ernestine Eckstein,0,0,,1
d32,fact_00427_Ernestine Eckstein,14,0,0.0,0
d33,fact_00427_Ernestine Eckstein,12,0,0.0,0
d34,fact_00427_Ernestine Eckstein,0,0,,1
d35,fact_00427_Ernestine Eckstein,5,0,0.0,0
d36,fact_00427_Ernestine Eckstein,1,0,0.0,0
d37,fact_00427_Ernestine Eckstein,5,0,0.0,0
d38,fact_00427_Ernestine Eckstein,7,0,0.0,0
d39,fact_00427_Ernestine Eckstein,4,0,0.0,0
d40,fact_00427_Ernestine Eckstein,19,0,0.0,0
d41,fact_00427_Ernestine Eckstein,18,0,0.0,0
d42,fact_00427_Ernestine Eckstein,14,0,0.0,0
d43,fact_00427_Ernestine Eckstein,14,0,0.0,0
d44,fact_00427_Ernestine Eckstein,7,0,0.0,0
d45,fact_00427_Ernestine Eckstein,9,0,0.0,0
d46,fact_00427_Ernestine Eckstein,3,0,0.0,0
d47,fact_00427_Ernestine Eckstein,7,0,0.0,0
d48,fact_00427_Ernestine Eckstein,0,0,,1
d49,fact_00427_Ernestine Eckstein,0,0,,1
d50,fact_00427_Ernestine Eckstein,14,0,0.0,0
d51,fact_00427_Ernestine Eckstein,3,0,0.0,0
d52,fact_00427_Ernestine Eckstein,10,0,0.0,0
d53,fact_00427_Ernestine Eckstein,0,0,,1
d54,fact_00427_Ernestine Eckstein,2,0,0.0,0
d55,fact_00427_Ernestine Eckstein,11,0,0.0,0
d56,fact_00427_Ernestine Eckstein,0,0,,1
d57,fact_00427_Ernestine Eckstein,0,0,,1
d58,fact_00427_Ernestine Eckstein,16,0,0.0,0
d59,fact_00427_Ernestine Eckstein,4,0,0.0,0
d60,fact_00427_Ernestine Eckstein,0,0,,1
d61,fact_00427_Ernestine Eckstein,5,0,0.0,0
