source,k,split,L_over_K
plain,1.0,attack_train,0.73133
plain,1.0,attack_train,0.56004
plain,1.0,attack_train,0.50644
plain,1.0,attack_train,0.61991
plain,1.0,attack_train,0.84198
plain,1.0,attack_train,1.07889
plain,1.0,attack_train,1.1312
plain,1.0,attack_train,0.68065
plain,1.0,attack_train,0.71808
plain,1.0,attack_train,1.02303
plain,1.0,attack_train,0.74382
plain,1.0,attack_train,0.92882
plain,1.0,attack_train,0.86086
plain,1.0,attack_train,0.91805
plain,1.0,attack_train,0.71987
plain,1.0,attack_train,0.62491
plain,1.0,attack_train,1.00659
plain,1.0,attack_train,0.86074
plain,1.0,attack_train,0.6877
plain,1.0,attack_train,0.65533
plain,1.0,attack_train,0.81031
plain,1.0,attack_train,0.98729
plain,1.0,attack_train,0.74444
plain,1.0,attack_train,0.93397
plain,1.0,attack_train,0.96084
plain,1.0,attack_train,0.81682
plain,1.0,attack_train,0.93553
plain,1.0,attack_train,0.81853
plain,1.0,attack_train,0.99298
plain,1.0,attack_train,1.00021
plain,1.0,attack_train,0.63228
plain,1.0,attack_train,0.92058
plain,1.0,attack_train,1.02155
plain,1.0,attack_train,0.75898
chat,0.1,attack_train,0.85373
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.45147
chat,0.1,attack_train,0.62254
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.20677
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.79475
chat,0.1,attack_train,0.3948
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.11281
chat,0.1,attack_train,0.46789
chat,0.1,attack_train,0.72202
chat,0.1,attack_train,0.63254
chat,0.1,attack_train,0.53064
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.67733
chat,0.1,attack_train,0.49593
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.64112
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.35904
chat,0.1,attack_train,0.0
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.68906
chat,0.1,attack_train,0.58888
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.42533
chat,0.1,attack_train,0.73094
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.26394
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.32988
chat,0.1,attack_train,0.69683
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.76465
chat,0.1,attack_train,0.35421
chat,0.1,attack_train,1.12131
chat,0.1,attack_train,0.62316
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.95884
chat,0.1,attack_train,-0.07246
chat,0.1,attack_train,0.05225
chat,0.1,attack_train,0.92518
chat,0.1,attack_train,0.8875
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.16303
chat,0.1,attack_train,0.55658
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.26272
chat,0.1,attack_train,-0.00718
chat,0.1,attack_train,0.34895
chat,0.1,attack_train,0.21351
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.26698
chat,0.1,attack_train,0.56928
chat,0.1,attack_train,0.3549
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.42627
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.32361
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,1.08126
chat,0.1,attack_train,0.07203
chat,0.1,attack_train,0.46767
chat,0.1,attack_train,0.30546
chat,0.1,attack_train,0.57953
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.40872
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.33413
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.46348
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.57713
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.02295
chat,0.1,attack_train,0.54867
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.38074
chat,0.1,attack_train,0.90389
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.95205
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,1.272
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.18973
chat,0.1,attack_train,0.0
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.54578
chat,0.1,attack_train,0.59224
chat,0.1,attack_train,0.45164
chat,0.1,attack_train,0.53401
chat,0.1,attack_train,0.75963
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.42
chat,0.1,attack_train,0.70795
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.95648
chat,0.1,attack_train,0.0
chat,0.1,attack_train,-0.01932
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.11339
chat,0.1,attack_train,0.53677
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.26162
chat,0.1,attack_train,0.32276
chat,0.1,attack_train,0.29226
chat,0.1,attack_train,0.45287
chat,0.1,attack_train,0.86615
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.90652
chat,0.1,attack_train,0.0
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,1.00438
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.91534
chat,0.1,attack_train,0.89816
chat,0.1,attack_train,0.82756
chat,0.1,attack_train,0.81035
chat,0.1,attack_train,0.54311
chat,0.1,attack_train,0.82454
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.07072
chat,0.1,attack_train,0.58621
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.74823
chat,0.1,attack_train,0.68248
chat,0.1,attack_train,0.7884
chat,0.1,attack_train,0.36034
chat,0.1,attack_train,0.55687
chat,0.1,attack_train,0.50323
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.16658
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.36586
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.60413
chat,0.1,attack_train,0.32741
chat,0.1,attack_train,0.20343
chat,0.1,attack_train,0.3317
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,1.08045
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.73149
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.01556
chat,0.1,attack_train,0.41691
chat,0.1,attack_train,0.40426
chat,0.1,attack_train,0.78572
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.65537
chat,0.1,attack_train,0.36986
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.72009
chat,0.1,attack_train,0.63841
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.48049
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.19293
chat,0.1,attack_train,0.22203
chat,0.1,attack_train,0.0
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.77899
chat,0.1,attack_train,0.5151
chat,0.1,attack_train,0.0
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,1.01781
chat,0.1,attack_train,0.52061
chat,0.1,attack_train,0.03663
chat,0.1,attack_train,0.04468
chat,0.1,attack_train,0.87877
chat,0.1,attack_train,1.03119
chat,0.1,attack_train,0.81025
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.56159
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.82196
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.4603
chat,0.1,attack_train,0.3733
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.12961
chat,0.1,attack_train,0.25759
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.41831
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.81045
chat,0.1,attack_train,1.03594
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.99819
chat,0.1,attack_train,0.58757
chat,0.1,attack_train,0.29974
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.90067
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.56942
chat,0.1,attack_train,0.56149
chat,0.1,attack_train,0.69772
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.61678
chat,0.1,attack_train,0.44364
chat,0.1,attack_train,-0.02689
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.07341
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.63463
chat,0.1,attack_train,0.60669
chat,0.1,attack_train,0.48347
chat,0.1,attack_train,0.0
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.27474
chat,0.1,attack_train,0.0
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,-0.01754
chat,0.1,attack_train,0.39029
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.31889
chat,0.1,attack_train,0.64197
chat,0.1,attack_train,0.81957
chat,0.1,attack_train,0.46876
chat,0.1,attack_train,0.60039
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.55266
chat,0.1,attack_train,0.54149
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.0
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.89194
chat,0.1,attack_train,0.62946
chat,0.1,attack_train,0.0
chat,0.1,attack_train,0.49385
chat,0.1,attack_train,0.60735
chat,0.1,attack_train,0.58115
chat,0.1,attack_train,0.53278
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.66579
chat,0.1,attack_train,-0.0
chat,0.1,attack_train,0.71264
chat,0.1,attack_train,0.17789
chat,0.1,attack_train,0.38097
chat,0.1,attack_train,0.21924
chat,0.15,attack_train,0.5478
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.5576
chat,0.15,attack_train,0.58883
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.97764
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,0.98001
chat,0.15,attack_train,0.00307
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,1.0925
chat,0.15,attack_train,0.29709
chat,0.15,attack_train,0.83685
chat,0.15,attack_train,0.95396
chat,0.15,attack_train,0.56634
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.76807
chat,0.15,attack_train,0.56123
chat,0.15,attack_train,0.68218
chat,0.15,attack_train,0.68995
chat,0.15,attack_train,0.90006
chat,0.15,attack_train,0.75543
chat,0.15,attack_train,0.0
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,1.00791
chat,0.15,attack_train,0.76194
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.88807
chat,0.15,attack_train,0.50146
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.74083
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.36418
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.70694
chat,0.15,attack_train,0.78901
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.76646
chat,0.15,attack_train,0.37598
chat,0.15,attack_train,0.42829
chat,0.15,attack_train,0.95124
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,1.29591
chat,0.15,attack_train,0.30609
chat,0.15,attack_train,0.05398
chat,0.15,attack_train,0.7133
chat,0.15,attack_train,0.67719
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,0.9725
chat,0.15,attack_train,0.55338
chat,0.15,attack_train,1.18993
chat,0.15,attack_train,0.68104
chat,0.15,attack_train,0.57321
chat,0.15,attack_train,0.57031
chat,0.15,attack_train,0.99316
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.73874
chat,0.15,attack_train,1.24183
chat,0.15,attack_train,0.47471
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.30757
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,0.66447
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.76494
chat,0.15,attack_train,0.0941
chat,0.15,attack_train,0.61845
chat,0.15,attack_train,0.4374
chat,0.15,attack_train,0.8676
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,1.12382
chat,0.15,attack_train,1.03111
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.5526
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.63608
chat,0.15,attack_train,0.65585
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,1.01391
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,0.01822
chat,0.15,attack_train,0.30469
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.5354
chat,0.15,attack_train,0.89841
chat,0.15,attack_train,0.0
chat,0.15,attack_train,-0.05844
chat,0.15,attack_train,0.56319
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.60325
chat,0.15,attack_train,1.19496
chat,0.15,attack_train,0.02876
chat,0.15,attack_train,0.80365
chat,0.15,attack_train,0.94536
chat,0.15,attack_train,0.0
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,0.42795
chat,0.15,attack_train,0.85814
chat,0.15,attack_train,0.32572
chat,0.15,attack_train,0.63937
chat,0.15,attack_train,0.40609
chat,0.15,attack_train,0.9364
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,0.37771
chat,0.15,attack_train,1.0054
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.70756
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.9107
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.47992
chat,0.15,attack_train,0.39172
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.68995
chat,0.15,attack_train,0.65143
chat,0.15,attack_train,0.18343
chat,0.15,attack_train,0.3983
chat,0.15,attack_train,1.3286
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.07802
chat,0.15,attack_train,0.0
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,0.71993
chat,0.15,attack_train,0.02747
chat,0.15,attack_train,0.0
chat,0.15,attack_train,1.43982
chat,0.15,attack_train,1.05494
chat,0.15,attack_train,0.14142
chat,0.15,attack_train,1.18785
chat,0.15,attack_train,1.38325
chat,0.15,attack_train,0.66099
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.83276
chat,0.15,attack_train,1.16854
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.30853
chat,0.15,attack_train,0.79016
chat,0.15,attack_train,-0.01934
chat,0.15,attack_train,0.34442
chat,0.15,attack_train,0.22252
chat,0.15,attack_train,0.86829
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.45653
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,0.6573
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.48319
chat,0.15,attack_train,0.93561
chat,0.15,attack_train,0.77928
chat,0.15,attack_train,0.83764
chat,0.15,attack_train,0.90111
chat,0.15,attack_train,1.04011
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.8732
chat,0.15,attack_train,0.6191
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.99164
chat,0.15,attack_train,0.58388
chat,0.15,attack_train,0.76834
chat,0.15,attack_train,1.33042
chat,0.15,attack_train,0.52212
chat,0.15,attack_train,0.89782
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.52692
chat,0.15,attack_train,0.94792
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.43315
chat,0.15,attack_train,1.26941
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.82756
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.31599
chat,0.15,attack_train,0.72294
chat,0.15,attack_train,0.0
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,0.64395
chat,0.15,attack_train,0.67392
chat,0.15,attack_train,0.0
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,0.90485
chat,0.15,attack_train,-0.07242
chat,0.15,attack_train,0.4307
chat,0.15,attack_train,0.61088
chat,0.15,attack_train,0.69333
chat,0.15,attack_train,0.6862
chat,0.15,attack_train,0.8056
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.80406
chat,0.15,attack_train,0.30579
chat,0.15,attack_train,0.0
chat,0.15,attack_train,1.05784
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,1.1153
chat,0.15,attack_train,0.25156
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.84047
chat,0.15,attack_train,0.67385
chat,0.15,attack_train,1.12396
chat,0.15,attack_train,0.73605
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.86588
chat,0.15,attack_train,0.68478
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.294
chat,0.15,attack_train,1.01187
chat,0.15,attack_train,0.64064
chat,0.15,attack_train,0.48047
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.67612
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,0.9841
chat,0.15,attack_train,0.89964
chat,0.15,attack_train,0.50323
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.75457
chat,0.15,attack_train,0.92663
chat,0.15,attack_train,0.8752
chat,0.15,attack_train,0.54376
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.82276
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,0.89798
chat,0.15,attack_train,0.84723
chat,0.15,attack_train,0.6103
chat,0.15,attack_train,0.0
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.77082
chat,0.15,attack_train,0.72298
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,0.22141
chat,0.15,attack_train,0.21232
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.69453
chat,0.15,attack_train,0.64399
chat,0.15,attack_train,0.81145
chat,0.15,attack_train,1.06384
chat,0.15,attack_train,0.56996
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.65295
chat,0.15,attack_train,0.61553
chat,0.15,attack_train,0.66005
chat,0.15,attack_train,0.10975
chat,0.15,attack_train,0.0
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,0.67695
chat,0.15,attack_train,0.47864
chat,0.15,attack_train,0.82373
chat,0.15,attack_train,0.0
chat,0.15,attack_train,0.31285
chat,0.15,attack_train,0.65312
chat,0.15,attack_train,0.66637
chat,0.15,attack_train,0.53586
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,1.08256
chat,0.15,attack_train,-0.0
chat,0.15,attack_train,0.91423
chat,0.15,attack_train,0.99886
chat,0.15,attack_train,0.80095
chat,0.15,attack_train,0.52019
chat,0.25,attack_train,0.84932
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.81776
chat,0.25,attack_train,0.80893
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.20432
chat,0.25,attack_train,-0.0
chat,0.25,attack_train,0.84704
chat,0.25,attack_train,0.68209
chat,0.25,attack_train,0.70027
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.70833
chat,0.25,attack_train,0.8848
chat,0.25,attack_train,0.85631
chat,0.25,attack_train,0.81139
chat,0.25,attack_train,0.63538
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.92581
chat,0.25,attack_train,0.81881
chat,0.25,attack_train,0.62102
chat,0.25,attack_train,1.24892
chat,0.25,attack_train,0.6612
chat,0.25,attack_train,0.78205
chat,0.25,attack_train,0.7144
chat,0.25,attack_train,-0.0
chat,0.25,attack_train,1.08894
chat,0.25,attack_train,0.71279
chat,0.25,attack_train,-0.0
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.88902
chat,0.25,attack_train,0.97381
chat,0.25,attack_train,-0.0
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.69341
chat,0.25,attack_train,-0.0
chat,0.25,attack_train,0.26155
chat,0.25,attack_train,0.34395
chat,0.25,attack_train,-0.0
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.55042
chat,0.25,attack_train,0.48719
chat,0.25,attack_train,-0.00571
chat,0.25,attack_train,0.93199
chat,0.25,attack_train,0.81806
chat,0.25,attack_train,1.12422
chat,0.25,attack_train,0.82565
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.9546
chat,0.25,attack_train,0.6709
chat,0.25,attack_train,0.59539
chat,0.25,attack_train,0.96144
chat,0.25,attack_train,0.81563
chat,0.25,attack_train,0.79555
chat,0.25,attack_train,0.0
chat,0.25,attack_train,-0.00777
chat,0.25,attack_train,-0.0
chat,0.25,attack_train,0.68644
chat,0.25,attack_train,0.96551
chat,0.25,attack_train,0.88401
chat,0.25,attack_train,0.80662
chat,0.25,attack_train,0.94139
chat,0.25,attack_train,0.90329
chat,0.25,attack_train,0.72716
chat,0.25,attack_train,0.0
chat,0.25,attack_train,1.02262
chat,0.25,attack_train,0.6286
chat,0.25,attack_train,0.76003
chat,0.25,attack_train,-0.0
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.86114
chat,0.25,attack_train,-0.0
chat,0.25,attack_train,0.6963
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.7863
chat,0.25,attack_train,0.08099
chat,0.25,attack_train,0.6518
chat,0.25,attack_train,0.61158
chat,0.25,attack_train,0.82905
chat,0.25,attack_train,-0.0
chat,0.25,attack_train,0.59154
chat,0.25,attack_train,1.19672
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.82333
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.70929
chat,0.25,attack_train,0.74034
chat,0.25,attack_train,-0.0
chat,0.25,attack_train,0.84537
chat,0.25,attack_train,0.98165
chat,0.25,attack_train,0.01389
chat,0.25,attack_train,0.83657
chat,0.25,attack_train,0.0
chat,0.25,attack_train,1.04941
chat,0.25,attack_train,0.73451
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.97136
chat,0.25,attack_train,0.9355
chat,0.25,attack_train,-0.00417
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.90974
chat,0.25,attack_train,1.17057
chat,0.25,attack_train,0.275
chat,0.25,attack_train,1.4586
chat,0.25,attack_train,0.92768
chat,0.25,attack_train,0.0
chat,0.25,attack_train,-0.0
chat,0.25,attack_train,0.69459
chat,0.25,attack_train,0.89717
chat,0.25,attack_train,0.56708
chat,0.25,attack_train,0.80652
chat,0.25,attack_train,0.94077
chat,0.25,attack_train,0.92474
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.52883
chat,0.25,attack_train,0.74675
chat,0.25,attack_train,1.33068
chat,0.25,attack_train,0.71869
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.92869
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.70788
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.84166
chat,0.25,attack_train,0.79167
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.77451
chat,0.25,attack_train,0.69396
chat,0.25,attack_train,0.86803
chat,0.25,attack_train,0.61449
chat,0.25,attack_train,0.82652
chat,0.25,attack_train,1.0771
chat,0.25,attack_train,0.82464
chat,0.25,attack_train,0.0
chat,0.25,attack_train,-0.05223
chat,0.25,attack_train,0.95678
chat,0.25,attack_train,1.05789
chat,0.25,attack_train,0.0
chat,0.25,attack_train,1.2095
chat,0.25,attack_train,0.68716
chat,0.25,attack_train,0.18747
chat,0.25,attack_train,0.17796
chat,0.25,attack_train,0.32346
chat,0.25,attack_train,1.28237
chat,0.25,attack_train,0.77899
chat,0.25,attack_train,0.0
chat,0.25,attack_train,1.13915
chat,0.25,attack_train,0.64596
chat,0.25,attack_train,-0.00534
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.76983
chat,0.25,attack_train,0.86027
chat,0.25,attack_train,0.99104
chat,0.25,attack_train,1.15464
chat,0.25,attack_train,0.2238
chat,0.25,attack_train,0.68465
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.81967
chat,0.25,attack_train,1.08528
chat,0.25,attack_train,0.4827
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.66101
chat,0.25,attack_train,0.86137
chat,0.25,attack_train,0.71176
chat,0.25,attack_train,0.7335
chat,0.25,attack_train,0.42785
chat,0.25,attack_train,0.84168
chat,0.25,attack_train,0.0
chat,0.25,attack_train,1.27631
chat,0.25,attack_train,0.64999
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.26843
chat,0.25,attack_train,0.85435
chat,0.25,attack_train,0.85513
chat,0.25,attack_train,0.88426
chat,0.25,attack_train,0.38225
chat,0.25,attack_train,0.87576
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.85539
chat,0.25,attack_train,0.50095
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.70136
chat,0.25,attack_train,0.25074
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.12525
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.72254
chat,0.25,attack_train,1.07797
chat,0.25,attack_train,0.0
chat,0.25,attack_train,0.09378
