prompt_id,split,novel_source,S_safe,n_ref_tokens,S_safe_per_tok,S_safe_first_tok,S_risky,S_risky_per_tok,S_risky_first_tok,cap_k0.1,cap_k0.15,cap_k0.25,cap_k0.5,cap_k1,cap_k3,cap_k5
bookmia.13.59,test,fifty_shades_of_grey,231.254,66,3.5039,15.979,262.052,3.9705,17.494,0.087771,0.13141,0.218483,0.435386,0.866549,1.0,1.0
bookmia.13.61,test,fifty_shades_of_grey,184.611,63,2.9303,11.386,230.926,3.6655,11.825,0.110215,0.164929,0.274021,0.545412,1.0,1.0,1.0
bookmia.13.64,test,fifty_shades_of_grey,197.788,62,3.1901,19.064,235.892,3.8047,19.907,0.102793,0.153848,0.25567,0.509096,1.0,1.0,1.0
bookmia.13.67,test,fifty_shades_of_grey,271.996,78,3.4871,8.815,337.154,4.3225,7.333,0.074505,0.111582,0.18559,0.370075,0.737422,1.0,1.0
bookmia.13.72,test,fifty_shades_of_grey,154.627,65,2.3789,11.465,158.131,2.4328,14.376,0.131865,0.197226,0.327448,0.650901,1.0,1.0,1.0
bookmia.13.74,test,fifty_shades_of_grey,175.828,60,2.9305,15.136,229.17,3.8195,16.631,0.115786,0.173243,0.287782,0.57262,1.0,1.0,1.0
bookmia.13.75,test,fifty_shades_of_grey,252.741,63,4.0118,12.359,318.825,5.0607,12.238,0.080238,0.120152,0.19981,0.398322,0.79334,1.0,1.0
bookmia.13.79,test,fifty_shades_of_grey,207.548,63,3.2944,3.63,303.819,4.8225,4.095,0.097907,0.146553,0.243583,0.485154,0.964373,1.0,1.0
bookmia.13.82,test,fifty_shades_of_grey,172.557,65,2.6547,14.221,208.948,3.2146,12.146,0.118007,0.176557,0.293266,0.583454,1.0,1.0,1.0
bookmia.13.83,test,fifty_shades_of_grey,173.92,59,2.9478,13.343,256.097,4.3406,15.595,0.117071,0.175161,0.290956,0.578891,1.0,1.0,1.0
bookmia.13.85,test,fifty_shades_of_grey,178.371,65,2.7442,11.524,217.486,3.3459,13.847,0.114116,0.170751,0.283658,0.564469,1.0,1.0,1.0
bookmia.13.87,test,fifty_shades_of_grey,192.574,63,3.0567,10.637,237.648,3.7722,15.799,0.105607,0.158051,0.26263,0.522875,1.0,1.0,1.0
bookmia.13.93,test,fifty_shades_of_grey,198.012,68,2.9119,9.353,259.374,3.8143,14.313,0.102675,0.153673,0.255379,0.50852,1.0,1.0,1.0
bookmia.13.94,test,fifty_shades_of_grey,202.859,63,3.22,15.474,269.297,4.2746,12.92,0.100195,0.149969,0.249245,0.49637,0.986264,1.0,1.0
bookmia.13.95,test,fifty_shades_of_grey,215.621,72,2.9947,17.315,274.914,3.8183,16.497,0.094203,0.14102,0.234414,0.466981,0.928745,1.0,1.0
bookmia.13.96,test,fifty_shades_of_grey,217.875,72,3.026,14.873,263.201,3.6556,18.056,0.093218,0.139549,0.231975,0.462147,0.919245,1.0,1.0
bookmia.13.99,test,fifty_shades_of_grey,218.657,76,2.8771,15.959,296.007,3.8948,17.166,0.092881,0.139045,0.231141,0.460493,0.915994,1.0,1.0
bookmia.17.00,test,harry_potter_and_the_sorcerer's_stone,193.08,61,3.1653,14.477,262.429,4.3021,13.441,0.105327,0.157633,0.261938,0.521505,1.0,1.0,1.0
bookmia.17.03,test,harry_potter_and_the_sorcerer's_stone,184.543,68,2.7139,1.524,199.931,2.9402,1.54,0.110256,0.164991,0.274122,0.545613,1.0,1.0,1.0
bookmia.17.04,test,harry_potter_and_the_sorcerer's_stone,239.231,68,3.5181,13.656,260.528,3.8313,13.5,0.084815,0.126993,0.211158,0.420851,0.837865,1.0,1.0
bookmia.17.06,test,harry_potter_and_the_sorcerer's_stone,271.676,71,3.8264,14.943,316.719,4.4608,15.528,0.074594,0.111714,0.18581,0.370512,0.738287,1.0,1.0
bookmia.17.08,test,harry_potter_and_the_sorcerer's_stone,205.059,64,3.204,12.08,224.793,3.5124,11.683,0.099109,0.148347,0.246556,0.491044,0.975883,1.0,1.0
bookmia.17.11,test,harry_potter_and_the_sorcerer's_stone,186.946,58,3.2232,16.681,230.724,3.978,12.358,0.108823,0.162851,0.27058,0.538606,1.0,1.0,1.0
bookmia.17.12,test,harry_potter_and_the_sorcerer's_stone,146.129,70,2.0876,2.141,166.767,2.3824,3.433,0.139632,0.208804,0.346579,0.688571,1.0,1.0,1.0
bookmia.17.13,test,harry_potter_and_the_sorcerer's_stone,154.934,58,2.6713,12.912,204.087,3.5187,12.261,0.131601,0.196832,0.326796,0.649617,1.0,1.0,1.0
bookmia.17.14,test,harry_potter_and_the_sorcerer's_stone,156.014,64,2.4377,13.652,241.592,3.7749,8.744,0.130678,0.195457,0.324524,0.645137,1.0,1.0,1.0
bookmia.17.16,test,harry_potter_and_the_sorcerer's_stone,199.072,64,3.1105,14.79,245.881,3.8419,11.596,0.102122,0.152847,0.254012,0.505812,1.0,1.0,1.0
bookmia.17.18,test,harry_potter_and_the_sorcerer's_stone,165.921,63,2.6337,15.594,226.12,3.5892,16.05,0.122784,0.183683,0.305055,0.606736,1.0,1.0,1.0
bookmia.17.22,test,harry_potter_and_the_sorcerer's_stone,192.38,58,3.3169,12.949,241.874,4.1702,13.099,0.105715,0.158211,0.262897,0.523402,1.0,1.0,1.0
bookmia.17.24,test,harry_potter_and_the_sorcerer's_stone,197.113,60,3.2852,11.356,220.928,3.6821,13.192,0.103149,0.15438,0.25655,0.510839,1.0,1.0,1.0
bookmia.17.26,test,harry_potter_and_the_sorcerer's_stone,219.342,67,3.2738,7.433,304.41,4.5434,9.027,0.092588,0.138607,0.230415,0.459054,0.913164,1.0,1.0
bookmia.17.28,test,harry_potter_and_the_sorcerer's_stone,188.561,56,3.3672,15.877,257.494,4.5981,13.15,0.107881,0.161444,0.26825,0.533996,1.0,1.0,1.0
bookmia.17.31,test,harry_potter_and_the_sorcerer's_stone,275.511,79,3.4875,14.693,323.292,4.0923,16.495,0.073546,0.110147,0.183209,0.365345,0.728048,1.0,1.0
bookmia.17.32,test,harry_potter_and_the_sorcerer's_stone,211.964,63,3.3645,8.6,264.176,4.1933,15.422,0.095846,0.143474,0.238481,0.475042,0.944567,1.0,1.0
bookmia.17.33,test,harry_potter_and_the_sorcerer's_stone,183.389,67,2.7372,13.388,216.891,3.2372,14.97,0.110958,0.166038,0.275856,0.549042,1.0,1.0,1.0
bookmia.17.35,test,harry_potter_and_the_sorcerer's_stone,212.487,72,2.9512,8.81,257.813,3.5807,17.044,0.095607,0.143117,0.23789,0.473873,0.942273,1.0,1.0
bookmia.17.38,test,harry_potter_and_the_sorcerer's_stone,212.553,69,3.0805,0.897,233.571,3.3851,0.02,0.095577,0.143073,0.237816,0.473725,0.941984,1.0,1.0
bookmia.17.41,test,harry_potter_and_the_sorcerer's_stone,238.547,62,3.8475,14.538,288.385,4.6514,17.255,0.085061,0.12736,0.211767,0.422059,0.840251,1.0,1.0
bookmia.17.42,test,harry_potter_and_the_sorcerer's_stone,141.888,59,2.4049,1.5,218.742,3.7075,4.89,0.143859,0.215104,0.356983,0.709031,1.0,1.0,1.0
bookmia.17.45,test,harry_potter_and_the_sorcerer's_stone,185.579,65,2.8551,4.572,216.955,3.3378,11.432,0.109634,0.164061,0.272584,0.54257,1.0,1.0,1.0
bookmia.17.49,test,harry_potter_and_the_sorcerer's_stone,265.783,75,3.5438,14.756,319.423,4.259,11.572,0.076264,0.114211,0.189953,0.378743,0.75459,1.0,1.0
bookmia.17.51,test,harry_potter_and_the_sorcerer's_stone,157.376,64,2.459,13.511,176.805,2.7626,19.087,0.129534,0.19375,0.321702,0.639574,1.0,1.0,1.0
bookmia.17.55,test,harry_potter_and_the_sorcerer's_stone,151.176,57,2.6522,15.449,149.662,2.6256,14.295,0.134913,0.20177,0.334958,0.665696,1.0,1.0,1.0
bookmia.17.58,test,harry_potter_and_the_sorcerer's_stone,187.943,56,3.3561,14.427,265.933,4.7488,20.407,0.108239,0.16198,0.269137,0.535751,1.0,1.0,1.0
bookmia.17.62,test,harry_potter_and_the_sorcerer's_stone,200.517,64,3.1331,13.299,252.744,3.9491,10.228,0.101378,0.151736,0.252172,0.502168,0.997509,1.0,1.0
bookmia.17.64,test,harry_potter_and_the_sorcerer's_stone,176.167,58,3.0374,14.274,255.611,4.4071,15.883,0.115561,0.172907,0.287225,0.57152,1.0,1.0,1.0
bookmia.17.65,test,harry_potter_and_the_sorcerer's_stone,205.752,64,3.2149,14.806,256.792,4.0124,14.386,0.098771,0.147843,0.245721,0.48939,0.972653,1.0,1.0
bookmia.17.66,test,harry_potter_and_the_sorcerer's_stone,208.839,70,2.9834,13.093,287.114,4.1016,17.903,0.097296,0.145639,0.242069,0.482154,0.958502,1.0,1.0
bookmia.17.67,test,harry_potter_and_the_sorcerer's_stone,203.053,64,3.1727,15.245,290.911,4.5455,16.028,0.100098,0.149825,0.249005,0.495896,0.985341,1.0,1.0
bookmia.17.68,test,harry_potter_and_the_sorcerer's_stone,216.703,68,3.1868,12.341,283.022,4.1621,13.44,0.093728,0.14031,0.233237,0.464648,0.924161,1.0,1.0
bookmia.17.69,test,harry_potter_and_the_sorcerer's_stone,221.486,62,3.5724,0.822,240.626,3.8811,0.327,0.091683,0.137254,0.228173,0.454607,0.904415,1.0,1.0
bookmia.17.73,test,harry_potter_and_the_sorcerer's_stone,224.239,65,3.4498,12.274,262.29,4.0352,12.838,0.090545,0.135555,0.225356,0.449021,0.893419,1.0,1.0
bookmia.17.76,test,harry_potter_and_the_sorcerer's_stone,185.397,80,2.3175,0.394,229.942,2.8743,0.672,0.109743,0.164224,0.272853,0.543102,1.0,1.0,1.0
bookmia.17.77,test,harry_potter_and_the_sorcerer's_stone,221.429,69,3.2091,16.892,256.756,3.7211,13.411,0.091706,0.13729,0.228232,0.454724,0.904646,1.0,1.0
bookmia.17.79,test,harry_potter_and_the_sorcerer's_stone,251.8,70,3.5971,13.234,269.064,3.8438,13.236,0.08054,0.120604,0.200561,0.399813,0.796289,1.0,1.0
bookmia.17.80,test,harry_potter_and_the_sorcerer's_stone,135.118,62,2.1793,6.831,201.976,3.2577,12.461,0.151162,0.225983,0.374943,0.744301,1.0,1.0,1.0
bookmia.17.82,test,harry_potter_and_the_sorcerer's_stone,182.423,67,2.7227,13.409,265.081,3.9564,16.355,0.111553,0.166925,0.277325,0.551947,1.0,1.0,1.0
bookmia.17.84,test,harry_potter_and_the_sorcerer's_stone,225.725,70,3.2246,14.109,266.089,3.8013,14.066,0.089943,0.134656,0.223864,0.446062,0.887591,1.0,1.0
bookmia.17.85,test,harry_potter_and_the_sorcerer's_stone,235.578,60,3.9263,17.878,224.664,3.7444,18.376,0.086144,0.128978,0.21445,0.427385,0.850764,1.0,1.0
bookmia.17.86,test,harry_potter_and_the_sorcerer's_stone,188.523,66,2.8564,14.806,285.994,4.3332,11.828,0.107903,0.161477,0.268304,0.534104,1.0,1.0,1.0
bookmia.17.88,test,harry_potter_and_the_sorcerer's_stone,222.835,62,3.5941,14.86,297.713,4.8018,8.354,0.091122,0.136417,0.226784,0.451852,0.898994,1.0,1.0
bookmia.17.89,test,harry_potter_and_the_sorcerer's_stone,186.126,64,2.9082,12.026,197.394,3.0843,13.659,0.109308,0.163575,0.271778,0.540976,1.0,1.0,1.0
bookmia.17.91,test,harry_potter_and_the_sorcerer's_stone,193.313,62,3.118,14.44,251.206,4.0517,16.932,0.105199,0.157441,0.261621,0.520877,1.0,1.0,1.0
bookmia.17.94,test,harry_potter_and_the_sorcerer's_stone,180.482,64,2.82,13.729,257.407,4.022,11.552,0.112766,0.168736,0.280323,0.557875,1.0,1.0,1.0
bookmia.17.95,test,harry_potter_and_the_sorcerer's_stone,177.71,57,3.1177,12.779,210.479,3.6926,15.241,0.114546,0.171392,0.284719,0.566565,1.0,1.0,1.0
bookmia.17.97,test,harry_potter_and_the_sorcerer's_stone,278.409,77,3.6157,17.069,320.247,4.1591,11.167,0.072773,0.108992,0.181292,0.361534,0.720496,1.0,1.0
bookmia.17.98,test,harry_potter_and_the_sorcerer's_stone,229.281,77,2.9777,3.679,285.717,3.7106,3.623,0.088534,0.13255,0.220373,0.439137,0.873944,1.0,1.0
bookmia.22.01,test,lord_of_the_flies,218.426,72,3.0337,1.837,340.804,4.7334,0.044,0.092981,0.139194,0.231387,0.46098,0.916952,1.0,1.0
bookmia.22.02,test,lord_of_the_flies,207.803,65,3.197,14.876,292.507,4.5001,15.994,0.097786,0.146371,0.243283,0.484558,0.963208,1.0,1.0
bookmia.22.06,test,lord_of_the_flies,209.761,57,3.68,11.036,297.279,5.2154,23.274,0.096863,0.144993,0.240999,0.480034,0.95435,1.0,1.0
bookmia.22.07,test,lord_of_the_flies,189.122,56,3.3772,13.064,256.581,4.5818,14.0,0.107557,0.160961,0.26745,0.532413,1.0,1.0,1.0
bookmia.22.08,test,lord_of_the_flies,185.207,67,2.7643,0.778,323.017,4.8211,0.001,0.109857,0.164394,0.273134,0.543658,1.0,1.0,1.0
bookmia.22.10,test,lord_of_the_flies,240.17,72,3.3357,10.271,357.904,4.9709,20.903,0.08448,0.126492,0.210328,0.419203,0.834611,1.0,1.0
bookmia.22.11,test,lord_of_the_flies,203.717,71,2.8693,7.228,305.329,4.3004,10.007,0.099769,0.149332,0.248189,0.494279,0.982193,1.0,1.0
bookmia.22.15,test,lord_of_the_flies,262.053,74,3.5413,16.724,393.222,5.3138,13.844,0.077359,0.115849,0.192671,0.384144,0.765284,1.0,1.0
bookmia.22.17,test,lord_of_the_flies,176.373,60,2.9395,12.278,255.301,4.255,15.19,0.115424,0.172703,0.286888,0.570853,1.0,1.0,1.0
bookmia.22.18,test,lord_of_the_flies,219.892,62,3.5466,12.957,283.137,4.5667,13.796,0.092354,0.138258,0.229836,0.457905,0.910904,1.0,1.0
bookmia.22.20,test,lord_of_the_flies,231.903,63,3.681,8.325,293.424,4.6575,14.39,0.087523,0.131039,0.217868,0.434166,0.864143,1.0,1.0
bookmia.22.21,test,lord_of_the_flies,243.251,62,3.9234,17.693,335.294,5.408,12.648,0.083399,0.124877,0.207649,0.413886,0.824108,1.0,1.0
bookmia.22.26,test,lord_of_the_flies,227.814,60,3.7969,13.47,305.732,5.0955,12.696,0.08911,0.133411,0.2218,0.441968,0.879524,1.0,1.0
bookmia.22.27,test,lord_of_the_flies,254.447,79,3.2208,14.852,398.561,5.0451,15.989,0.079694,0.11934,0.198463,0.395647,0.788048,1.0,1.0
bookmia.22.28,test,lord_of_the_flies,216.321,68,3.1812,13.616,278.762,4.0994,9.412,0.093895,0.14056,0.233651,0.465469,0.925774,1.0,1.0
bookmia.22.29,test,lord_of_the_flies,216.631,60,3.6105,18.105,300.653,5.0109,16.089,0.093759,0.140357,0.233315,0.464803,0.924465,1.0,1.0
bookmia.22.32,test,lord_of_the_flies,264.392,69,3.8318,15.709,343.299,4.9753,17.837,0.076669,0.114816,0.190957,0.380739,0.758543,1.0,1.0
bookmia.22.38,test,lord_of_the_flies,222.443,66,3.3703,10.547,286.401,4.3394,10.473,0.091284,0.136659,0.227186,0.452649,0.900563,1.0,1.0
bookmia.22.39,test,lord_of_the_flies,188.594,54,3.4925,13.702,238.084,4.409,11.858,0.107861,0.161416,0.268203,0.533903,1.0,1.0,1.0
bookmia.22.43,test,lord_of_the_flies,207.186,60,3.4531,12.69,299.314,4.9886,13.071,0.09808,0.146811,0.244011,0.486002,0.966032,1.0,1.0
bookmia.22.44,test,lord_of_the_flies,219.017,70,3.1288,13.312,297.553,4.2508,13.884,0.092727,0.138815,0.230759,0.459736,0.914504,1.0,1.0
bookmia.22.45,test,lord_of_the_flies,212.529,64,3.3208,11.51,269.754,4.2149,9.964,0.095588,0.143089,0.237843,0.473779,0.942089,1.0,1.0
bookmia.22.46,test,lord_of_the_flies,165.801,60,2.7634,12.14,241.949,4.0325,12.475,0.122874,0.183818,0.305277,0.607174,1.0,1.0,1.0
bookmia.22.48,test,lord_of_the_flies,237.828,61,3.8988,12.83,305.026,5.0004,11.82,0.08532,0.127748,0.21241,0.423337,0.842773,1.0,1.0
bookmia.22.52,test,lord_of_the_flies,209.313,63,3.3224,12.667,322.866,5.1249,12.944,0.097073,0.145306,0.241518,0.481062,0.956364,1.0,1.0
bookmia.22.53,test,lord_of_the_flies,184.189,60,3.0698,9.592,248.757,4.146,10.35,0.110471,0.16531,0.274652,0.54666,1.0,1.0,1.0
bookmia.22.57,test,lord_of_the_flies,270.396,66,4.0969,12.398,383.267,5.8071,15.157,0.07495,0.112247,0.186694,0.372269,0.741768,1.0,1.0
bookmia.22.59,test,lord_of_the_flies,218.994,67,3.2686,12.905,294.946,4.4022,12.821,0.092737,0.13883,0.230784,0.459784,0.914599,1.0,1.0
bookmia.22.61,test,lord_of_the_flies,184.817,67,2.7585,13.603,262.632,3.9199,14.936,0.110091,0.164744,0.273714,0.544804,1.0,1.0,1.0
bookmia.22.62,test,lord_of_the_flies,229.731,67,3.4288,12.397,260.556,3.8889,12.905,0.088359,0.132288,0.219939,0.438276,0.872247,1.0,1.0
bookmia.22.66,test,lord_of_the_flies,201.457,60,3.3576,16.014,264.731,4.4122,16.376,0.1009,0.151022,0.250989,0.499825,0.992975,1.0,1.0
bookmia.22.67,test,lord_of_the_flies,191.698,61,3.1426,12.23,290.556,4.7632,14.202,0.106095,0.158779,0.263837,0.525263,1.0,1.0,1.0
bookmia.22.68,test,lord_of_the_flies,248.259,70,3.5466,15.928,383.042,5.472,16.752,0.081701,0.122338,0.203437,0.405525,0.807583,1.0,1.0
bookmia.22.70,test,lord_of_the_flies,165.355,56,2.9528,16.467,246.981,4.4104,19.072,0.123209,0.184318,0.306105,0.608807,1.0,1.0,1.0
bookmia.22.77,test,lord_of_the_flies,156.643,63,2.4864,0.087,231.51,3.6748,0.009,0.130147,0.194665,0.323214,0.642556,1.0,1.0,1.0
bookmia.22.78,test,lord_of_the_flies,221.066,74,2.9874,14.961,324.629,4.3869,11.238,0.091859,0.137517,0.228609,0.455471,0.906116,1.0,1.0
bookmia.22.79,test,lord_of_the_flies,176.231,62,2.8424,13.432,208.482,3.3626,11.232,0.115518,0.172843,0.287121,0.571312,1.0,1.0,1.0
bookmia.22.85,test,lord_of_the_flies,211.377,63,3.3552,3.268,311.942,4.9515,9.067,0.096115,0.143875,0.239147,0.476362,0.947155,1.0,1.0
bookmia.22.86,test,lord_of_the_flies,224.147,57,3.9324,12.43,306.375,5.375,12.192,0.090583,0.135612,0.225449,0.449205,0.893782,1.0,1.0
bookmia.22.88,test,lord_of_the_flies,280.135,59,4.748,1.3,383.565,6.5011,3.644,0.072321,0.108316,0.180169,0.359302,0.716071,1.0,1.0
bookmia.22.89,test,lord_of_the_flies,190.711,69,2.7639,12.157,274.208,3.974,14.61,0.106651,0.159608,0.26521,0.52798,1.0,1.0,1.0
bookmia.22.90,test,lord_of_the_flies,197.147,61,3.2319,7.944,313.327,5.1365,10.401,0.103131,0.154353,0.256506,0.51075,1.0,1.0,1.0
bookmia.22.91,test,lord_of_the_flies,208.898,74,2.8229,15.505,325.262,4.3954,18.693,0.097268,0.145597,0.242,0.482018,0.958236,1.0,1.0
bookmia.22.92,test,lord_of_the_flies,153.211,63,2.4319,2.223,212.555,3.3739,3.117,0.133099,0.199066,0.330489,0.656892,1.0,1.0,1.0
bookmia.22.94,test,lord_of_the_flies,192.431,68,2.8299,13.042,349.814,5.1443,14.752,0.105687,0.158169,0.262827,0.523263,1.0,1.0,1.0
bookmia.22.95,test,lord_of_the_flies,278.676,65,4.2873,12.781,396.581,6.1012,15.116,0.072703,0.108887,0.181117,0.361187,0.719808,1.0,1.0
bookmia.22.96,test,lord_of_the_flies,239.534,72,3.3269,18.172,310.897,4.318,19.816,0.084707,0.126831,0.210889,0.420318,0.836812,1.0,1.0
bookmia.22.97,test,lord_of_the_flies,186.701,63,2.9635,10.806,280.213,4.4478,9.973,0.108968,0.163067,0.270937,0.539312,1.0,1.0,1.0
bookmia.22.98,test,lord_of_the_flies,215.397,63,3.419,15.985,287.533,4.564,20.203,0.094302,0.141168,0.234659,0.467467,0.929699,1.0,1.0
bookmia.22.99,test,lord_of_the_flies,215.189,63,3.4157,17.577,249.015,3.9526,9.274,0.094394,0.141305,0.234887,0.467919,0.930587,1.0,1.0
bookmia.14.00,val,five_on_a_treasure_island,155.381,68,2.285,0.176,0.398,0.0059,0.017,0.131217,0.196261,0.325852,0.647755,1.0,1.0,1.0
bookmia.14.07,val,five_on_a_treasure_island,160.024,58,2.759,15.395,11.261,0.1942,11.01,0.127364,0.190515,0.316353,0.629027,1.0,1.0,1.0
bookmia.14.08,val,five_on_a_treasure_island,151.602,55,2.7564,10.954,15.073,0.2741,11.251,0.134529,0.201198,0.334013,0.663833,1.0,1.0,1.0
bookmia.14.09,val,five_on_a_treasure_island,166.351,64,2.5992,12.759,13.69,0.2139,13.375,0.122463,0.183204,0.304263,0.605171,1.0,1.0,1.0
bookmia.14.10,val,five_on_a_treasure_island,211.43,79,2.6763,14.969,10.003,0.1266,9.753,0.09609,0.143839,0.239086,0.476243,0.946921,1.0,1.0
bookmia.14.12,val,five_on_a_treasure_island,189.576,61,3.1078,14.801,9.369,0.1536,8.253,0.107296,0.160572,0.266806,0.531139,1.0,1.0,1.0
bookmia.14.13,val,five_on_a_treasure_island,152.801,73,2.0932,12.405,13.422,0.1839,12.02,0.133461,0.199605,0.33138,0.658647,1.0,1.0,1.0
bookmia.14.14,val,five_on_a_treasure_island,169.524,59,2.8733,19.74,8.956,0.1518,8.814,0.120144,0.179744,0.29854,0.593871,1.0,1.0,1.0
bookmia.14.15,val,five_on_a_treasure_island,154.919,56,2.7664,13.871,16.695,0.2981,8.197,0.131614,0.196851,0.326828,0.649679,1.0,1.0,1.0
bookmia.14.17,val,five_on_a_treasure_island,136.382,59,2.3116,1.337,0.478,0.0081,0.011,0.149743,0.223869,0.371455,0.737456,1.0,1.0,1.0
bookmia.14.18,val,five_on_a_treasure_island,116.682,57,2.0471,16.654,6.334,0.1111,6.133,0.175385,0.262039,0.434382,0.860493,1.0,1.0,1.0
bookmia.14.19,val,five_on_a_treasure_island,179.939,60,2.999,11.719,9.474,0.1579,9.075,0.11311,0.16925,0.281173,0.559556,1.0,1.0,1.0
bookmia.14.23,val,five_on_a_treasure_island,156.117,58,2.6917,11.601,11.796,0.2034,11.196,0.130591,0.195327,0.324309,0.644713,1.0,1.0,1.0
bookmia.14.24,val,five_on_a_treasure_island,191.966,65,2.9533,10.252,13.794,0.2122,13.48,0.105946,0.158556,0.263467,0.52453,1.0,1.0,1.0
bookmia.14.27,val,five_on_a_treasure_island,154.862,56,2.7654,14.788,11.017,0.1967,10.318,0.131663,0.196924,0.326949,0.649917,1.0,1.0,1.0
bookmia.14.28,val,five_on_a_treasure_island,175.371,63,2.7837,12.053,15.533,0.2466,14.066,0.116091,0.173699,0.288536,0.574109,1.0,1.0,1.0
bookmia.14.29,val,five_on_a_treasure_island,195.326,59,3.3106,13.083,11.533,0.1955,10.752,0.104103,0.155804,0.25891,0.515511,1.0,1.0,1.0
bookmia.14.33,val,five_on_a_treasure_island,158.455,61,2.5976,11.723,10.463,0.1715,10.318,0.128641,0.192419,0.319501,0.635235,1.0,1.0,1.0
bookmia.14.34,val,five_on_a_treasure_island,177.102,56,3.1625,14.758,15.963,0.2851,13.064,0.114944,0.171986,0.285701,0.568507,1.0,1.0,1.0
bookmia.14.35,val,five_on_a_treasure_island,169.489,60,2.8248,13.681,12.457,0.2076,12.379,0.120169,0.179782,0.298602,0.593994,1.0,1.0,1.0
bookmia.14.36,val,five_on_a_treasure_island,206.569,63,3.2789,11.695,10.756,0.1707,10.563,0.098376,0.147253,0.244744,0.487454,0.968871,1.0,1.0
bookmia.14.38,val,five_on_a_treasure_island,201.193,65,3.0953,11.895,10.445,0.1607,10.178,0.101034,0.151222,0.25132,0.50048,0.994246,1.0,1.0
bookmia.14.40,val,five_on_a_treasure_island,160.165,57,2.8099,18.129,15.944,0.2797,15.73,0.127251,0.190346,0.316073,0.628475,1.0,1.0,1.0
bookmia.14.42,val,five_on_a_treasure_island,149.627,61,2.4529,11.753,15.619,0.256,15.126,0.136327,0.203879,0.338442,0.672555,1.0,1.0,1.0
bookmia.14.44,val,five_on_a_treasure_island,166.219,65,2.5572,11.599,9.676,0.1489,9.565,0.122561,0.183351,0.304506,0.605651,1.0,1.0,1.0
bookmia.14.46,val,five_on_a_treasure_island,148.255,57,2.601,12.246,14.022,0.246,13.813,0.137605,0.205783,0.341588,0.678748,1.0,1.0,1.0
bookmia.14.47,val,five_on_a_treasure_island,164.75,67,2.459,0.474,7.791,0.1163,0.002,0.123667,0.185001,0.307234,0.611037,1.0,1.0,1.0
bookmia.14.50,val,five_on_a_treasure_island,182.184,66,2.7604,11.644,29.376,0.4451,12.439,0.111701,0.167146,0.27769,0.55267,1.0,1.0,1.0
bookmia.14.51,val,five_on_a_treasure_island,150.228,55,2.7314,14.381,11.287,0.2052,10.53,0.135775,0.203055,0.337082,0.669877,1.0,1.0,1.0
bookmia.14.52,val,five_on_a_treasure_island,150.342,56,2.6847,13.548,9.506,0.1697,9.438,0.135671,0.2029,0.336825,0.669371,1.0,1.0,1.0
bookmia.14.54,val,five_on_a_treasure_island,145.044,65,2.2314,14.286,12.183,0.1874,10.776,0.14069,0.210381,0.349183,0.693694,1.0,1.0,1.0
bookmia.14.55,val,five_on_a_treasure_island,138.388,66,2.0968,3.3,5.88,0.0891,5.631,0.147545,0.220595,0.366049,0.726843,1.0,1.0,1.0
bookmia.14.59,val,five_on_a_treasure_island,202.6,71,2.8535,11.488,11.852,0.1669,10.883,0.100325,0.150163,0.249565,0.497005,0.987499,1.0,1.0
bookmia.14.60,val,five_on_a_treasure_island,159.447,65,2.453,1.785,3.907,0.0601,0.003,0.127831,0.191211,0.317503,0.631296,1.0,1.0,1.0
bookmia.14.71,val,five_on_a_treasure_island,153.447,58,2.6456,11.993,11.403,0.1966,11.133,0.132892,0.198757,0.329978,0.655886,1.0,1.0,1.0
bookmia.14.72,val,five_on_a_treasure_island,159.117,55,2.893,13.355,12.502,0.2273,12.44,0.128099,0.191611,0.318165,0.632601,1.0,1.0,1.0
bookmia.14.73,val,five_on_a_treasure_island,183.147,60,3.0525,15.838,11.337,0.189,10.882,0.111107,0.166259,0.276223,0.549767,1.0,1.0,1.0
bookmia.14.74,val,five_on_a_treasure_island,217.213,72,3.0168,17.551,12.898,0.1791,12.688,0.093505,0.139977,0.232686,0.463556,0.922016,1.0,1.0
bookmia.14.75,val,five_on_a_treasure_island,200.742,59,3.4024,15.239,9.428,0.1598,9.254,0.101264,0.151565,0.251887,0.501605,0.996422,1.0,1.0
bookmia.14.76,val,five_on_a_treasure_island,171.193,61,2.8064,3.822,10.369,0.17,9.939,0.118958,0.177976,0.295614,0.588094,1.0,1.0,1.0
bookmia.14.77,val,five_on_a_treasure_island,149.624,59,2.536,12.27,12.339,0.2091,11.569,0.13633,0.203883,0.338448,0.672568,1.0,1.0,1.0
bookmia.14.81,val,five_on_a_treasure_island,172.389,56,3.0784,8.764,3.267,0.0583,2.249,0.118123,0.176731,0.293553,0.584022,1.0,1.0,1.0
bookmia.14.84,val,five_on_a_treasure_island,134.372,55,2.4431,10.647,8.681,0.1578,8.605,0.152012,0.227249,0.377032,0.748401,1.0,1.0,1.0
bookmia.14.85,val,five_on_a_treasure_island,197.049,69,2.8558,14.727,11.298,0.1637,9.507,0.103183,0.15443,0.256634,0.511004,1.0,1.0,1.0
bookmia.14.86,val,five_on_a_treasure_island,188.205,62,3.0356,9.569,14.915,0.2406,12.627,0.108087,0.161752,0.26876,0.535005,1.0,1.0,1.0
bookmia.14.88,val,five_on_a_treasure_island,199.308,61,3.2674,8.67,5.003,0.082,4.762,0.102,0.152665,0.25371,0.505214,1.0,1.0,1.0
