prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64,recall_n256,lcs_n256,rouge_n256,oracle_recall_n256,oracle_rouge_n256
bookmia.01.42,a_game_of_thrones,0.0,0.1862,0.3596,0.7805,0.8587,0,226,0.5951,122,0.7097,0.5951,0.7097,0.5951,122,0.7097,0.6049,0.7178,0.5805,68,0.6577,0.6439,0.7684,0.7756,126,0.8478,0.7805,0.8587
bookmia.01.43,a_game_of_thrones,0.0,0.1448,0.3244,0.6762,0.8011,0,202,0.319,36,0.4484,0.319,0.4484,0.6524,56,0.7692,0.6524,0.7887,0.6762,57,0.7898,0.6762,0.7898,0.6714,93,0.7863,0.6762,0.8011
bookmia.01.44,a_game_of_thrones,0.1923,0.337,0.2033,0.726,0.831,0,233,0.2067,43,0.3296,0.2067,0.3296,0.2067,43,0.313,0.2596,0.3876,0.726,82,0.831,0.726,0.831,0.726,82,0.831,0.726,0.831
bookmia.01.46,a_game_of_thrones,0.1465,0.2727,0.276,0.7525,0.8497,0,203,0.197,39,0.3286,0.197,0.3286,0.197,39,0.5061,0.303,0.5061,0.7475,80,0.8439,0.7475,0.8439,0.7475,80,0.8439,0.7525,0.8497
bookmia.01.49,a_game_of_thrones,0.3366,0.468,0.4466,0.6976,0.815,0,221,0.4976,102,0.6181,0.4976,0.6181,0.6878,141,0.815,0.6878,0.815,0.6878,141,0.815,0.6976,0.815,0.6878,141,0.815,0.6976,0.815
bookmia.01.51,a_game_of_thrones,0.75,0.8464,0.5575,0.7594,0.8602,0,222,0.7547,160,0.8602,0.7547,0.8602,0.7547,160,0.8602,0.7547,0.8602,0.7547,160,0.8602,0.7594,0.8602,0.7547,160,0.8602,0.7594,0.8602
bookmia.01.52,a_game_of_thrones,0.6812,0.8103,0.1318,0.6715,0.7874,0,165,0.0,3,0.1522,0.0,0.1522,0.5217,43,0.6912,0.5459,0.6912,0.6329,63,0.7273,0.6329,0.7471,0.6667,78,0.7816,0.6715,0.7874
bookmia.01.58,a_game_of_thrones,0.0,0.1468,0.2613,0.7737,0.8665,0,208,0.6842,63,0.8284,0.6842,0.8284,0.6842,92,0.8402,0.6842,0.8402,0.7737,129,0.8639,0.7737,0.8639,0.7737,129,0.8639,0.7737,0.8665
bookmia.01.59,a_game_of_thrones,0.3615,0.5108,0.3137,0.7042,0.8055,0,239,0.1831,34,0.3641,0.1831,0.3641,0.6901,72,0.789,0.6901,0.8043,0.7042,72,0.8055,0.7042,0.8055,0.7042,72,0.8055,0.7042,0.8055
bookmia.01.60,a_game_of_thrones,0.0,0.1616,0.4086,0.726,0.8412,0,225,0.399,42,0.5307,0.399,0.5307,0.5962,89,0.7187,0.6298,0.7288,0.7212,57,0.8268,0.7212,0.8324,0.726,151,0.8412,0.726,0.8412
bookmia.01.62,a_game_of_thrones,0.6543,0.7576,0.544,0.766,0.864,0,239,0.6543,123,0.8073,0.6543,0.8073,0.7606,143,0.864,0.7606,0.864,0.7606,143,0.864,0.766,0.864,0.7606,143,0.864,0.766,0.864
bookmia.01.69,a_game_of_thrones,0.4975,0.6067,0.4143,0.7164,0.8102,0,227,0.6716,71,0.7794,0.6716,0.7794,0.6716,71,0.7794,0.6716,0.7794,0.6119,80,0.8034,0.6766,0.8034,0.6617,77,0.738,0.7164,0.8102
bookmia.01.71,a_game_of_thrones,0.0,0.1589,0.5038,0.763,0.8571,0,240,0.6825,137,0.7814,0.6825,0.7814,0.7014,94,0.8207,0.7014,0.8207,0.763,137,0.8571,0.763,0.8571,0.763,137,0.8571,0.763,0.8571
bookmia.01.73,a_game_of_thrones,0.1925,0.32,0.2117,0.7465,0.8373,0,246,0.3239,40,0.448,0.3239,0.448,0.1878,40,0.3679,0.338,0.4486,0.2019,40,0.3226,0.338,0.4574,0.7371,113,0.8373,0.7465,0.8373
bookmia.01.74,a_game_of_thrones,0.0,0.1369,0.1228,0.4536,0.5689,0,133,0.0,11,0.176,0.0,0.176,0.1959,26,0.3478,0.1959,0.3938,0.4536,48,0.5689,0.4536,0.5689,0.3763,35,0.4812,0.4536,0.5689
bookmia.01.75,a_game_of_thrones,0.1474,0.2389,0.2606,0.7684,0.8358,0,205,0.3105,59,0.4405,0.3105,0.4405,0.6737,65,0.7808,0.6737,0.7808,0.7579,73,0.8333,0.7684,0.8358,0.7579,73,0.8333,0.7684,0.8358
