row,author,status,n_words,target_words,T_target,S_anchor,S_risky,S_whole_anchor,S_whole_risky,anchor_exact,anchor_near,sel_worst_n1,sel_worst_n8,sel_worst_n64,risky_exact,risky_near,meter_0.0649836_exact,meter_0.0649836_near,meter_0.5_exact,meter_0.5_near,meter_1_exact,meter_1_near,meter_3_exact,meter_3_near,meter_10_exact,meter_10_near
286,Suzanne Collins,protected,15,7,8,18.9962,4.1211,54.5677,27.5048,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.875,0.875
289,Jodi Picoult,protected,39,19,23,71.0594,4.5639,149.5304,28.1629,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625
290,John Green,protected,18,9,10,24.3924,4.49,73.7078,28.5977,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,1.0,1.0
291,Jane Austen,public_domain,29,14,16,32.3887,3.5564,103.2465,25.6102,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,1.0,1.0
292,Audrey Hepburn,protected,9,4,8,26.1619,5.9092,62.6797,25.0209,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,1.0,1.0
293,Chuck Palahniuk,protected,19,9,12,35.9977,5.2118,89.4057,27.5901,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.875,0.875
294,Ray Bradbury,protected,17,8,10,22.8421,3.8124,66.9541,25.6622,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.875,1.0
295,Paulo Coelho,protected,16,8,10,28.722,3.7795,58.1764,22.4864,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
296,Robert Frost,protected,10,5,6,16.0508,4.5096,46.225,28.7299,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.875,0.875
297,Sarah Dessen,protected,17,8,10,46.993,4.5541,99.8067,29.0252,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
299,Suzanne Collins,protected,17,8,9,15.1924,4.1558,56.0901,26.1635,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
300,Stephen Chbosky,protected,11,5,7,15.335,5.4917,48.9639,29.0263,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.875,0.875
301,Eleanor Roosevelt,protected,16,8,13,50.9694,10.232,87.1038,30.1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125
307,Jonathan Safran Foer,protected,17,8,10,31.0355,7.099,81.8273,27.52,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.875,0.875
308,John Green,protected,14,7,8,21.195,3.7013,66.3922,27.722,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
309,Oscar Wilde,public_domain,9,4,6,18.7806,6.1244,54.0391,27.0709,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625,0.75,0.75
310,John Green,protected,16,8,10,31.8504,6.421,83.1177,37.4453,0.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,0.875,0.875
311,Paulo Coelho,protected,14,7,9,22.3343,4.5112,66.8025,29.3326,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
313,Neil Gaiman,protected,16,8,12,23.4474,4.3944,80.1691,25.091,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.75,1.0,1.0
315,Oscar Wilde,public_domain,19,9,13,45.0135,4.1032,100.5224,25.8007,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.875,1.0
317,Dalai Lama XIV,protected,12,6,7,15.4591,4.2028,58.1137,22.8952,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.25,0.875,0.875
318,John Lennon,protected,14,7,9,21.8992,4.1122,77.7399,25.17,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,1.0
319,J.K. Rowling,protected,15,7,9,19.3584,3.0173,51.0043,23.3542,0.0,0.0,0.0,0.0,0.0,0.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625
324,J.K. Rowling,protected,11,5,6,17.3746,5.0078,68.9007,26.4385,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,1.0,1.0
326,Edgar Allan Poe,public_domain,13,6,7,11.5905,4.3396,52.801,23.8905,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.625,1.0,1.0
328,J.R.R. Tolkien,protected,16,8,9,19.0924,5.0387,51.1724,23.417,0.0,0.0,0.0,0.0,0.0,0.4375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.375,1.0
329,C.S. Lewis,protected,24,12,14,19.9729,4.388,76.6971,25.1369,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,1.0,1.0
331,Stephenie Meyer,protected,12,6,9,24.1587,7.2842,66.0345,29.7213,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,1.0
332,Cassandra Clare,protected,24,12,14,39.691,4.8356,134.6988,69.2247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,Markus Zusak,protected,15,7,9,29.0119,5.0877,67.2073,28.5764,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
334,John Green,protected,53,26,30,83.8521,3.7025,200.5575,28.822,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625
335,J.K. Rowling,protected,26,13,21,78.6134,4.3365,174.2179,53.1595,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.625
338,Stephen Chbosky,protected,57,28,32,71.8742,4.3721,180.0472,31.5763,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375
339,Nicholas Sparks,protected,40,20,28,60.7683,3.9362,132.8876,28.1799,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.875,0.875
340,Nicholas Sparks,protected,35,17,21,58.8334,4.2466,117.2509,27.211,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
341,Nicholas Sparks,protected,8,4,6,11.5547,4.893,39.6329,27.7675,0.0,0.0,0.0,0.0,0.0,0.5625,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5
342,Emily BrontÃ«,public_domain,18,9,11,17.6113,3.2382,81.2194,32.3588,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.0,1.0
343,J.K. Rowling,protected,10,5,7,58.012,14.1213,84.2567,38.9962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,Albert Camus,protected,16,8,10,39.4317,4.5777,83.7071,23.8834,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375
348,Mark Twain,public_domain,28,14,16,49.9659,5.1394,130.5643,26.893,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
349,C.S. Lewis,protected,24,12,13,38.2191,5.3165,125.987,27.6964,0.0,0.0,0.0,0.0,0.0,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375
350,Charlotte BrontÃ«,public_domain,8,4,6,20.6162,4.9958,46.2547,27.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.5,0.5
352,John Green,protected,9,4,6,28.0636,4.9903,69.3655,25.6792,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
354,Aldous Huxley,protected,10,5,6,11.0085,4.608,45.1456,23.3988,0.0,0.0625,0.0,0.0,0.0,0.6875,0.8125,0.0,0.0,0.0,0.0,0.25,0.375,0.25,0.375,1.0,1.0
355,Suzanne Collins,protected,12,6,7,13.4549,5.0084,64.0725,27.1686,0.0,0.0,0.0,0.0,0.0,0.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.375,0.5
356,Kurt Vonnegut,protected,8,4,8,36.961,8.758,61.556,28.1915,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125
358,Groucho Marx,protected,30,15,19,53.5645,3.2442,117.2137,25.3756,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.5,0.625
359,Cassandra Clare,protected,35,17,29,105.6696,46.7173,202.5905,98.2585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,Terry Pratchett,protected,44,22,32,104.7962,6.2028,199.7665,28.4024,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375
362,J.R.R. Tolkien,protected,19,9,13,42.9615,3.6217,112.1131,22.7897,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.75
364,Oscar Wilde,public_domain,10,5,6,23.1554,5.642,52.0103,28.9793,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.625,0.625
373,Richelle Mead,protected,40,20,24,41.0083,4.7156,125.3129,30.7021,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.875
376,Lemony Snicket,protected,15,7,9,18.209,4.1618,74.2336,30.8041,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,1.0
377,Oscar Wilde,public_domain,10,5,7,18.4258,4.9664,44.7893,26.6929,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.625,0.625
380,Marilyn Monroe,protected,29,14,17,48.1635,6.0556,98.8198,29.5606,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75
382,J.K. Rowling,protected,29,14,20,77.0664,0.8061,207.5918,31.8848,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75
383,Oscar Wilde,public_domain,21,10,11,32.0109,3.8309,79.9082,24.9427,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75
384,Albert Camus,protected,12,6,7,19.7074,3.9757,49.1924,24.3593,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.875,0.875
386,Mark Twain,public_domain,24,12,13,33.3117,3.6415,134.0734,27.0475,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.75
387,Marilyn Monroe,protected,40,20,25,81.6218,3.0049,168.4011,29.3017,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
389,Anais Nin,protected,12,6,7,14.1407,4.678,70.7987,23.5652,0.0,0.0,0.0,0.0,0.0,0.4375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.875
391,Cassandra Clare,protected,15,7,11,57.2838,1.3198,141.0789,48.189,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
392,Oscar Wilde,public_domain,13,6,7,16.4079,3.9732,49.3931,28.7405,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,1.0,1.0
393,Markus Zusak,protected,17,8,9,24.4091,4.9719,69.512,29.9954,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,1.0,1.0
396,Ernest Hemingway,protected,16,8,11,23.6829,5.4161,75.3926,27.3333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625,1.0,1.0
397,Anais Nin,protected,45,22,28,82.3308,10.1595,198.5497,30.3618,0.0,0.0,0.0,0.0,0.0,0.625,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25
401,William Shakespeare,public_domain,20,10,17,44.1343,3.9126,117.3146,28.9776,0.0,0.0,0.0,0.0,0.0,0.875,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.875,1.0
402,Nicholas Sparks,protected,43,21,27,66.0866,3.8461,155.5661,25.6146,0.0,0.0,0.0,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375
404,Chuck Palahniuk,protected,17,8,9,24.2226,4.0745,75.7824,26.6211,0.0,0.0,0.0,0.0,0.0,0.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,1.0,1.0
405,Nicole Krauss,protected,26,13,14,50.6339,3.6035,88.545,25.567,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,1.0,1.0
406,Suzanne Collins,protected,16,8,11,54.9124,5.6279,96.8304,29.7871,0.0,0.0,0.0,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,Chuck Palahniuk,protected,12,6,8,17.4688,4.3482,59.7908,27.2439,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.5,1.0,1.0
412,Rick Riordan,protected,14,7,9,17.1417,4.6943,52.1755,26.0005,0.0,0.0,0.0,0.0,0.0,0.875,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625,0.875,0.875
413,Sarah J. Maas,protected,13,6,7,24.2,4.3288,89.0193,33.5711,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75
415,Maya Angelou,protected,12,6,7,25.1798,7.4015,59.7791,25.6782,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.125,0.375,0.5,0.625,0.625
416,Haruki Murakami,protected,57,28,42,64.593,3.2477,187.4869,31.6505,0.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.875,0.875
420,J.K. Rowling,protected,17,8,13,56.2243,8.869,136.5287,40.1367,0.0,0.0,0.0,0.0,0.0,0.0625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375
421,Robert Frost,protected,24,12,15,24.153,4.6963,111.8831,31.9044,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.375,0.375
422,Nicholas Sparks,protected,48,24,30,72.4823,6.6309,183.5691,34.0895,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.75,0.75
425,Mark Twain,public_domain,18,9,11,33.9223,4.7956,85.9981,26.1709,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,1.0,1.0
431,Stephen King,protected,34,17,19,76.1179,5.8916,180.9108,27.3867,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
432,Roy T. Bennett,protected,32,16,20,46.9114,4.0615,112.7503,24.096,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.5
433,A.A. Milne,protected,23,11,13,25.2007,4.8569,89.4596,26.8332,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
434,William Shakespeare,public_domain,12,6,8,4.6299,5.516,44.9027,24.0331,0.03125,0.0625,0.0,0.0,1.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.625,0.875,0.875
437,Elizabeth Gilbert,protected,16,8,10,34.8016,3.8222,83.0115,38.9243,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
438,Rainbow Rowell,protected,26,13,16,31.5342,5.2278,109.2027,27.1887,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,1.0
441,Oscar Wilde,public_domain,12,6,7,21.0979,4.5389,59.2447,24.3483,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75
442,Jane Austen,public_domain,21,10,11,27.461,4.731,80.5204,26.3569,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.625
443,Cassandra Clare,protected,33,16,24,95.9717,8.2772,182.562,35.9947,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
444,Stephenie Meyer,protected,33,16,25,104.6684,9.7782,218.7551,50.5198,0.0,0.0,0.0,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375
446,Dr. Seuss,protected,16,8,13,42.8105,11.1913,92.533,29.2251,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.125,0.375,0.5,0.875,0.875
447,Cassandra Clare,protected,15,7,8,19.9272,3.0836,58.3027,24.686,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.625,0.625
449,Suzanne Collins,protected,55,27,35,118.5492,4.37,309.8318,32.9959,0.0,0.0,0.0,0.0,0.0,0.8125,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,Mary Oliver,protected,16,8,9,37.0833,2.9401,71.5209,20.9736,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.875,0.875
452,Sarah J. Maas,protected,27,13,21,75.5229,17.0076,176.0938,52.644,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.625
454,George Carlin,protected,8,4,5,16.7816,3.5779,50.1324,26.2439,0.0,0.0,0.0,0.0,0.0,0.5625,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
456,J.K. Rowling,protected,15,7,9,35.1833,4.2609,77.0629,26.475,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
461,C.S. Lewis,protected,9,4,6,24.9808,4.2412,64.1105,26.7362,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
463,Sylvia Plath,protected,10,5,6,19.9974,6.0174,51.0725,27.5836,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,John Lennon,protected,39,19,24,55.0306,3.2233,155.9002,24.7928,0.0,0.0,0.0,0.0,0.0,0.8125,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,1.0,1.0
465,Lemony Snicket,protected,12,6,7,21.1461,4.5202,64.5948,27.7454,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
467,Oscar Wilde,public_domain,11,5,7,8.1739,4.057,47.7499,24.3916,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,1.0,1.0
468,Paulo Coelho,protected,16,8,9,30.1674,4.2561,76.1683,24.8328,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75
469,Veronica Roth,protected,20,10,16,39.5781,7.0765,93.5472,38.0378,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.125,0.25
471,Jane Austen,public_domain,28,14,16,49.4125,4.3971,90.4451,26.204,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75
472,Emily Dickinson,public_domain,23,11,12,38.2629,3.6508,95.5447,24.8919,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.0
475,Cassandra Clare,protected,56,28,41,161.2221,27.229,302.0914,80.8454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,C. JoyBell C.,protected,58,29,34,94.962,4.4184,212.9483,28.1775,0.0,0.0,0.0,0.0,0.0,0.875,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.875
477,Edgar Allan Poe,public_domain,18,9,10,16.0389,3.4775,65.6913,23.088,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.75,0.75
478,Sylvia Plath,protected,20,10,14,48.3241,5.3915,87.9369,26.0972,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5
480,Charles Bukowski,protected,31,15,20,65.3668,11.6098,126.7012,35.7175,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
482,Mae West,protected,13,6,7,26.0797,7.0287,67.4292,29.0267,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.5,0.875,0.875
485,Mark Twain,public_domain,19,9,11,24.6517,2.8417,87.3842,31.3282,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
487,Jack Kerouac,protected,13,6,8,19.6026,4.7346,53.6031,24.1754,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.0,1.0
489,J.R.R. Tolkien,protected,10,5,7,33.1562,4.7885,74.39,26.6272,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
492,Oscar Wilde,public_domain,8,4,5,12.0858,4.6736,37.6665,25.2299,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.125,0.125,0.625,0.625,0.875,0.875
496,Roy T. Bennett,protected,18,9,11,25.0478,3.8747,76.3433,27.2138,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
497,John Lennon,protected,55,27,43,94.1448,12.0258,169.8036,31.7613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,John Green,protected,29,14,21,75.4004,5.0335,149.3264,29.2253,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
500,Cassandra Clare,protected,9,4,6,25.4621,5.5876,60.4711,28.7981,0.0,0.0,0.0,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.5,0.5
501,Cassandra Clare,protected,49,24,40,112.7962,6.9666,342.1102,55.0618,0.0,0.0,0.0,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,Martin Luther King Jr.,protected,14,7,8,20.3052,4.5163,74.1353,26.2083,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
503,Harper Lee,protected,47,23,29,98.7937,12.5722,187.7734,32.3972,0.0,0.0,0.0,0.0,0.0,0.0625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.75
504,Ralph Waldo Emerson,public_domain,8,4,5,12.07,4.7753,38.9927,24.256,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.875,0.875
509,Stephen King,protected,16,8,11,32.3521,5.0788,82.0799,25.184,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
513,Martin Luther King Jr.,protected,14,7,8,25.056,4.2826,70.2781,21.152,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
515,Maya Angelou,protected,21,10,11,31.2767,4.3187,91.0841,23.347,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
