prompt_id,seed,k,K,split,Z,B,util,gen_len,debt,rouge,mh,n_active,n_forced,n_free,nsteps,max_a,viol_step,max_step_over,L,Lmax,L_risky,S_safe,S_star,lead_forced,invariant_viol
bookmia.07.57,23814,5.0,1000.0,attack_train,167.51329,994.05939,0.16851,200,5.94063,0.1164,0.0,0,1,199,200,18.73122,0,0.0,184.89527,19.65414,184.49906,925.83477,740.9395,1,0
bookmia.07.57,23815,5.0,1000.0,attack_train,146.21515,994.05939,0.14709,200,5.94063,0.10945,0.0,0,1,199,200,4.04499,0,0.0,166.3394,5.95803,163.72443,956.43917,790.09977,1,0
bookmia.07.57,23816,5.0,1000.0,attack_train,157.70598,994.05939,0.15865,200,5.94063,0.1561,0.0,0,1,199,200,4.20775,0,0.0,133.05869,5.51762,132.94372,575.12173,442.06305,1,0
bookmia.07.57,23817,5.0,1000.0,attack_train,129.65636,994.05939,0.13043,200,5.94063,0.08421,0.0,0,1,199,200,8.64732,0,0.0,132.5238,8.83894,130.28384,409.86986,277.34606,1,0
bookmia.07.57,23818,5.0,1000.0,attack_train,149.93184,994.05939,0.15083,200,5.94063,0.11111,0.0,0,1,199,200,3.38525,0,0.0,96.91859,7.79965,96.83487,1091.64222,994.72364,1,0
bookmia.00.11,24565,5.0,1000.0,attack_train,200.93106,990.64374,0.20283,200,9.35625,0.10046,0.0,1,1,198,200,11.24459,0,0.0,244.64639,13.29019,244.95378,1334.5515,1089.90511,1,0
bookmia.00.11,24567,5.0,1000.0,attack_train,163.97209,990.64374,0.16552,200,9.35625,0.0625,0.0,1,1,198,200,4.7421,0,0.0,161.73152,9.82956,162.03891,792.71527,630.98375,1,0
bookmia.00.11,24568,5.0,1000.0,attack_train,224.78204,990.64374,0.22691,200,9.35625,0.08738,0.0,1,1,198,200,8.72033,0,0.0,252.29692,8.72991,252.60431,999.02751,746.73058,1,0
bookmia.00.11,24569,5.0,1000.0,attack_train,188.23842,990.64374,0.19002,200,9.35625,0.03922,0.0,1,1,198,200,6.71649,0,0.0,209.9928,8.11397,210.30019,1554.36701,1344.37421,1,0
bookmia.00.11,24570,5.0,1000.0,attack_train,234.65434,990.64374,0.23687,200,9.35625,0.05479,0.0,1,1,198,200,6.28619,0,0.0,260.72067,13.42517,261.02806,1635.5651,1374.84444,1,0
bookmia.00.11,24571,5.0,1000.0,attack_train,177.74281,990.64374,0.17942,200,9.35625,0.0878,0.0,1,1,198,200,7.31129,0,0.0,204.64743,7.89206,204.95481,810.17827,605.53085,1,0
bookmia.00.11,24572,5.0,1000.0,attack_train,230.01401,990.64374,0.23219,200,9.35625,0.12,0.0,1,1,198,200,10.90246,0,0.0,216.31628,14.10293,217.9002,680.36575,464.04946,1,0
bookmia.00.11,24573,5.0,1000.0,attack_train,174.12979,990.64374,0.17577,200,9.35625,0.07477,0.0,1,1,198,200,5.20903,0,0.0,174.32557,6.48612,173.83056,651.68514,477.35957,1,0
bookmia.00.11,24574,5.0,1000.0,attack_train,192.11104,990.64374,0.19393,200,9.35625,0.15842,0.0,1,1,198,200,7.4021,0,0.0,216.90277,9.26814,214.0553,558.22833,341.32556,1,0
bookmia.00.11,24575,5.0,1000.0,attack_train,258.40933,990.64374,0.26085,200,9.35625,0.04167,0.0,1,1,198,200,7.9072,0,0.0,244.54045,10.67692,244.84784,1501.95588,1257.41543,1,0
bookmia.01.32,24647,5.0,1000.0,attack_train,191.74661,992.23749,0.19325,200,7.7625,0.0553,0.0,0,1,199,200,3.3754,0,0.0,173.60427,7.0573,174.39257,1967.36949,1793.76522,1,0
bookmia.01.32,24649,5.0,1000.0,attack_train,182.18439,992.23749,0.18361,200,7.7625,0.09615,0.0,0,1,199,200,7.34583,0,0.0,186.11165,8.80746,184.27494,665.48671,479.37506,1,0
bookmia.01.32,24650,5.0,1000.0,attack_train,192.60751,992.23749,0.19411,200,7.7625,0.10092,0.0,0,1,199,200,5.76851,0,0.0,194.99468,7.46558,193.15797,1497.50955,1302.51488,1,0
bookmia.01.32,24651,5.0,1000.0,attack_train,189.78853,992.23749,0.19127,200,7.7625,0.1206,0.0,0,1,199,200,7.47356,0,0.0,229.43639,10.03948,230.22468,785.00992,555.57353,1,0
bookmia.01.32,24652,5.0,1000.0,attack_train,55.49488,992.23749,0.05593,200,7.7625,0.11399,0.0,0,1,199,200,3.21029,0,0.0,60.90954,6.84777,61.69784,195.1464,134.23687,1,0
bookmia.01.32,24653,5.0,1000.0,attack_train,161.82008,992.23749,0.16309,200,7.7625,0.11224,0.0,0,1,199,200,5.32277,0,0.0,166.04112,13.34225,165.64191,522.36603,356.32491,1,0
bookmia.01.32,24654,5.0,1000.0,attack_train,230.21924,992.23749,0.23202,200,7.7625,0.07619,0.0,0,1,199,200,5.48226,0,0.0,209.51106,13.24024,210.29936,1792.6559,1583.14484,1,0
bookmia.01.32,24655,5.0,1000.0,attack_train,181.50226,992.23749,0.18292,200,7.7625,0.11055,0.0,0,1,199,200,6.20032,0,0.0,158.47111,6.64726,156.63441,635.51814,477.04702,1,0
bookmia.01.32,24656,5.0,1000.0,attack_train,201.99472,992.23749,0.20357,200,7.7625,0.12621,0.0,2,1,197,200,8.88662,0,0.0,211.90131,9.14779,207.53101,361.99714,150.09583,1,0
bookmia.01.32,24657,5.0,1000.0,attack_train,214.16452,992.23749,0.21584,200,7.7625,0.12371,0.0,0,1,199,200,6.83522,0,0.0,225.69476,9.90324,223.85806,560.32343,334.62867,1,0
bookmia.01.46,26100,5.0,1000.0,attack_train,197.14183,993.20001,0.19849,200,6.8,0.05941,0.0,0,1,199,200,4.82125,0,0.0,193.6057,7.86432,191.50207,1615.85941,1422.25371,1,0
bookmia.01.46,26102,5.0,1000.0,attack_train,226.73714,993.20001,0.22829,200,6.8,0.10363,0.0,0,1,199,200,8.82789,0,0.0,291.17432,9.74157,288.63319,746.09094,454.91661,1,0
bookmia.01.46,26103,5.0,1000.0,attack_train,237.8036,993.20001,0.23943,200,6.8,0.02073,0.0,0,1,199,200,5.63935,0,0.0,249.90873,6.04393,248.1176,1669.55233,1419.6436,1,0
bookmia.01.46,26104,5.0,1000.0,attack_train,299.64694,993.20001,0.3017,200,6.8,0.05096,0.0,0,1,199,200,12.78171,0,0.0,292.10807,12.79376,289.66068,1712.43032,1420.32226,1,0
bookmia.01.46,26105,5.0,1000.0,attack_train,215.71684,993.20001,0.21719,200,6.8,0.07071,0.0,0,1,199,200,7.86176,0,0.0,202.00504,8.63922,203.49516,874.34041,672.33537,1,0
bookmia.01.46,26106,5.0,1000.0,attack_train,259.35941,993.20001,0.26114,200,6.8,0.04469,0.0,0,1,199,200,5.49693,0,0.0,285.29395,9.54928,282.94031,1835.11876,1549.82481,1,0
bookmia.01.46,26107,5.0,1000.0,attack_train,167.4359,993.20001,0.16858,200,6.8,0.07805,0.0,0,1,199,200,6.33041,0,0.0,137.11236,6.56648,134.57122,565.26342,428.15107,1,0
bookmia.01.46,26108,5.0,1000.0,attack_train,209.7515,993.20001,0.21119,200,6.8,0.09474,0.0,0,1,199,200,4.2049,0,0.0,178.90112,9.19234,177.29748,814.44579,635.54467,1,0
bookmia.01.46,26109,5.0,1000.0,attack_train,270.42609,993.20001,0.27228,200,6.8,0.07107,0.0,0,1,199,200,5.01007,0,0.0,254.01425,8.78934,252.84812,1372.03196,1118.01772,1,0
bookmia.01.46,26110,5.0,1000.0,attack_train,230.99928,993.20001,0.23258,200,6.8,0.0625,0.0,0,1,199,200,5.1869,0,0.0,231.23706,7.0851,230.44593,1266.55081,1035.31374,1,0
bookmia.01.79,26274,5.0,1000.0,attack_train,163.77272,992.50623,0.16501,200,7.49375,0.09326,0.0,0,1,199,200,6.3885,0,0.0,179.43178,9.56585,179.21167,606.90515,427.47337,1,0
bookmia.01.79,26276,5.0,1000.0,attack_train,188.47688,992.50623,0.1899,200,7.49375,0.06542,0.0,0,1,199,200,7.3248,0,0.0,192.90792,8.02984,192.68781,1713.86204,1520.95412,1,0
bookmia.01.79,26277,5.0,1000.0,attack_train,191.78754,992.50623,0.19324,200,7.49375,0.06114,0.0,0,1,199,200,6.90396,0,0.0,195.91397,7.87661,195.69386,1751.09378,1555.17981,1,0
bookmia.01.79,26278,5.0,1000.0,attack_train,188.2881,992.50623,0.18971,200,7.49375,0.08333,0.0,0,1,199,200,5.10822,0,0.0,188.7477,8.92152,190.09009,1114.55026,925.80255,1,0
bookmia.01.79,26279,5.0,1000.0,attack_train,203.60429,992.50623,0.20514,200,7.49375,0.05025,0.0,0,1,199,200,3.19507,0,0.0,179.89341,5.84864,179.6733,1702.90107,1523.00766,1,0
bookmia.01.79,26280,5.0,1000.0,attack_train,198.01602,992.50623,0.19951,200,7.49375,0.11458,0.0,0,1,199,200,8.09649,0,0.0,186.26347,8.41326,186.04336,685.92167,499.6582,1,0
bookmia.01.79,26281,5.0,1000.0,attack_train,303.71362,992.50623,0.30601,200,7.49375,0.05755,0.0,0,1,199,200,5.57857,0,0.0,300.77499,8.93155,301.99239,1743.93521,1443.16022,1,0
bookmia.01.79,26282,5.0,1000.0,attack_train,163.10291,992.50623,0.16433,200,7.49375,0.10101,0.0,0,1,199,200,5.5314,0,0.0,136.29283,7.02649,136.07271,736.0371,599.74427,1,0
bookmia.01.79,26283,5.0,1000.0,attack_train,194.06348,992.50623,0.19553,200,7.49375,0.09639,0.0,0,1,199,200,3.64412,0,0.0,198.68509,6.73798,200.02748,1212.81652,1014.13143,1,0
bookmia.01.79,26284,5.0,1000.0,attack_train,175.5571,992.50623,0.17688,200,7.49375,0.09615,0.0,0,1,199,200,4.26375,0,0.0,169.2974,8.11702,169.07729,1284.78484,1115.48743,1,0
bookmia.01.97,27202,5.0,1000.0,attack_train,156.0554,993.9375,0.15701,200,6.0625,0.12808,0.0,0,1,199,200,4.32965,0,0.0,178.79022,7.23186,179.32437,979.11941,800.32919,1,0
bookmia.01.97,27204,5.0,1000.0,attack_train,194.94116,993.9375,0.19613,200,6.0625,0.08511,0.0,0,1,199,200,7.84866,0,0.0,230.95982,15.89556,230.74398,549.60659,318.64676,1,0
bookmia.01.97,27205,5.0,1000.0,attack_train,150.3309,993.9375,0.15125,200,6.0625,0.0765,0.0,0,1,199,200,3.34044,0,0.0,121.94122,5.86799,122.41287,641.14971,519.20849,1,0
bookmia.01.97,27206,5.0,1000.0,attack_train,214.27383,993.9375,0.21558,200,6.0625,0.11111,0.0,0,1,199,200,7.11011,0,0.0,210.09807,7.51871,211.38222,681.93114,471.83308,1,0
bookmia.01.97,27207,5.0,1000.0,attack_train,164.2476,993.9375,0.16525,200,6.0625,0.10152,0.0,0,1,199,200,9.40076,0,0.0,173.1158,12.15312,173.64995,743.53774,570.42194,1,0
bookmia.01.97,27208,5.0,1000.0,attack_train,166.0011,993.9375,0.16701,200,6.0625,0.12632,0.0,0,1,199,200,5.64987,0,0.0,160.0649,8.56548,160.59906,635.39352,475.32862,1,0
bookmia.01.97,27209,5.0,1000.0,attack_train,154.22429,993.9375,0.15516,200,6.0625,0.11224,0.0,0,1,199,200,5.33357,0,0.0,155.76929,10.23309,153.39719,628.99619,473.2269,1,0
bookmia.01.97,27210,5.0,1000.0,attack_train,161.26964,993.9375,0.16225,200,6.0625,0.04444,0.0,0,1,199,200,4.40788,0,0.0,196.41459,6.88691,195.76124,1915.08645,1718.67186,1,0
bookmia.01.97,27211,5.0,1000.0,attack_train,175.9343,993.9375,0.17701,200,6.0625,0.10837,0.0,0,1,199,200,6.98776,0,0.0,169.45313,8.99014,167.79978,741.30076,571.84763,1,0
bookmia.01.97,27212,5.0,1000.0,attack_train,210.68936,993.9375,0.21197,200,6.0625,0.09945,0.0,0,1,199,200,7.93629,0,0.0,258.8215,10.33031,257.16816,1077.68939,818.86789,1,0
bookmia.01.00,30982,5.0,1000.0,attack_train,221.70404,992.8031,0.22331,200,7.19688,0.07254,0.0,1,1,198,200,7.62123,0,0.0,233.81642,8.54077,231.75405,478.71152,244.8951,1,0
bookmia.01.00,30984,5.0,1000.0,attack_train,173.87833,992.8031,0.17514,200,7.19688,0.11594,0.0,0,1,199,200,4.65903,0,0.0,173.82636,9.17512,174.91235,581.30605,407.47969,1,0
bookmia.01.00,30985,5.0,1000.0,attack_train,234.94022,992.8031,0.23664,200,7.19688,0.11823,0.0,0,1,199,200,12.46738,0,0.0,276.94365,15.43877,274.59214,761.44114,484.4975,1,0
bookmia.01.00,30986,5.0,1000.0,attack_train,200.54776,992.8031,0.202,200,7.19688,0.06335,0.0,0,1,199,200,3.74299,0,0.0,201.0208,6.68096,197.0443,1598.69255,1397.67175,1,0
bookmia.01.00,30987,5.0,1000.0,attack_train,193.29819,992.8031,0.1947,200,7.19688,0.09569,0.0,1,1,198,200,7.81801,0,0.0,152.19098,9.52909,150.20002,967.63269,815.44171,1,0
bookmia.01.00,30988,5.0,1000.0,attack_train,200.15034,992.8031,0.2016,200,7.19688,0.08451,0.0,0,1,199,200,6.64025,0,0.0,203.08896,8.47676,204.17496,1562.59545,1359.50649,1,0
bookmia.01.00,30989,5.0,1000.0,attack_train,184.12892,992.8031,0.18546,200,7.19688,0.05634,0.0,0,1,199,200,4.81126,0,0.0,168.64411,7.04069,165.48011,1041.98724,873.34313,1,0
bookmia.01.00,30990,5.0,1000.0,attack_train,203.66417,992.8031,0.20514,200,7.19688,0.07527,0.0,1,1,198,200,5.29778,0,0.0,213.65105,9.58049,211.64711,1387.98153,1174.33048,1,0
bookmia.01.00,30991,5.0,1000.0,attack_train,181.41307,992.8031,0.18273,200,7.19688,0.08911,0.0,0,1,199,200,5.78686,0,0.0,180.22135,10.02796,179.61984,681.89614,501.67479,1,0
bookmia.01.00,30992,5.0,1000.0,attack_train,190.32297,992.8031,0.1917,200,7.19688,0.1,0.0,0,1,199,200,7.41115,0,0.0,195.28917,7.7184,193.43767,619.65501,424.36583,1,0
bookmia.01.14,33315,5.0,1000.0,attack_train,227.09782,994.11877,0.22844,200,5.88125,0.08989,0.0,0,1,199,200,4.01602,0,0.0,233.89225,7.90299,228.20345,1318.25846,1084.36621,1,0
bookmia.01.14,33317,5.0,1000.0,attack_train,211.69739,994.11877,0.21295,200,5.88125,0.07101,0.0,0,1,199,200,5.90743,0,0.0,235.07034,9.96063,229.38154,1791.81128,1556.74094,1,0
bookmia.01.14,33318,5.0,1000.0,attack_train,192.85147,994.11877,0.19399,200,5.88125,0.08824,0.0,0,1,199,200,5.31163,0,0.0,236.25615,9.17963,234.00484,653.99413,417.73798,1,0
bookmia.01.14,33319,5.0,1000.0,attack_train,252.53831,994.11877,0.25403,200,5.88125,0.06593,0.0,0,1,199,200,9.58683,0,0.0,273.90266,12.69369,268.21386,1028.85293,754.95027,1,0
bookmia.01.14,33320,5.0,1000.0,attack_train,195.4662,994.11877,0.19662,200,5.88125,0.11458,0.0,1,1,198,200,5.03499,0,0.0,233.60383,8.74832,233.14776,746.98512,513.38128,1,0
bookmia.01.14,33321,5.0,1000.0,attack_train,162.78061,994.11877,0.16374,200,5.88125,0.05195,0.0,0,1,199,200,4.41139,0,0.0,171.62001,10.22968,165.9312,1906.72302,1735.10301,1,0
bookmia.01.14,33322,5.0,1000.0,attack_train,188.91173,994.11877,0.19003,200,5.88125,0.08081,0.0,0,1,199,200,3.54943,0,0.0,173.60282,5.65275,167.91402,1377.413,1203.81018,1,0
bookmia.01.14,33323,5.0,1000.0,attack_train,170.62151,994.11877,0.17163,200,5.88125,0.08867,0.0,0,1,199,200,4.45082,0,0.0,174.89939,5.8026,174.39809,934.33778,759.43839,1,0
bookmia.01.14,33324,5.0,1000.0,attack_train,157.49777,994.11877,0.15843,200,5.88125,0.10753,0.0,0,1,199,200,4.52165,0,0.0,165.6284,7.60355,159.7521,833.988,668.35959,1,0
bookmia.01.14,33325,5.0,1000.0,attack_train,180.20303,994.11877,0.18127,200,5.88125,0.0804,0.0,0,1,199,200,7.20555,0,0.0,169.61451,10.20762,166.80071,645.87941,476.26489,1,0
bookmia.07.53,34284,5.0,1000.0,attack_train,182.31738,995.48987,0.18314,200,4.51016,0.0989,0.0,1,0,199,200,4.30573,0,0.0,174.84419,6.48351,174.72388,1015.06897,840.22478,0,0
bookmia.07.53,34286,5.0,1000.0,attack_train,138.72246,995.48987,0.13935,200,4.51016,0.1005,0.0,1,0,199,200,4.03755,0,0.0,142.03066,7.46746,141.91036,902.07481,760.04414,0,0
bookmia.07.53,34287,5.0,1000.0,attack_train,197.30891,995.48987,0.1982,200,4.51016,0.10101,0.0,1,0,199,200,5.56012,0,0.0,224.99605,5.92161,225.12851,1432.23865,1207.24259,0,0
bookmia.07.53,34288,5.0,1000.0,attack_train,184.82014,995.48987,0.18566,200,4.51016,0.10753,0.0,1,0,199,200,4.68697,0,0.0,179.16836,8.87612,179.03793,1426.90062,1247.73226,0,0
bookmia.07.53,34289,5.0,1000.0,attack_train,179.69756,995.48987,0.18051,200,4.51016,0.10309,0.0,1,0,199,200,3.58163,0,0.0,182.6865,6.2824,182.29321,1417.58636,1234.89986,0,0
bookmia.07.53,34290,5.0,1000.0,attack_train,181.36043,995.48987,0.18218,200,4.51016,0.10638,0.0,1,0,199,200,3.95594,0,0.0,183.09646,7.36074,182.98626,1546.45029,1363.35383,0,0
bookmia.07.53,34291,5.0,1000.0,attack_train,196.46817,995.48987,0.19736,200,4.51016,0.09783,0.0,1,0,199,200,4.7494,0,0.0,221.29983,5.57771,221.23007,1852.71316,1631.41333,0,0
bookmia.07.53,34292,5.0,1000.0,attack_train,203.90642,995.48987,0.20483,200,4.51016,0.07317,0.0,1,0,199,200,3.79619,0,0.0,185.64867,6.6493,185.78113,1858.23797,1672.58929,0,0
bookmia.07.53,34293,5.0,1000.0,attack_train,240.94519,995.48987,0.24204,200,4.51016,0.04324,0.0,1,0,199,200,4.4548,0,0.0,235.16856,6.78282,235.02802,1765.8724,1530.70384,0,0
bookmia.07.53,34294,5.0,1000.0,attack_train,252.24591,995.48987,0.25339,200,4.51016,0.09524,0.0,1,0,199,200,13.38142,0,0.0,251.18295,13.38745,251.31541,1263.17934,1011.99639,0,0
bookmia.01.81,35345,5.0,1000.0,attack_train,198.50885,993.40936,0.19983,200,6.59062,0.12683,0.0,0,1,199,200,4.22449,0,0.0,181.75196,7.528,181.80076,829.82809,648.07613,1,0
bookmia.01.81,35347,5.0,1000.0,attack_train,255.05692,993.40936,0.25675,200,6.59062,0.0733,0.0,0,1,199,200,7.69877,0,0.0,270.82012,7.79733,270.86893,1596.341,1325.52087,1,0
bookmia.01.81,35348,5.0,1000.0,attack_train,189.7672,993.40936,0.19103,200,6.59062,0.10233,0.0,0,1,199,200,3.88651,0,0.0,190.23621,9.1668,190.28502,909.47295,719.23674,1,0
bookmia.01.81,35349,5.0,1000.0,attack_train,137.27951,993.40936,0.13819,200,6.59062,0.13131,0.0,0,1,199,200,2.40757,0,0.0,128.04035,5.3943,126.27665,499.71842,371.67808,1,0
bookmia.01.81,35350,5.0,1000.0,attack_train,155.51129,993.40936,0.15654,200,6.59062,0.08738,0.0,0,1,199,200,3.42493,0,0.0,176.49248,7.82641,174.79128,883.10318,706.6107,1,0
bookmia.01.81,35351,5.0,1000.0,attack_train,204.22955,993.40936,0.20558,200,6.59062,0.09375,0.0,0,1,199,200,5.60755,0,0.0,172.07817,7.70526,172.12697,716.78999,544.71183,1,0
bookmia.01.81,35352,5.0,1000.0,attack_train,182.50447,993.40936,0.18372,200,6.59062,0.04132,0.0,0,1,199,200,3.67729,0,0.0,195.37896,6.07301,195.42777,1907.18549,1711.80653,1,0
bookmia.01.81,35353,5.0,1000.0,attack_train,209.63397,993.40936,0.21102,200,6.59062,0.10329,0.0,0,1,199,200,3.6867,0,0.0,208.98378,8.56566,209.15758,1549.35943,1340.37565,1,0
bookmia.01.81,35354,5.0,1000.0,attack_train,184.83479,993.40936,0.18606,200,6.59062,0.08571,0.0,0,1,199,200,3.89327,0,0.0,169.39707,7.15098,169.44587,1031.88055,862.48348,1,0
bookmia.01.81,35355,5.0,1000.0,attack_train,169.53537,993.40936,0.17066,200,6.59062,0.11538,0.0,0,1,199,200,5.63962,0,0.0,162.8108,7.39588,161.0471,574.36558,411.55478,1,0
bookmia.07.25,35737,5.0,1000.0,attack_train,142.95325,994.8125,0.1437,200,5.1875,0.10628,0.0,0,1,199,200,3.8474,0,0.0,102.91464,6.94509,102.93242,941.68829,838.77364,1,0
bookmia.07.25,35739,5.0,1000.0,attack_train,154.45784,994.8125,0.15526,200,5.1875,0.09804,0.0,0,1,199,200,5.69596,0,0.0,136.2696,8.25809,136.28738,812.42714,676.15754,1,0
bookmia.07.25,35740,5.0,1000.0,attack_train,140.79427,994.8125,0.14153,200,5.1875,0.12381,0.0,0,1,199,200,4.15268,0,0.0,165.82583,6.90457,165.84361,854.32991,688.50408,1,0
bookmia.07.25,35741,5.0,1000.0,attack_train,191.85942,994.8125,0.19286,200,5.1875,0.09901,0.0,0,1,199,200,5.25949,0,0.0,181.76721,9.53838,181.78498,1402.61999,1220.85278,1,0
bookmia.07.25,35742,5.0,1000.0,attack_train,192.70905,994.8125,0.19371,200,5.1875,0.10152,0.0,0,1,199,200,5.18397,0,0.0,175.81527,9.84493,175.83305,1051.71161,875.89634,1,0
bookmia.07.25,35743,5.0,1000.0,attack_train,148.82715,994.8125,0.1496,200,5.1875,0.15166,0.0,0,1,199,200,3.59327,0,0.0,138.23313,7.72474,138.25091,738.606,600.37287,1,0
bookmia.07.25,35744,5.0,1000.0,attack_train,174.89203,994.8125,0.1758,200,5.1875,0.09231,0.0,0,1,199,200,4.4915,0,0.0,185.6894,8.37749,185.70718,816.17217,630.48277,1,0
bookmia.07.25,35745,5.0,1000.0,attack_train,183.21535,994.8125,0.18417,200,5.1875,0.10732,0.0,0,1,199,200,7.96156,0,0.0,203.8544,9.42752,203.87218,857.26042,653.40603,1,0
bookmia.07.25,35746,5.0,1000.0,attack_train,173.12415,994.8125,0.17403,200,5.1875,0.07865,0.0,0,1,199,200,6.20946,0,0.0,173.40664,8.19644,173.42441,983.1331,809.72646,1,0
bookmia.07.25,35747,5.0,1000.0,attack_train,178.83667,994.8125,0.17977,200,5.1875,0.10377,0.0,0,1,199,200,7.14829,0,0.0,165.21573,7.32882,165.23351,1128.72832,963.51259,1,0
bookmia.01.37,36552,5.0,1000.0,attack_train,165.44067,991.53748,0.16685,200,8.4625,0.08649,0.0,0,1,199,200,5.50862,0,0.0,182.46195,9.77175,179.72356,832.38876,649.92681,1,0
bookmia.01.37,36554,5.0,1000.0,attack_train,222.97029,991.53748,0.22487,200,8.4625,0.08867,0.0,0,1,199,200,5.79254,0,0.0,282.46868,12.84222,284.04279,1589.38826,1306.91958,1,0
bookmia.01.37,36555,5.0,1000.0,attack_train,198.86377,991.53748,0.20056,200,8.4625,0.07143,0.0,0,1,199,200,4.10079,0,0.0,224.42655,8.28051,220.87566,1099.7437,875.31715,1,0
bookmia.01.37,36556,5.0,1000.0,attack_train,163.49449,991.53748,0.16489,200,8.4625,0.10732,0.0,0,1,199,200,3.98763,0,0.0,121.77427,7.80161,120.72338,941.43487,819.66059,1,0
bookmia.01.37,36557,5.0,1000.0,attack_train,207.28004,991.53748,0.20905,200,8.4625,0.1,0.0,0,1,199,200,6.99577,0,0.0,223.02337,7.75808,220.28498,641.63498,418.61161,1,0
bookmia.01.37,36558,5.0,1000.0,attack_train,211.74245,991.53748,0.21355,200,8.4625,0.09184,0.0,1,1,198,200,4.40635,0,0.0,199.74608,6.61972,198.53077,793.01182,593.26574,1,0
bookmia.01.37,36559,5.0,1000.0,attack_train,215.1613,991.53748,0.217,200,8.4625,0.11111,0.0,0,1,199,200,6.6926,0,0.0,230.43434,10.21889,232.00845,737.11783,506.68348,1,0
bookmia.01.37,36560,5.0,1000.0,attack_train,216.20259,991.53748,0.21805,200,8.4625,0.06742,0.0,0,1,199,200,7.4129,0,0.0,253.33848,9.40219,248.72508,1010.43495,757.09647,1,0
bookmia.01.37,36561,5.0,1000.0,attack_train,243.93044,991.53748,0.24601,200,8.4625,0.10152,0.0,0,1,199,200,11.46321,0,0.0,258.87912,13.64474,255.15635,671.202,412.32288,1,0
bookmia.01.37,36562,5.0,1000.0,attack_train,235.19746,991.53748,0.2372,200,8.4625,0.04878,0.0,0,1,199,200,4.27282,0,0.0,230.64505,9.13222,224.78165,1890.3579,1659.71285,1,0
bookmia.01.88,36774,5.0,1000.0,attack_train,243.83386,995.36249,0.24497,200,4.6375,0.14,0.00524,1,0,199,200,10.09251,0,0.0,224.90332,13.15215,225.00255,538.1499,313.24658,0,0
bookmia.01.88,36776,5.0,1000.0,attack_train,212.08192,995.36249,0.21307,200,4.6375,0.07071,0.0,1,0,199,200,3.52621,0,0.0,215.27601,7.83311,212.98538,1816.37867,1601.10265,0,0
bookmia.01.88,36777,5.0,1000.0,attack_train,162.26172,995.36249,0.16302,200,4.6375,0.07725,0.00446,1,0,199,200,4.53701,0,0.0,158.5461,5.24624,158.64533,1845.88134,1687.33524,0,0
bookmia.01.88,36778,5.0,1000.0,attack_train,202.5769,995.36249,0.20352,200,4.6375,0.12429,0.0,1,0,199,200,8.43452,0,0.0,209.66698,7.75713,209.76621,747.80938,538.1424,0,0
bookmia.01.88,36779,5.0,1000.0,attack_train,180.46318,995.36249,0.1813,200,4.6375,0.14851,0.0,1,0,199,200,3.15584,0,0.0,197.02441,6.97527,197.12364,676.20788,479.18347,0,0
bookmia.01.88,36780,5.0,1000.0,attack_train,162.40662,995.36249,0.16316,200,4.6375,0.11,0.0,1,0,199,200,3.70315,0,0.0,155.25955,7.6348,154.11035,870.29414,715.03459,0,0
bookmia.01.88,36781,5.0,1000.0,attack_train,171.4211,995.36249,0.17222,200,4.6375,0.13659,0.0,1,0,199,200,3.67388,0,0.0,181.45711,8.44404,181.55634,676.6775,495.22039,0,0
bookmia.01.88,36782,5.0,1000.0,attack_train,158.1274,995.36249,0.15886,200,4.6375,0.12435,0.0,1,0,199,200,6.09853,0,0.0,155.16228,7.06765,155.26151,811.79821,656.63593,0,0
bookmia.01.88,36783,5.0,1000.0,attack_train,207.9704,995.36249,0.20894,200,4.6375,0.12022,0.0,1,0,199,200,4.30614,0,0.0,255.96039,9.14353,256.05962,902.31202,646.35163,0,0
bookmia.01.88,36784,5.0,1000.0,attack_train,168.9111,995.36249,0.1697,200,4.6375,0.12903,0.0,1,0,199,200,6.69749,0,0.0,142.01863,8.14102,142.11786,725.76421,583.74558,0,0
bookmia.01.41,38005,5.0,1000.0,attack_train,177.5499,994.3656,0.17856,200,5.63438,0.06763,0.0,0,1,199,200,10.18381,0,0.0,170.10367,10.18583,170.17071,1808.17967,1638.076,1,0
bookmia.01.41,38007,5.0,1000.0,attack_train,186.36835,994.3656,0.18742,200,5.63438,0.0625,0.0,0,1,199,200,5.82352,0,0.0,179.69425,7.87739,179.7613,1932.12529,1752.43103,1,0
bookmia.01.41,38008,5.0,1000.0,attack_train,195.61024,994.3656,0.19672,200,5.63438,0.10929,0.0,0,1,199,200,5.49638,0,0.0,186.79117,7.39568,186.85822,1153.51535,966.72418,1,0
bookmia.01.41,38009,5.0,1000.0,attack_train,214.28931,994.3656,0.2155,200,5.63438,0.08122,0.0,0,1,199,200,4.81902,0,0.0,215.9333,7.91361,216.00034,1390.5353,1174.602,1,0
bookmia.01.41,38010,5.0,1000.0,attack_train,182.81963,994.3656,0.18386,200,5.63438,0.09174,0.0,0,1,199,200,5.39615,0,0.0,172.88384,6.28272,172.95088,1486.24353,1313.35969,1,0
bookmia.01.41,38011,5.0,1000.0,attack_train,178.23042,994.3656,0.17924,200,5.63438,0.07805,0.0,0,1,199,200,6.12997,0,0.0,168.36656,6.59724,168.4336,1142.62887,974.26232,1,0
