k,K,split,prompt_id,seed,constraint,T,Z,L,M,V,b,B,L_over_K
0.5,100.0,attack_train,bookmia.07.73,3320184834,kl,200,94.03,78.913,-15.117,221.828,13.445,94.141,0.7891
0.5,100.0,attack_train,bookmia.00.11,3320184834,kl,200,90.619,103.923,13.304,215.414,13.747,90.619,1.0392
0.5,100.0,attack_train,bookmia.01.27,3320184834,kl,200,17.309,4.879,-12.43,44.109,11.289,94.309,0.0488
0.5,100.0,attack_train,bookmia.01.58,3320184834,kl,200,92.881,118.723,25.842,221.62,14.56,92.881,1.1872
0.5,100.0,attack_train,bookmia.01.73,3320184834,kl,200,93.289,72.656,-20.633,234.76,15.065,93.289,0.7266
0.5,100.0,attack_train,bookmia.01.74,3320184834,kl,200,92.544,96.719,4.175,207.814,13.78,92.544,0.9672
0.5,100.0,attack_train,bookmia.01.82,3320184834,kl,200,93.316,106.782,13.467,232.829,21.378,93.316,1.0678
0.5,100.0,attack_train,bookmia.07.40,3320184834,kl,200,94.609,93.808,-0.802,222.111,19.964,94.609,0.9381
0.5,100.0,attack_train,bookmia.07.70,3320184834,kl,200,90.778,61.992,-28.786,228.633,17.666,95.778,0.6199
0.5,100.0,attack_train,bookmia.07.72,3320184834,kl,200,93.213,74.85,-18.363,207.652,15.886,93.213,0.7485
0.5,100.0,attack_train,bookmia.00.48,3320184834,kl,200,95.653,81.104,-14.55,239.799,12.492,95.653,0.811
0.5,100.0,attack_train,bookmia.01.23,3320184834,kl,200,92.731,105.835,13.103,204.898,12.497,92.731,1.0583
0.5,100.0,attack_train,bookmia.01.42,3320184834,kl,200,91.683,115.284,23.601,210.256,12.246,92.125,1.1528
0.5,100.0,attack_train,bookmia.01.76,3320184834,kl,200,94.816,80.265,-14.551,328.486,29.997,94.816,0.8027
0.5,100.0,attack_train,bookmia.07.15,3320184834,kl,200,95.228,106.537,11.309,218.409,11.924,95.228,1.0654
0.5,100.0,attack_train,bookmia.07.41,3320184834,kl,200,95.029,83.477,-11.552,202.904,13.708,95.419,0.8348
0.5,100.0,attack_train,bookmia.01.03,3320184834,kl,200,94.697,73.145,-21.552,235.503,17.214,94.697,0.7315
0.5,100.0,attack_train,bookmia.01.10,3320184834,kl,200,93.218,103.499,10.281,235.995,17.312,93.281,1.035
0.5,100.0,attack_train,bookmia.01.11,3320184834,kl,200,94.547,90.604,-3.943,227.47,16.366,94.666,0.906
0.5,100.0,attack_train,bookmia.01.37,3320184834,kl,200,91.453,94.561,3.108,192.44,13.559,91.453,0.9456
0.5,100.0,attack_train,bookmia.01.41,3320184834,kl,200,94.409,75.257,-19.152,219.443,18.878,94.409,0.7526
0.5,100.0,attack_train,bookmia.07.17,3320184834,kl,200,90.934,99.128,8.194,219.237,15.605,95.369,0.9913
0.5,100.0,attack_train,bookmia.01.75,3320184834,kl,200,0.0,0.0,0.0,0.0,0.0,89.449,0.0
0.5,100.0,attack_train,bookmia.01.78,3320184834,kl,200,93.753,83.342,-10.412,224.264,16.617,93.753,0.8334
0.5,100.0,attack_train,bookmia.07.07,3320184834,kl,200,93.673,97.145,3.472,244.451,16.948,94.562,0.9714
0.5,100.0,attack_train,bookmia.07.61,3320184834,kl,200,93.801,98.772,4.971,203.538,11.805,93.812,0.9877
0.5,100.0,attack_train,bookmia.07.80,3320184834,kl,200,94.9,130.825,35.925,208.635,13.655,94.9,1.3082
0.5,100.0,attack_train,bookmia.00.46,3320184834,kl,200,93.384,71.16,-22.224,225.258,13.344,93.384,0.7116
0.5,100.0,attack_train,bookmia.01.31,3320184834,kl,200,94.178,88.4,-5.778,226.533,17.983,94.178,0.884
0.5,100.0,attack_train,bookmia.01.62,3320184834,kl,200,93.217,111.16,17.943,203.638,12.236,93.419,1.1116
0.5,100.0,attack_train,bookmia.07.59,3320184834,kl,200,92.04,75.625,-16.414,229.459,14.743,93.698,0.7563
0.5,100.0,attack_train,bookmia.00.64,3320184834,kl,200,95.515,99.472,3.957,213.338,14.286,95.591,0.9947
0.5,100.0,attack_train,bookmia.01.32,3320184834,kl,200,92.247,52.309,-39.938,226.621,15.89,92.247,0.5231
0.5,100.0,attack_train,bookmia.07.77,3320184834,kl,200,94.537,77.399,-17.138,241.544,16.259,94.537,0.774
0.5,100.0,attack_train,bookmia.01.12,3320184834,kl,200,93.416,101.963,8.547,208.339,12.522,93.479,1.0196
0.5,100.0,attack_train,bookmia.07.09,3320184834,kl,200,95.403,89.934,-5.469,232.892,16.766,95.403,0.8993
0.5,100.0,attack_train,bookmia.07.26,3320184834,kl,200,94.438,100.73,6.293,230.64,20.052,94.438,1.0073
0.5,100.0,attack_train,bookmia.07.29,3320184834,kl,200,93.502,103.724,10.222,208.369,12.572,94.205,1.0372
0.5,100.0,attack_train,bookmia.07.32,3320184834,kl,200,93.787,107.964,14.177,217.941,17.855,94.419,1.0796
0.5,100.0,attack_train,bookmia.01.46,3320184834,kl,200,93.2,84.968,-8.232,206.08,16.874,93.2,0.8497
0.5,100.0,attack_train,bookmia.01.81,3320184834,kl,200,93.428,87.381,-6.048,211.923,12.872,93.428,0.8738
0.5,100.0,attack_train,bookmia.01.88,3320184834,kl,200,95.129,132.998,37.869,212.346,15.541,95.347,1.33
0.5,100.0,attack_train,bookmia.07.54,3320184834,kl,200,94.519,106.579,12.061,215.242,12.33,94.519,1.0658
0.5,100.0,attack_train,bookmia.07.66,3320184834,kl,200,93.487,119.781,26.294,200.866,17.93,93.488,1.1978
0.5,100.0,attack_train,bookmia.01.69,3320184834,kl,200,93.873,99.762,5.889,212.646,13.398,93.873,0.9976
0.5,100.0,attack_train,bookmia.07.04,3320184834,kl,200,12.347,21.917,9.57,26.459,10.869,94.847,0.2192
0.5,100.0,attack_train,bookmia.07.31,3320184834,kl,200,57.491,50.663,-6.828,156.637,21.447,94.491,0.5066
0.5,100.0,attack_train,bookmia.07.47,3320184834,kl,200,92.092,83.911,-8.181,202.189,12.735,93.255,0.8391
0.5,100.0,attack_train,bookmia.01.07,3320184834,kl,200,93.341,74.678,-18.663,198.714,9.412,93.341,0.7468
0.5,100.0,attack_train,bookmia.01.20,3320184834,kl,200,92.237,94.651,2.413,208.105,13.538,92.238,0.9465
0.5,100.0,attack_train,bookmia.01.36,3320184834,kl,200,92.579,147.918,55.339,204.762,13.255,92.844,1.4792
0.5,100.0,attack_train,bookmia.07.03,3320184834,kl,200,94.787,83.629,-11.158,216.188,11.463,94.787,0.8363
0.5,100.0,attack_train,bookmia.07.57,3320184834,kl,200,92.499,104.305,11.807,211.496,12.093,94.044,1.0431
0.5,100.0,attack_train,bookmia.00.40,3320184834,kl,200,95.114,112.685,17.571,215.06,13.678,95.114,1.1268
0.5,100.0,attack_train,bookmia.01.14,3320184834,kl,200,94.119,73.043,-21.076,224.065,21.739,94.119,0.7304
0.5,100.0,attack_train,bookmia.01.83,3320184834,kl,200,92.267,82.912,-9.355,230.117,18.066,92.267,0.8291
0.5,100.0,attack_train,bookmia.07.08,3320184834,kl,200,30.053,42.57,12.517,70.51,12.266,94.553,0.4257
0.5,100.0,attack_train,bookmia.07.44,3320184834,kl,200,95.188,75.634,-19.554,221.709,19.576,95.188,0.7563
0.5,100.0,attack_train,bookmia.07.62,3320184834,kl,200,92.789,116.085,23.296,202.269,17.706,92.789,1.1609
0.5,100.0,attack_train,bookmia.01.51,3320184834,kl,200,93.931,76.754,-17.177,226.429,15.908,93.931,0.7675
0.5,100.0,attack_train,bookmia.01.97,3320184834,kl,200,93.911,74.055,-19.857,227.572,14.334,93.975,0.7405
0.5,100.0,attack_train,bookmia.00.71,3320184834,kl,200,91.23,98.087,6.857,234.393,15.061,91.23,0.9809
0.5,100.0,attack_train,bookmia.01.02,3320184834,kl,200,93.544,115.707,22.164,217.587,19.544,93.544,1.1571
0.5,100.0,attack_train,bookmia.01.71,3320184834,kl,200,93.005,119.102,26.097,216.635,13.577,93.005,1.191
0.5,100.0,attack_train,bookmia.07.20,3320184834,kl,200,94.019,115.365,21.346,212.144,13.564,94.019,1.1537
0.5,100.0,attack_train,bookmia.07.25,3320184834,kl,200,93.249,82.726,-10.523,214.813,19.148,94.85,0.8273
0.5,100.0,attack_train,bookmia.01.22,3320184834,kl,200,94.091,109.942,15.852,208.922,17.527,94.091,1.0994
0.5,100.0,attack_train,bookmia.01.33,3320184834,kl,200,91.502,85.524,-5.979,237.954,19.82,91.502,0.8552
0.5,100.0,attack_train,bookmia.07.53,3320184834,kl,200,95.455,113.795,18.339,194.242,14.177,95.455,1.1379
0.5,100.0,attack_train,bookmia.07.05,3320184834,kl,200,93.321,89.672,-3.648,237.055,14.746,93.321,0.8967
0.5,100.0,attack_train,bookmia.07.37,3320184834,kl,200,96.097,112.002,15.905,247.471,28.014,96.097,1.12
0.5,100.0,attack_train,bookmia.01.44,3320184834,kl,200,0.0,0.0,0.0,0.0,0.0,93.106,0.0
0.5,100.0,attack_train,bookmia.01.89,3320184834,kl,200,92.335,104.843,12.508,217.535,13.647,92.335,1.0484
0.5,100.0,attack_train,bookmia.01.77,3320184834,kl,200,91.328,98.987,7.659,213.103,13.409,91.328,0.9899
0.5,100.0,attack_train,bookmia.01.00,3320184834,kl,200,89.546,86.957,-2.589,206.088,18.148,92.797,0.8696
0.5,100.0,attack_train,bookmia.01.26,3320184834,kl,200,91.864,97.742,5.878,220.637,14.749,91.864,0.9774
0.5,100.0,attack_train,bookmia.01.60,3320184834,kl,200,93.441,101.313,7.872,193.152,10.652,93.441,1.0131
0.5,100.0,attack_train,bookmia.01.59,3320184834,kl,200,93.42,78.706,-14.715,212.169,12.557,93.42,0.7871
0.5,100.0,attack_train,bookmia.01.87,3320184834,kl,200,92.019,103.488,11.469,215.896,18.529,92.027,1.0349
0.5,100.0,attack_train,bookmia.01.01,3320184834,kl,200,93.861,126.794,32.934,206.286,14.764,93.894,1.2679
0.5,100.0,attack_train,bookmia.01.79,3320184834,kl,200,92.455,92.514,0.059,201.742,26.357,92.455,0.9251
0.5,100.0,attack_train,bookmia.01.43,3320184834,kl,200,91.388,69.469,-21.919,225.886,14.919,91.387,0.6947
0.5,100.0,attack_train,bookmia.01.49,3320184834,kl,200,89.447,95.634,6.187,219.192,21.733,90.547,0.9563
0.5,100.0,attack_train,bookmia.01.52,3320184834,kl,200,88.545,78.748,-9.797,274.645,21.883,91.045,0.7875
0.5,100.0,creative,765fhd,3320184832,kl,200,97.292,91.397,-5.894,212.07,14.056,97.292,0.914
0.5,100.0,creative,5qwzjo,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,97.306,0.0
0.5,100.0,creative,5f5p86,3320184832,kl,200,97.281,87.08,-10.201,229.561,13.518,97.281,0.8708
0.5,100.0,creative,8y8wrr,3320184832,kl,200,97.341,105.896,8.555,218.441,15.842,97.341,1.059
0.5,100.0,creative,7gjj2w,3320184832,kl,200,97.628,102.403,4.775,211.583,10.765,97.647,1.024
0.5,100.0,creative,7tge90,3320184832,kl,200,96.58,88.893,-7.687,215.677,19.184,96.58,0.8889
0.5,100.0,creative,9470fc,3320184832,kl,200,5.122,0.346,-4.776,9.696,14.076,97.122,0.0035
0.5,100.0,creative,1nzes2,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,96.588,0.0
0.5,100.0,creative,625es0,3320184832,kl,200,0.0,-0.0,-0.0,0.0,0.0,97.097,-0.0
0.5,100.0,creative,69dzba,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,98.034,0.0
0.5,100.0,creative,2786lw,3320184832,kl,200,97.028,113.638,16.61,214.06,19.722,97.028,1.1364
0.5,100.0,creative,5nc21f,3320184832,kl,200,97.066,115.62,18.554,231.687,14.895,97.066,1.1562
0.5,100.0,creative,6wxzhc,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,97.916,0.0
0.5,100.0,creative,8gs4wp,3320184832,kl,200,96.983,65.149,-31.833,239.186,15.992,97.65,0.6515
0.5,100.0,creative,8x0xa7,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,93.791,0.0
0.5,100.0,creative,8z1sq1,3320184832,kl,200,0.0,-0.0,-0.0,0.0,0.0,97.559,-0.0
0.5,100.0,creative,iuj8br,3320184832,kl,200,98.172,100.354,2.182,202.533,18.747,98.172,1.0035
0.5,100.0,creative,53rqr9,3320184832,kl,200,97.11,95.856,-1.254,237.084,16.431,97.456,0.9586
0.5,100.0,creative,5te65i,3320184832,kl,200,23.512,12.066,-11.447,53.782,13.605,98.012,0.1207
0.5,100.0,creative,6hoxmq,3320184832,kl,200,97.669,96.526,-1.143,204.392,12.172,97.669,0.9653
0.5,100.0,creative,7dcwik,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,96.856,0.0
0.5,100.0,creative,ar7nm2,3320184832,kl,200,97.856,94.597,-3.259,233.009,16.56,97.856,0.946
0.5,100.0,creative,bhyplf,3320184832,kl,200,95.303,99.332,4.028,218.205,15.673,95.303,0.9933
0.5,100.0,creative,5apkek,3320184832,kl,200,0.0,-0.0,-0.0,0.0,0.0,97.481,-0.0
0.5,100.0,creative,7l7e1m,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,96.891,0.0
0.5,100.0,creative,80sf6g,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,97.516,0.0
0.5,100.0,creative,8myeno,3320184832,kl,200,96.749,93.879,-2.87,207.484,14.432,96.797,0.9388
0.5,100.0,creative,a3pdwk,3320184832,kl,200,96.669,108.867,12.197,202.5,9.014,97.623,1.0887
0.5,100.0,creative,49u4dh,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,97.784,0.0
0.5,100.0,creative,8x86s0,3320184832,kl,200,97.703,103.857,6.154,234.222,12.686,97.703,1.0386
0.5,100.0,creative,5ozqb9,3320184832,kl,200,21.691,14.874,-6.817,47.329,15.242,97.191,0.1487
0.5,100.0,creative,7iubwq,3320184832,kl,200,97.041,107.597,10.556,238.487,12.039,97.041,1.076
0.5,100.0,creative,5g58dz,3320184832,kl,200,97.303,95.886,-1.417,198.791,13.68,97.303,0.9589
0.5,100.0,creative,5r104c,3320184832,kl,200,93.686,102.702,9.016,196.97,11.859,96.747,1.027
0.5,100.0,creative,eu7ub2,3320184832,kl,200,95.935,83.213,-12.722,223.588,12.91,97.709,0.8321
0.5,100.0,creative,4iorz7,3320184832,kl,200,86.658,53.187,-33.471,208.694,14.454,95.909,0.5319
0.5,100.0,creative,5ec7q2,3320184832,kl,200,97.059,130.39,33.331,234.546,17.03,97.059,1.3039
0.5,100.0,creative,609k0n,3320184832,kl,200,96.322,115.993,19.671,217.79,16.121,96.322,1.1599
0.5,100.0,creative,6o679d,3320184832,kl,200,96.716,89.176,-7.539,211.167,10.626,96.716,0.8918
0.5,100.0,creative,76b9gc,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,96.516,0.0
0.5,100.0,creative,7d0x9k,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,94.353,0.0
0.5,100.0,creative,8p3ora,3320184832,kl,200,96.478,85.734,-10.744,226.677,22.674,96.734,0.8573
0.5,100.0,creative,9qn4tw,3320184832,kl,200,95.412,96.688,1.276,207.616,13.646,95.412,0.9669
0.5,100.0,creative,lvcurd,3320184832,kl,200,97.083,96.792,-0.291,223.626,13.204,97.122,0.9679
0.5,100.0,creative,6gl289,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,95.511,0.0
0.5,100.0,creative,6l6v6l,3320184832,kl,200,97.266,87.894,-9.372,210.192,11.173,97.266,0.8789
0.5,100.0,creative,6szrbs,3320184832,kl,200,96.374,82.897,-13.477,231.45,14.821,96.656,0.829
0.5,100.0,creative,74ih3z,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,97.453,0.0
0.5,100.0,creative,7ld0jk,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,96.653,0.0
0.5,100.0,creative,8vr4k2,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,97.491,0.0
0.5,100.0,creative,5umucz,3320184832,kl,200,96.375,110.605,14.23,220.145,13.297,96.375,1.1061
0.5,100.0,creative,6eytds,3320184832,kl,200,96.867,87.08,-9.787,222.614,11.076,96.875,0.8708
0.5,100.0,creative,7rie85,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,96.906,0.0
0.5,100.0,creative,9g2cbq,3320184832,kl,200,97.213,88.49,-8.722,226.166,14.296,97.213,0.8849
0.5,100.0,creative,irdp6g,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,97.281,0.0
0.5,100.0,creative,5fqwjc,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,96.588,0.0
0.5,100.0,creative,796161,3320184832,kl,200,18.886,7.845,-11.04,44.275,11.25,95.386,0.0785
0.5,100.0,creative,7svmp5,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,97.269,0.0
0.5,100.0,creative,7uezw8,3320184832,kl,200,95.931,95.197,-0.734,224.507,12.947,95.931,0.952
0.5,100.0,creative,9f7www,3320184832,kl,200,15.731,14.258,-1.474,69.987,24.181,95.231,0.1426
0.5,100.0,creative,6isay3,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,96.331,0.0
0.5,100.0,creative,6ohgxv,3320184832,kl,200,96.795,114.841,18.046,191.312,13.511,97.269,1.1484
0.5,100.0,creative,6xngfe,3320184832,kl,200,17.0,9.651,-7.349,82.837,32.34,97.5,0.0965
0.5,100.0,creative,72l2aj,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,95.769,0.0
0.5,100.0,creative,bk7lic,3320184832,kl,200,96.894,82.856,-14.037,230.82,11.036,96.894,0.8286
0.5,100.0,creative,llrdyo,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,97.457,0.0
0.5,100.0,creative,7e3im5,3320184832,kl,200,0.0,0.0,-0.0,0.0,0.0,95.934,0.0
0.5,100.0,creative,96xnw9,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,97.334,0.0
0.5,100.0,creative,6o18uh,3320184832,kl,200,96.05,70.557,-25.493,216.744,13.091,96.05,0.7056
0.5,100.0,creative,mjrz7h,3320184832,kl,200,96.094,98.768,2.674,222.544,13.995,96.812,0.9877
0.5,100.0,creative,63dn97,3320184832,kl,200,96.489,107.425,10.936,209.749,15.471,96.489,1.0742
0.5,100.0,creative,849wc3,3320184832,kl,200,95.645,88.984,-6.662,224.063,13.507,95.645,0.8898
0.5,100.0,creative,99kk88,3320184832,kl,200,97.119,107.425,10.305,196.159,10.343,97.634,1.0742
0.5,100.0,creative,9l0dam,3320184832,kl,200,96.466,123.858,27.392,215.868,10.787,96.466,1.2386
0.5,100.0,creative,afc9c4,3320184832,kl,200,96.884,105.142,8.258,222.956,15.125,96.884,1.0514
0.5,100.0,creative,6k8gdu,3320184832,kl,200,96.027,105.699,9.672,207.286,13.527,96.122,1.057
0.5,100.0,creative,7en7vl,3320184832,kl,200,96.391,81.069,-15.322,214.917,12.816,96.391,0.8107
0.5,100.0,creative,auig0m,3320184832,kl,200,20.447,13.802,-6.645,71.31,24.839,96.447,0.138
0.5,100.0,creative,b9uzz1,3320184832,kl,200,97.028,80.088,-16.94,228.388,15.005,97.028,0.8009
0.5,100.0,creative,5gq4jc,3320184832,kl,200,94.85,97.847,2.997,223.104,13.133,95.003,0.9785
0.5,100.0,creative,65458n,3320184832,kl,200,96.359,96.109,-0.25,252.75,17.613,96.359,0.9611
0.5,100.0,creative,6ixx9u,3320184832,kl,200,95.075,87.932,-7.142,215.497,10.888,95.866,0.8793
0.5,100.0,creative,6xisxt,3320184832,kl,200,95.766,105.907,10.141,223.124,13.582,95.766,1.0591
0.5,100.0,creative,7h9f8e,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,97.009,0.0
0.5,100.0,creative,2ov45h,3320184832,kl,200,96.433,98.697,2.264,233.023,13.764,96.433,0.987
0.5,100.0,creative,4xzr87,3320184832,kl,200,94.392,97.919,3.527,189.783,11.986,94.894,0.9792
0.5,100.0,creative,7adktz,3320184832,kl,200,85.222,70.753,-14.469,180.301,16.031,97.025,0.7075
0.5,100.0,creative,hmsv36,3320184832,kl,200,96.8,93.975,-2.825,246.082,17.139,96.8,0.9398
0.5,100.0,creative,64c0w6,3320184832,kl,200,97.597,98.155,0.558,232.6,16.843,97.597,0.9815
0.5,100.0,creative,7rpy8m,3320184832,kl,200,92.341,71.842,-20.499,211.494,15.844,96.841,0.7184
0.5,100.0,creative,8o89ko,3320184832,kl,200,96.894,86.016,-10.878,221.624,14.651,96.894,0.8602
0.5,100.0,creative,b4yx63,3320184832,kl,200,93.146,99.748,6.602,206.144,13.358,96.089,0.9975
0.5,100.0,creative,5nzsq6,3320184832,kl,200,97.009,92.527,-4.483,223.497,11.562,97.009,0.9253
0.5,100.0,creative,5j7ypk,3320184832,kl,200,97.088,103.204,6.117,230.277,14.256,97.088,1.032
0.5,100.0,creative,7jfvx7,3320184832,kl,200,97.346,120.403,23.057,202.583,9.149,97.363,1.204
0.5,100.0,creative,7rb6uj,3320184832,kl,200,93.947,106.282,12.336,209.999,13.559,96.044,1.0628
0.5,100.0,creative,5e6rcz,3320184832,kl,200,97.591,106.06,8.47,200.164,9.281,97.591,1.0606
0.5,100.0,creative,6m7z8a,3320184832,kl,200,97.309,120.232,22.923,209.262,12.609,97.309,1.2023
0.5,100.0,creative,7u04a5,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,94.522,0.0
0.5,100.0,creative,8k4am7,3320184832,kl,200,94.073,95.949,1.876,203.454,12.582,96.541,0.9595
0.5,100.0,creative,9ki47u,3320184832,kl,200,76.972,57.525,-19.447,178.322,14.378,96.472,0.5752
0.5,100.0,creative,8gfhh9,3320184832,kl,200,97.484,96.049,-1.436,235.903,12.062,97.488,0.9605
0.5,100.0,creative,66uo64,3320184832,kl,200,96.588,106.869,10.281,224.938,15.118,96.588,1.0687
0.5,100.0,creative,83mehz,3320184832,kl,200,96.491,98.707,2.217,229.65,12.625,96.491,0.9871
0.5,100.0,creative,87tx3g,3320184832,kl,200,96.108,98.338,2.23,216.152,10.897,96.131,0.9834
0.5,100.0,creative,b87jl7,3320184832,kl,200,94.93,86.385,-8.544,230.23,15.587,94.93,0.8639
0.5,100.0,creative,5je6l4,3320184832,kl,200,97.255,79.633,-17.622,268.048,21.433,97.255,0.7963
0.5,100.0,creative,7lzk5g,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,96.997,0.0
0.5,100.0,creative,6tsiyd,3320184832,kl,200,96.4,104.867,8.467,223.671,14.898,96.517,1.0487
0.5,100.0,creative,9edjv0,3320184832,kl,200,96.579,113.151,16.572,211.204,11.104,96.631,1.1315
0.5,100.0,creative,ck6twx,3320184832,kl,200,97.688,84.905,-12.782,232.272,12.847,97.688,0.8491
0.5,100.0,creative,m70bt5,3320184832,kl,200,96.517,91.889,-4.628,234.337,17.198,96.517,0.9189
0.5,100.0,creative,6wgtsx,3320184832,kl,200,96.134,106.32,10.186,221.72,14.46,96.134,1.0632
0.5,100.0,creative,6xsruw,3320184832,kl,200,95.978,87.849,-8.129,224.842,15.5,95.978,0.8785
0.5,100.0,creative,8a18sf,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,95.162,0.0
0.5,100.0,creative,ciifmd,3320184832,kl,200,96.469,86.222,-10.247,223.246,15.242,96.469,0.8622
0.5,100.0,creative,hrkod1,3320184832,kl,200,95.181,84.825,-10.356,221.069,10.884,95.181,0.8483
0.5,100.0,creative,63ku7q,3320184832,kl,200,95.697,115.756,20.06,219.474,17.376,95.697,1.1576
0.5,100.0,creative,7q0acw,3320184832,kl,200,95.822,106.471,10.649,201.493,8.696,95.822,1.0647
0.5,100.0,creative,8tmkfc,3320184832,kl,200,97.503,111.999,14.496,235.312,15.046,97.503,1.12
0.5,100.0,creative,9neuk8,3320184832,kl,200,95.509,78.749,-16.761,221.89,17.525,95.509,0.7875
0.5,100.0,creative,dqn4sj,3320184832,kl,200,96.741,84.981,-11.759,242.852,16.331,96.741,0.8498
0.5,100.0,creative,g4fs4z,3320184832,kl,200,0.0,0.0,-0.0,0.0,0.0,94.728,0.0
0.5,100.0,creative,8pr271,3320184832,kl,200,94.431,70.785,-23.645,213.109,15.782,95.691,0.7079
0.5,100.0,creative,96myl6,3320184832,kl,200,94.427,86.929,-7.498,214.521,18.042,95.153,0.8693
0.5,100.0,creative,cpxk2b,3320184832,kl,200,95.028,60.33,-34.698,208.671,12.221,95.028,0.6033
0.5,100.0,creative,5qf97d,3320184832,kl,200,94.884,85.864,-9.02,205.021,15.36,94.884,0.8586
0.5,100.0,creative,5w4x14,3320184832,kl,200,92.272,105.337,13.065,213.112,13.792,95.534,1.0534
0.5,100.0,creative,6imc4i,3320184832,kl,200,97.472,110.455,12.983,229.256,13.98,97.472,1.1046
0.5,100.0,creative,7ezd5t,3320184832,kl,200,69.022,73.38,4.358,166.405,20.36,97.022,0.7338
0.5,100.0,creative,6mztko,3320184832,kl,200,96.45,91.8,-4.65,223.427,15.413,96.45,0.918
0.5,100.0,creative,77dd17,3320184832,kl,200,11.519,14.285,2.766,24.273,14.695,96.519,0.1428
0.5,100.0,creative,7bowjq,3320184832,kl,200,96.622,100.499,3.877,223.68,10.797,96.622,1.005
0.5,100.0,creative,87ak6w,3320184832,kl,200,95.033,96.488,1.455,212.91,12.221,95.052,0.9649
0.5,100.0,creative,7iltd1,3320184832,kl,200,95.769,102.441,6.672,231.888,12.756,96.872,1.0244
0.5,100.0,creative,7jqj29,3320184832,kl,200,95.337,108.858,13.52,203.467,10.173,95.338,1.0886
0.5,100.0,creative,8aec6t,3320184832,kl,200,95.652,112.791,17.139,242.032,14.468,95.753,1.1279
0.5,100.0,creative,8fk0hr,3320184832,kl,200,96.122,58.198,-37.923,229.851,12.304,96.122,0.582
0.5,100.0,creative,acjzv0,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,96.169,0.0
0.5,100.0,creative,aowr4t,3320184832,kl,200,96.327,80.494,-15.833,235.941,13.981,96.684,0.8049
0.5,100.0,creative,jjrido,3320184832,kl,200,96.103,115.914,19.811,210.721,12.628,96.103,1.1591
0.5,100.0,creative,6d1iqq,3320184832,kl,200,95.472,121.914,26.442,209.668,11.785,95.472,1.2191
0.5,100.0,creative,8vyqdq,3320184832,kl,200,95.834,76.27,-19.565,223.655,16.246,95.834,0.7627
0.5,100.0,creative,gyp3c3,3320184832,kl,200,96.222,91.857,-4.365,234.503,13.554,96.553,0.9186
0.5,100.0,creative,7v8ind,3320184832,kl,200,96.191,78.398,-17.792,217.264,12.743,96.191,0.784
0.5,100.0,creative,jizn99,3320184832,kl,200,93.258,80.527,-12.731,232.866,23.743,94.778,0.8053
0.5,100.0,creative,68f5c5,3320184832,kl,200,0.0,0.0,0.0,0.0,0.0,96.778,0.0
0.5,100.0,creative,68ykga,3320184832,kl,200,96.209,99.198,2.989,211.231,11.97,96.275,0.992
0.5,100.0,creative,a318ye,3320184832,kl,200,93.751,80.143,-13.608,236.365,16.111,96.003,0.8014
